"new_cases" "deaths" "teryt" "date"
15 0 "t0201" "20210313"
36 1 "t0202" "20210313"
27 0 "t0203" "20210313"
5 0 "t0204" "20210313"
13 0 "t0205" "20210313"
16 0 "t0206" "20210313"
32 2 "t0207" "20210313"
146 4 "t0208" "20210313"
19 1 "t0209" "20210313"
17 0 "t0210" "20210313"
68 0 "t0211" "20210313"
17 1 "t0212" "20210313"
13 0 "t0213" "20210313"
57 0 "t0214" "20210313"
44 0 "t0215" "20210313"
18 0 "t0216" "20210313"
60 0 "t0217" "20210313"
40 1 "t0218" "20210313"
118 3 "t0219" "20210313"
50 1 "t0220" "20210313"
49 1 "t0221" "20210313"
13 0 "t0222" "20210313"
119 1 "t0223" "20210313"
23 0 "t0224" "20210313"
22 0 "t0225" "20210313"
1 0 "t0226" "20210313"
43 1 "t0261" "20210313"
43 2 "t0262" "20210313"
462 6 "t0264" "20210313"
95 1 "t0265" "20210313"
25 0 "t0401" "20210313"
34 0 "t0402" "20210313"
104 0 "t0403" "20210313"
31 1 "t0404" "20210313"
73 1 "t0405" "20210313"
39 1 "t0406" "20210313"
88 3 "t0407" "20210313"
35 0 "t0408" "20210313"
14 1 "t0409" "20210313"
35 1 "t0410" "20210313"
5 1 "t0411" "20210313"
13 0 "t0412" "20210313"
2 0 "t0413" "20210313"
44 1 "t0414" "20210313"
71 1 "t0415" "20210313"
28 2 "t0416" "20210313"
15 0 "t0417" "20210313"
29 2 "t0418" "20210313"
36 1 "t0419" "20210313"
245 3 "t0461" "20210313"
77 1 "t0462" "20210313"
137 1 "t0463" "20210313"
45 2 "t0464" "20210313"
33 0 "t0601" "20210313"
54 1 "t0602" "20210313"
15 0 "t0603" "20210313"
32 0 "t0604" "20210313"
12 0 "t0605" "20210313"
11 0 "t0606" "20210313"
18 0 "t0607" "20210313"
6 0 "t0608" "20210313"
53 0 "t0609" "20210313"
12 0 "t0610" "20210313"
25 0 "t0611" "20210313"
12 0 "t0612" "20210313"
12 3 "t0613" "20210313"
40 2 "t0614" "20210313"
13 0 "t0615" "20210313"
12 1 "t0616" "20210313"
25 2 "t0617" "20210313"
3 2 "t0618" "20210313"
12 0 "t0619" "20210313"
28 6 "t0620" "20210313"
37 0 "t0661" "20210313"
34 1 "t0662" "20210313"
141 6 "t0663" "20210313"
26 2 "t0664" "20210313"
59 1 "t0801" "20210313"
27 0 "t0802" "20210313"
56 0 "t0803" "20210313"
