"new_cases" "deaths" "teryt" "date"
36 1 "t0201" "20201224"
8 1 "t0202" "20201224"
11 1 "t0203" "20201224"
4 0 "t0204" "20201224"
14 2 "t0205" "20201224"
29 1 "t0206" "20201224"
11 0 "t0207" "20201224"
23 0 "t0208" "20201224"
8 4 "t0209" "20201224"
13 2 "t0210" "20201224"
34 3 "t0211" "20201224"
11 0 "t0212" "20201224"
9 0 "t0213" "20201224"
28 0 "t0214" "20201224"
16 0 "t0215" "20201224"
8 0 "t0216" "20201224"
13 0 "t0217" "20201224"
9 0 "t0218" "20201224"
35 1 "t0219" "20201224"
17 1 "t0220" "20201224"
17 0 "t0221" "20201224"
17 0 "t0222" "20201224"
47 1 "t0223" "20201224"
16 0 "t0224" "20201224"
30 0 "t0225" "20201224"
9 0 "t0226" "20201224"
20 4 "t0261" "20201224"
16 3 "t0262" "20201224"
216 0 "t0264" "20201224"
17 1 "t0265" "20201224"
24 0 "t0401" "20201224"
19 2 "t0402" "20201224"
87 0 "t0403" "20201224"
39 1 "t0404" "20201224"
4 1 "t0405" "20201224"
36 0 "t0406" "20201224"
133 8 "t0407" "20201224"
15 0 "t0408" "20201224"
20 1 "t0409" "20201224"
17 1 "t0410" "20201224"
15 0 "t0411" "20201224"
6 2 "t0412" "20201224"
27 4 "t0413" "20201224"
55 1 "t0414" "20201224"
94 0 "t0415" "20201224"
29 2 "t0416" "20201224"
11 0 "t0417" "20201224"
28 3 "t0418" "20201224"
42 2 "t0419" "20201224"
309 0 "t0461" "20201224"
90 1 "t0462" "20201224"
176 6 "t0463" "20201224"
35 4 "t0464" "20201224"
24 2 "t0601" "20201224"
6 5 "t0602" "20201224"
28 0 "t0603" "20201224"
24 0 "t0604" "20201224"
7 2 "t0605" "20201224"
28 3 "t0606" "20201224"
23 3 "t0607" "20201224"
19 0 "t0608" "20201224"
29 3 "t0609" "20201224"
18 1 "t0610" "20201224"
4 2 "t0611" "20201224"
22 1 "t0612" "20201224"
1 2 "t0613" "20201224"
32 1 "t0614" "20201224"
16 0 "t0615" "20201224"
17 0 "t0616" "20201224"
50 0 "t0617" "20201224"
16 2 "t0618" "20201224"
19 0 "t0619" "20201224"
18 2 "t0620" "20201224"
25 1 "t0661" "20201224"
41 0 "t0662" "20201224"
109 0 "t0663" "20201224"
22 3 "t0664" "20201224"
35 1 "t0801" "20201224"
37 0 "t0802" "20201224"
20 1 "t0803" "20201224"
22 0 "t0804" "20201224"
34 0 "t0805" "20201224"
6 0 "t0806" "20201224"
27 1 "t0807" "20201224"
26 2 "t0808" "20201224"
14 0 "t0809" "20201224"
32 1 "t0810" "20201224"
41 0 "t0811" "20201224"
6 0 "t0812" "20201224"
49 2 "t0861" "20201224"
53 1 "t0862" "20201224"
17 1 "t1001" "20201224"
44 0 "t1002" "20201224"
12 5 "t1003" "20201224"
16 0 "t1004" "20201224"
40 0 "t1005" "20201224"
42 2 "t1006" "20201224"
7 0 "t1007" "20201224"
55 1 "t1008" "20201224"
22 1 "t1009" "20201224"
21 1 "t1010" "20201224"
13 1 "t1011" "20201224"
61 0 "t1012" "20201224"
8 0 "t1013" "20201224"
27 1 "t1014" "20201224"
9 0 "t1015" "20201224"
10 5 "t1016" "20201224"
19 5 "t1017" "20201224"
22 2 "t1018" "20201224"
12 1 "t1019" "20201224"
88 0 "t1020" "20201224"
12 0 "t1021" "20201224"
347 24 "t1061" "20201224"
24 1 "t1062" "20201224"
17 0 "t1063" "20201224"
1 0 "t1201" "20201224"
10 0 "t1202" "20201224"
15 2 "t1203" "20201224"
2 0 "t1204" "20201224"
10 0 "t1205" "20201224"
48 1 "t1206" "20201224"
14 1 "t1207" "20201224"
8 0 "t1208" "20201224"
14 0 "t1209" "20201224"
8 1 "t1210" "20201224"
5 1 "t1211" "20201224"
11 0 "t1212" "20201224"
16 2 "t1213" "20201224"
2 0 "t1214" "20201224"
4 2 "t1215" "20201224"
14 3 "t1216" "20201224"
2 0 "t1217" "20201224"
16 0 "t1218" "20201224"
19 1 "t1219" "20201224"
167 13 "t1261" "20201224"
8 0 "t1262" "20201224"
15 2 "t1263" "20201224"
8 0 "t1401" "20201224"
31 0 "t1402" "20201224"
8 1 "t1403" "20201224"
13 2 "t1404" "20201224"
44 0 "t1405" "20201224"
32 0 "t1406" "20201224"
13 0 "t1407" "20201224"
46 1 "t1408" "20201224"
1 2 "t1409" "20201224"
11 0 "t1410" "20201224"
9 0 "t1411" "20201224"
34 0 "t1412" "20201224"
20 0 "t1413" "20201224"
16 0 "t1414" "20201224"
8 4 "t1415" "20201224"
13 0 "t1416" "20201224"
31 2 "t1417" "20201224"
86 3 "t1418" "20201224"
40 2 "t1419" "20201224"
22 4 "t1420" "20201224"
64 1 "t1421" "20201224"
27 1 "t1422" "20201224"
6 1 "t1423" "20201224"
4 0 "t1424" "20201224"
30 0 "t1425" "20201224"
6 0 "t1426" "20201224"
10 0 "t1427" "20201224"
16 2 "t1428" "20201224"
13 0 "t1429" "20201224"
3 0 "t1430" "20201224"
48 0 "t1432" "20201224"
13 2 "t1433" "20201224"
78 2 "t1434" "20201224"
15 1 "t1435" "20201224"
4 3 "t1436" "20201224"
10 0 "t1437" "20201224"
34 0 "t1438" "20201224"
6 1 "t1461" "20201224"
79 5 "t1462" "20201224"
44 0 "t1463" "20201224"
12 0 "t1464" "20201224"
816 13 "t1465" "20201224"
27 1 "t1601" "20201224"
39 3 "t1602" "20201224"
35 1 "t1603" "20201224"
16 4 "t1604" "20201224"
9 0 "t1605" "20201224"
5 1 "t1606" "20201224"
37 0 "t1607" "20201224"
10 0 "t1608" "20201224"
18 0 "t1609" "20201224"
3 0 "t1610" "20201224"
26 1 "t1611" "20201224"
56 1 "t1661" "20201224"
6 0 "t1801" "20201224"
9 0 "t1802" "20201224"
10 1 "t1803" "20201224"
10 1 "t1804" "20201224"
8 1 "t1805" "20201224"
4 1 "t1806" "20201224"
10 0 "t1807" "20201224"
9 1 "t1808" "20201224"
15 2 "t1809" "20201224"
13 0 "t1810" "20201224"
18 0 "t1811" "20201224"
12 0 "t1812" "20201224"
15 0 "t1813" "20201224"
10 0 "t1814" "20201224"
6 0 "t1815" "20201224"
31 0 "t1816" "20201224"
8 0 "t1817" "20201224"
25 4 "t1818" "20201224"
6 0 "t1819" "20201224"
5 1 "t1820" "20201224"
6 0 "t1821" "20201224"
8 0 "t1861" "20201224"
7 1 "t1862" "20201224"
30 5 "t1863" "20201224"
7 2 "t1864" "20201224"
11 0 "t2001" "20201224"
37 1 "t2002" "20201224"
19 0 "t2003" "20201224"
6 0 "t2004" "20201224"
4 0 "t2005" "20201224"
2 2 "t2006" "20201224"
5 0 "t2007" "20201224"
5 0 "t2008" "20201224"
2 1 "t2009" "20201224"
12 1 "t2010" "20201224"
22 1 "t2011" "20201224"
9 2 "t2012" "20201224"
14 0 "t2013" "20201224"
12 0 "t2014" "20201224"
127 0 "t2061" "20201224"
18 0 "t2062" "20201224"
20 1 "t2063" "20201224"
23 1 "t2201" "20201224"
40 0 "t2202" "20201224"
24 0 "t2203" "20201224"
47 2 "t2204" "20201224"
31 1 "t2205" "20201224"
27 0 "t2206" "20201224"
40 1 "t2207" "20201224"
13 1 "t2208" "20201224"
50 0 "t2209" "20201224"
21 1 "t2210" "20201224"
51 0 "t2211" "20201224"
54 0 "t2212" "20201224"
60 2 "t2213" "20201224"
47 4 "t2214" "20201224"
82 0 "t2215" "20201224"
37 2 "t2216" "20201224"
170 0 "t2261" "20201224"
192 3 "t2262" "20201224"
81 0 "t2263" "20201224"
17 0 "t2264" "20201224"
64 6 "t2401" "20201224"
26 2 "t2402" "20201224"
35 1 "t2403" "20201224"
26 1 "t2404" "20201224"
30 1 "t2405" "20201224"
5 1 "t2406" "20201224"
42 1 "t2407" "20201224"
11 2 "t2408" "20201224"
16 0 "t2409" "20201224"
23 0 "t2410" "20201224"
18 0 "t2411" "20201224"
17 0 "t2412" "20201224"
45 1 "t2413" "20201224"
7 1 "t2414" "20201224"
24 1 "t2415" "20201224"
34 0 "t2416" "20201224"
12 0 "t2417" "20201224"
34 1 "t2461" "20201224"
30 0 "t2462" "20201224"
26 2 "t2463" "20201224"
40 4 "t2464" "20201224"
50 2 "t2465" "20201224"
70 0 "t2466" "20201224"
23 0 "t2467" "20201224"
9 0 "t2468" "20201224"
75 1 "t2469" "20201224"
10 1 "t2470" "20201224"
8 2 "t2471" "20201224"
37 3 "t2472" "20201224"
32 1 "t2473" "20201224"
17 0 "t2474" "20201224"
51 1 "t2475" "20201224"
7 0 "t2476" "20201224"
14 2 "t2477" "20201224"
31 3 "t2478" "20201224"
4 1 "t2479" "20201224"
6 0 "t2601" "20201224"
15 0 "t2602" "20201224"
1 0 "t2603" "20201224"
12 4 "t2604" "20201224"
8 0 "t2605" "20201224"
10 0 "t2606" "20201224"
24 1 "t2607" "20201224"
7 0 "t2608" "20201224"
21 0 "t2609" "20201224"
8 2 "t2610" "20201224"
17 1 "t2611" "20201224"
4 1 "t2612" "20201224"
2 0 "t2613" "20201224"
31 4 "t2661" "20201224"
27 1 "t2801" "20201224"
17 2 "t2802" "20201224"
33 2 "t2803" "20201224"
51 1 "t2804" "20201224"
24 2 "t2805" "20201224"
40 2 "t2806" "20201224"
49 4 "t2807" "20201224"
17 1 "t2808" "20201224"
16 1 "t2809" "20201224"
17 1 "t2810" "20201224"
16 0 "t2811" "20201224"
18 0 "t2812" "20201224"
14 0 "t2813" "20201224"
110 0 "t2814" "20201224"
76 1 "t2815" "20201224"
5 0 "t2816" "20201224"
31 4 "t2817" "20201224"
9 1 "t2818" "20201224"
6 1 "t2819" "20201224"
112 9 "t2861" "20201224"
151 0 "t2862" "20201224"
9 4 "t3001" "20201224"
71 1 "t3002" "20201224"
52 0 "t3003" "20201224"
24 1 "t3004" "20201224"
10 0 "t3005" "20201224"
19 0 "t3006" "20201224"
