"new_cases" "deaths" "teryt" "date"
51 1 "t0201" "20201201"
14 4 "t0202" "20201201"
19 4 "t0203" "20201201"
34 1 "t0205" "20201201"
1 5 "t0206" "20201201"
15 2 "t0208" "20201201"
15 3 "t0209" "20201201"
14 2 "t0212" "20201201"
10 2 "t0213" "20201201"
19 4 "t0214" "20201201"
9 1 "t0215" "20201201"
7 1 "t0217" "20201201"
35 2 "t0218" "20201201"
62 2 "t0219" "20201201"
13 2 "t0220" "20201201"
45 2 "t0223" "20201201"
9 1 "t0224" "20201201"
13 8 "t0261" "20201201"
18 1 "t0262" "20201201"
164 7 "t0264" "20201201"
19 2 "t0265" "20201201"
31 2 "t0413" "20201201"
59 23 "t0414" "20201201"
45 14 "t0416" "20201201"
225 1 "t0461" "20201201"
23 5 "t0601" "20201201"
21 4 "t0602" "20201201"
29 3 "t0603" "20201201"
5 1 "t0604" "20201201"
9 2 "t0606" "20201201"
29 2 "t0607" "20201201"
18 2 "t0608" "20201201"
62 1 "t0609" "20201201"
12 1 "t0610" "20201201"
8 2 "t0611" "20201201"
16 8 "t0614" "20201201"
8 1 "t0618" "20201201"
13 1 "t0661" "20201201"
21 1 "t0662" "20201201"
160 2 "t0663" "20201201"
6 1 "t0805" "20201201"
21 1 "t0810" "20201201"
26 1 "t0811" "20201201"
11 1 "t0861" "20201201"
22 5 "t1001" "20201201"
1 1 "t1003" "20201201"
21 2 "t1008" "20201201"
3 1 "t1009" "20201201"
10 2 "t1011" "20201201"
7 2 "t1012" "20201201"
46 5 "t1014" "20201201"
1 1 "t1018" "20201201"
4 2 "t1019" "20201201"
17 6 "t1201" "20201201"
10 5 "t1202" "20201201"
17 2 "t1203" "20201201"
6 3 "t1204" "20201201"
15 1 "t1205" "20201201"
30 4 "t1206" "20201201"
5 1 "t1208" "20201201"
11 2 "t1209" "20201201"
42 4 "t1210" "20201201"
16 7 "t1211" "20201201"
4 2 "t1214" "20201201"
10 4 "t1215" "20201201"
25 6 "t1216" "20201201"
8 3 "t1217" "20201201"
22 3 "t1218" "20201201"
10 1 "t1219" "20201201"
133 6 "t1261" "20201201"
20 2 "t1262" "20201201"
31 5 "t1263" "20201201"
1 1 "t1401" "20201201"
27 1 "t1412" "20201201"
21 1 "t1419" "20201201"
6 2 "t1424" "20201201"
23 1 "t1427" "20201201"
2 1 "t1430" "20201201"
16 1 "t1434" "20201201"
17 1 "t1438" "20201201"
40 3 "t1464" "20201201"
214 4 "t1465" "20201201"
92 1 "t1601" "20201201"
36 1 "t1602" "20201201"
18 4 "t1605" "20201201"
22 6 "t1607" "20201201"
33 2 "t1608" "20201201"
13 2 "t1609" "20201201"
13 2 "t1610" "20201201"
42 2 "t1611" "20201201"
16 2 "t1803" "20201201"
40 1 "t1804" "20201201"
21 2 "t1805" "20201201"
19 1 "t1807" "20201201"
8 1 "t1808" "20201201"
6 3 "t1812" "20201201"
14 1 "t1814" "20201201"
15 1 "t1816" "20201201"
6 2 "t1817" "20201201"
16 2 "t1818" "20201201"
18 2 "t1820" "20201201"
39 1 "t1863" "20201201"
21 1 "t1864" "20201201"
4 1 "t2013" "20201201"
46 4 "t2061" "20201201"
9 2 "t2202" "20201201"
3 2 "t2203" "20201201"
9 2 "t2204" "20201201"
20 1 "t2205" "20201201"
22 1 "t2206" "20201201"
3 2 "t2207" "20201201"
7 1 "t2208" "20201201"
10 2 "t2210" "20201201"
31 2 "t2211" "20201201"
27 1 "t2212" "20201201"
17 9 "t2213" "20201201"
21 3 "t2214" "20201201"
40 5 "t2215" "20201201"
6 1 "t2216" "20201201"
105 15 "t2261" "20201201"
35 3 "t2262" "20201201"
35 5 "t2263" "20201201"
54 1 "t2401" "20201201"
35 1 "t2402" "20201201"
9 3 "t2403" "20201201"
21 4 "t2404" "20201201"
7 1 "t2406" "20201201"
27 4 "t2407" "20201201"
23 1 "t2408" "20201201"
18 1 "t2412" "20201201"
50 1 "t2413" "20201201"
43 2 "t2415" "20201201"
24 1 "t2416" "20201201"
9 1 "t2417" "20201201"
29 1 "t2462" "20201201"
31 2 "t2463" "20201201"
29 2 "t2464" "20201201"
49 1 "t2466" "20201201"
101 3 "t2469" "20201201"
43 2 "t2472" "20201201"
35 3 "t2473" "20201201"
8 2 "t2474" "20201201"
11 1 "t2477" "20201201"
59 1 "t2478" "20201201"
40 1 "t2604" "20201201"
31 2 "t2605" "20201201"
4 1 "t2606" "20201201"
34 1 "t2607" "20201201"
21 1 "t2611" "20201201"
18 4 "t2801" "20201201"
35 1 "t2803" "20201201"
7 1 "t2804" "20201201"
16 8 "t2807" "20201201"
27 1 "t2808" "20201201"
7 1 "t2809" "20201201"
24 1 "t2810" "20201201"
16 1 "t2811" "20201201"
5 1 "t2812" "20201201"
65 5 "t2814" "20201201"
12 1 "t2815" "20201201"
40 1 "t2816" "20201201"
14 1 "t2817" "20201201"
34 5 "t2861" "20201201"
123 4 "t2862" "20201201"
17 3 "t3015" "20201201"
7 3 "t3019" "20201201"
14 4 "t3024" "20201201"
22 2 "t3025" "20201201"
11 2 "t3031" "20201201"
9 2 "t3061" "20201201"
170 1 "t3064" "20201201"
12 2 "t3208" "20201201"
26 2 "t3211" "20201201"
2 1 "t3217" "20201201"
180 2 "t3262" "20201201"
9 1 "t3263" "20201201"
