"new_cases" "deaths" "teryt" "date"
8 0 "t0201" "20201225"
10 0 "t0202" "20201225"
12 0 "t0203" "20201225"
6 0 "t0204" "20201225"
11 0 "t0205" "20201225"
40 0 "t0206" "20201225"
4 0 "t0207" "20201225"
10 0 "t0208" "20201225"
5 0 "t0209" "20201225"
9 0 "t0210" "20201225"
3 0 "t0211" "20201225"
4 0 "t0212" "20201225"
8 0 "t0213" "20201225"
17 0 "t0214" "20201225"
15 4 "t0215" "20201225"
2 0 "t0216" "20201225"
3 0 "t0217" "20201225"
6 0 "t0218" "20201225"
20 0 "t0219" "20201225"
19 0 "t0220" "20201225"
10 0 "t0221" "20201225"
14 1 "t0222" "20201225"
26 1 "t0223" "20201225"
11 0 "t0224" "20201225"
7 2 "t0225" "20201225"
5 0 "t0226" "20201225"
12 0 "t0261" "20201225"
14 0 "t0262" "20201225"
153 1 "t0264" "20201225"
10 1 "t0265" "20201225"
22 0 "t0401" "20201225"
25 0 "t0402" "20201225"
41 3 "t0403" "20201225"
38 0 "t0404" "20201225"
9 0 "t0405" "20201225"
15 2 "t0406" "20201225"
89 2 "t0407" "20201225"
6 0 "t0408" "20201225"
13 0 "t0409" "20201225"
36 2 "t0410" "20201225"
10 0 "t0411" "20201225"
8 0 "t0412" "20201225"
8 0 "t0413" "20201225"
24 2 "t0414" "20201225"
43 0 "t0415" "20201225"
11 1 "t0416" "20201225"
6 0 "t0417" "20201225"
12 4 "t0418" "20201225"
24 0 "t0419" "20201225"
150 7 "t0461" "20201225"
37 1 "t0462" "20201225"
108 1 "t0463" "20201225"
32 2 "t0464" "20201225"
15 0 "t0601" "20201225"
2 1 "t0602" "20201225"
7 0 "t0603" "20201225"
1 2 "t0604" "20201225"
1 0 "t0605" "20201225"
17 2 "t0606" "20201225"
14 10 "t0607" "20201225"
7 1 "t0608" "20201225"
29 2 "t0609" "20201225"
14 0 "t0610" "20201225"
21 0 "t0611" "20201225"
6 1 "t0612" "20201225"
3 0 "t0613" "20201225"
22 0 "t0614" "20201225"
1 1 "t0615" "20201225"
12 0 "t0616" "20201225"
31 7 "t0617" "20201225"
2 0 "t0618" "20201225"
6 1 "t0619" "20201225"
6 0 "t0620" "20201225"
15 1 "t0661" "20201225"
19 1 "t0662" "20201225"
94 10 "t0663" "20201225"
12 0 "t0664" "20201225"
22 0 "t0801" "20201225"
26 0 "t0802" "20201225"
27 0 "t0803" "20201225"
16 1 "t0804" "20201225"
22 0 "t0805" "20201225"
23 0 "t0806" "20201225"
22 0 "t0807" "20201225"
18 0 "t0808" "20201225"
29 0 "t0809" "20201225"
10 0 "t0810" "20201225"
25 0 "t0811" "20201225"
5 0 "t0812" "20201225"
33 0 "t0861" "20201225"
73 0 "t0862" "20201225"
10 0 "t1001" "20201225"
14 4 "t1002" "20201225"
17 0 "t1003" "20201225"
5 0 "t1004" "20201225"
8 0 "t1005" "20201225"
21 0 "t1006" "20201225"
7 0 "t1007" "20201225"
73 0 "t1008" "20201225"
6 0 "t1009" "20201225"
20 0 "t1010" "20201225"
9 0 "t1011" "20201225"
19 0 "t1012" "20201225"
4 1 "t1013" "20201225"
21 0 "t1014" "20201225"
4 0 "t1015" "20201225"
28 0 "t1016" "20201225"
11 0 "t1017" "20201225"
5 0 "t1018" "20201225"
10 1 "t1019" "20201225"
53 0 "t1020" "20201225"
10 1 "t1021" "20201225"
342 0 "t1061" "20201225"
27 3 "t1062" "20201225"
15 0 "t1063" "20201225"
1 0 "t1201" "20201225"
3 0 "t1202" "20201225"
7 0 "t1203" "20201225"
1 0 "t1205" "20201225"
25 0 "t1206" "20201225"
7 1 "t1207" "20201225"
3 0 "t1208" "20201225"
7 0 "t1209" "20201225"
2 0 "t1210" "20201225"
3 0 "t1211" "20201225"
7 0 "t1212" "20201225"
17 0 "t1213" "20201225"
1 0 "t1214" "20201225"
5 0 "t1215" "20201225"
6 0 "t1216" "20201225"
1 0 "t1217" "20201225"
7 0 "t1218" "20201225"
11 0 "t1219" "20201225"
81 6 "t1261" "20201225"
7 0 "t1262" "20201225"
8 0 "t1263" "20201225"
5 0 "t1401" "20201225"
11 0 "t1402" "20201225"
5 1 "t1403" "20201225"
4 2 "t1404" "20201225"
26 1 "t1405" "20201225"
43 0 "t1406" "20201225"
8 2 "t1407" "20201225"
34 0 "t1408" "20201225"
9 0 "t1409" "20201225"
3 0 "t1410" "20201225"
6 0 "t1411" "20201225"
11 0 "t1412" "20201225"
4 1 "t1413" "20201225"
22 0 "t1414" "20201225"
3 0 "t1415" "20201225"
4 0 "t1416" "20201225"
31 0 "t1417" "20201225"
78 1 "t1418" "20201225"
16 0 "t1419" "20201225"
