"new_cases" "deaths" "teryt" "date"
24 2 "t0201" "20201218"
7 1 "t0202" "20201218"
16 4 "t0205" "20201218"
51 1 "t0211" "20201218"
20 2 "t0215" "20201218"
38 4 "t0219" "20201218"
45 2 "t0223" "20201218"
9 1 "t0224" "20201218"
28 7 "t0225" "20201218"
26 1 "t0261" "20201218"
168 6 "t0264" "20201218"
31 1 "t0265" "20201218"
11 3 "t0401" "20201218"
19 1 "t0402" "20201218"
73 1 "t0403" "20201218"
19 1 "t0404" "20201218"
35 1 "t0406" "20201218"
11 1 "t0409" "20201218"
78 1 "t0410" "20201218"
16 2 "t0411" "20201218"
24 1 "t0413" "20201218"
40 4 "t0414" "20201218"
89 1 "t0415" "20201218"
14 1 "t0417" "20201218"
36 1 "t0418" "20201218"
27 2 "t0419" "20201218"
194 2 "t0461" "20201218"
121 3 "t0463" "20201218"
52 1 "t0464" "20201218"
20 1 "t0601" "20201218"
18 1 "t0603" "20201218"
25 2 "t0606" "20201218"
13 1 "t0610" "20201218"
11 1 "t0618" "20201218"
18 2 "t0620" "20201218"
11 1 "t0661" "20201218"
17 1 "t0662" "20201218"
125 8 "t0663" "20201218"
20 3 "t0664" "20201218"
41 4 "t0801" "20201218"
30 3 "t0802" "20201218"
12 3 "t0804" "20201218"
14 1 "t0807" "20201218"
13 1 "t0810" "20201218"
24 2 "t0811" "20201218"
76 8 "t0861" "20201218"
77 5 "t0862" "20201218"
12 4 "t1001" "20201218"
19 5 "t1002" "20201218"
11 1 "t1003" "20201218"
7 1 "t1005" "20201218"
5 1 "t1007" "20201218"
61 2 "t1008" "20201218"
21 4 "t1010" "20201218"
23 2 "t1011" "20201218"
23 2 "t1012" "20201218"
19 3 "t1014" "20201218"
28 1 "t1016" "20201218"
28 2 "t1019" "20201218"
247 6 "t1061" "20201218"
6 7 "t1201" "20201218"
6 3 "t1204" "20201218"
11 2 "t1205" "20201218"
4 2 "t1207" "20201218"
13 2 "t1209" "20201218"
25 1 "t1213" "20201218"
18 3 "t1218" "20201218"
139 1 "t1261" "20201218"
14 6 "t1402" "20201218"
12 1 "t1404" "20201218"
24 2 "t1406" "20201218"
16 2 "t1407" "20201218"
69 3 "t1408" "20201218"
2 1 "t1410" "20201218"
17 1 "t1412" "20201218"
27 2 "t1413" "20201218"
8 2 "t1416" "20201218"
52 2 "t1417" "20201218"
78 1 "t1418" "20201218"
31 3 "t1419" "20201218"
25 3 "t1420" "20201218"
64 1 "t1421" "20201218"
29 2 "t1422" "20201218"
9 2 "t1423" "20201218"
14 1 "t1425" "20201218"
7 2 "t1428" "20201218"
56 2 "t1462" "20201218"
27 2 "t1463" "20201218"
557 5 "t1465" "20201218"
18 1 "t1601" "20201218"
24 1 "t1602" "20201218"
27 2 "t1603" "20201218"
15 2 "t1605" "20201218"
4 1 "t1606" "20201218"
13 1 "t1608" "20201218"
28 1 "t1609" "20201218"
14 1 "t1610" "20201218"
20 1 "t1611" "20201218"
39 2 "t1661" "20201218"
4 1 "t1802" "20201218"
3 1 "t1803" "20201218"
13 2 "t1804" "20201218"
1 1 "t1806" "20201218"
5 1 "t1807" "20201218"
15 4 "t1809" "20201218"
8 1 "t1810" "20201218"
3 1 "t1811" "20201218"
9 1 "t1813" "20201218"
2 4 "t1814" "20201218"
21 1 "t1816" "20201218"
6 1 "t1818" "20201218"
4 2 "t1820" "20201218"
1 2 "t1861" "20201218"
11 3 "t1862" "20201218"
28 2 "t1863" "20201218"
5 1 "t1864" "20201218"
2 2 "t2001" "20201218"
29 3 "t2002" "20201218"
3 1 "t2004" "20201218"
95 3 "t2061" "20201218"
13 2 "t2062" "20201218"
19 1 "t2063" "20201218"
24 1 "t2201" "20201218"
28 2 "t2202" "20201218"
37 1 "t2203" "20201218"
55 1 "t2204" "20201218"
27 3 "t2207" "20201218"
10 1 "t2208" "20201218"
44 2 "t2209" "20201218"
33 5 "t2213" "20201218"
68 4 "t2214" "20201218"
189 2 "t2261" "20201218"
149 1 "t2262" "20201218"
37 2 "t2402" "20201218"
30 2 "t2403" "20201218"
13 3 "t2404" "20201218"
18 1 "t2406" "20201218"
8 3 "t2407" "20201218"
5 1 "t2412" "20201218"
44 4 "t2413" "20201218"
16 2 "t2415" "20201218"
25 1 "t2416" "20201218"
11 1 "t2417" "20201218"
45 4 "t2462" "20201218"
24 1 "t2463" "20201218"
29 1 "t2464" "20201218"
54 2 "t2466" "20201218"
13 1 "t2467" "20201218"
74 3 "t2469" "20201218"
14 4 "t2471" "20201218"
33 1 "t2472" "20201218"
15 3 "t2473" "20201218"
11 1 "t2476" "20201218"
40 3 "t2478" "20201218"
8 2 "t2479" "20201218"
6 2 "t2602" "20201218"
23 3 "t2604" "20201218"
10 1 "t2605" "20201218"
32 2 "t2607" "20201218"
22 1 "t2609" "20201218"
22 2 "t2611" "20201218"
1 1 "t2613" "20201218"
26 2 "t2661" "20201218"
16 1 "t2802" "20201218"
48 2 "t2803" "20201218"
10 1 "t2809" "20201218"
26 1 "t2810" "20201218"
28 2 "t2812" "20201218"
19 5 "t2813" "20201218"
83 2 "t2814" "20201218"
50 2 "t2815" "20201218"
113 1 "t2861" "20201218"
101 2 "t2862" "20201218"
19 1 "t3001" "20201218"
28 5 "t3002" "20201218"
24 3 "t3003" "20201218"
17 1 "t3006" "20201218"
10 2 "t3009" "20201218"
14 2 "t3012" "20201218"
18 1 "t3014" "20201218"
24 2 "t3017" "20201218"
20 1 "t3018" "20201218"
51 2 "t3019" "20201218"
7 1 "t3020" "20201218"
175 1 "t3021" "20201218"
48 1 "t3025" "20201218"
24 1 "t3026" "20201218"
3 2 "t3028" "20201218"
37 1 "t3030" "20201218"
21 3 "t3031" "20201218"
6 1 "t3063" "20201218"
281 2 "t3064" "20201218"
11 3 "t3201" "20201218"
21 2 "t3202" "20201218"
25 1 "t3203" "20201218"
72 3 "t3204" "20201218"
19 1 "t3205" "20201218"
22 1 "t3207" "20201218"
37 1 "t3208" "20201218"
36 1 "t3209" "20201218"
15 1 "t3212" "20201218"
56 2 "t3214" "20201218"
21 1 "t3216" "20201218"
52 3 "t3261" "20201218"
285 9 "t3262" "20201218"
