"new_cases" "deaths" "teryt" "date"
39 0 "t0201" "20201211"
14 1 "t0202" "20201211"
19 0 "t0203" "20201211"
4 0 "t0204" "20201211"
12 0 "t0205" "20201211"
13 1 "t0206" "20201211"
13 0 "t0207" "20201211"
38 6 "t0208" "20201211"
6 1 "t0209" "20201211"
29 0 "t0210" "20201211"
24 2 "t0211" "20201211"
19 0 "t0212" "20201211"
5 0 "t0213" "20201211"
18 0 "t0214" "20201211"
23 0 "t0215" "20201211"
9 0 "t0216" "20201211"
12 0 "t0217" "20201211"
12 0 "t0218" "20201211"
42 1 "t0219" "20201211"
22 1 "t0220" "20201211"
25 3 "t0221" "20201211"
15 1 "t0222" "20201211"
34 4 "t0223" "20201211"
10 1 "t0224" "20201211"
12 0 "t0225" "20201211"
14 1 "t0226" "20201211"
34 0 "t0261" "20201211"
27 0 "t0262" "20201211"
220 22 "t0264" "20201211"
33 4 "t0265" "20201211"
13 2 "t0401" "20201211"
12 1 "t0402" "20201211"
72 4 "t0403" "20201211"
16 0 "t0404" "20201211"
3 3 "t0405" "20201211"
18 1 "t0406" "20201211"
58 4 "t0407" "20201211"
23 3 "t0408" "20201211"
14 4 "t0409" "20201211"
108 0 "t0410" "20201211"
15 1 "t0411" "20201211"
4 2 "t0412" "20201211"
16 1 "t0413" "20201211"
65 0 "t0414" "20201211"
55 0 "t0415" "20201211"
18 0 "t0416" "20201211"
3 3 "t0417" "20201211"
15 2 "t0418" "20201211"
42 1 "t0419" "20201211"
209 11 "t0461" "20201211"
66 2 "t0462" "20201211"
121 5 "t0463" "20201211"
36 2 "t0464" "20201211"
43 1 "t0601" "20201211"
9 1 "t0602" "20201211"
21 1 "t0603" "20201211"
15 1 "t0604" "20201211"
6 1 "t0605" "20201211"
35 1 "t0606" "20201211"
21 0 "t0607" "20201211"
18 0 "t0608" "20201211"
39 0 "t0609" "20201211"
11 0 "t0610" "20201211"
9 0 "t0611" "20201211"
14 1 "t0612" "20201211"
3 1 "t0613" "20201211"
29 1 "t0614" "20201211"
9 1 "t0615" "20201211"
11 0 "t0616" "20201211"
24 1 "t0617" "20201211"
35 1 "t0618" "20201211"
25 0 "t0619" "20201211"
23 0 "t0620" "20201211"
11 2 "t0661" "20201211"
44 1 "t0662" "20201211"
155 0 "t0663" "20201211"
29 0 "t0664" "20201211"
32 4 "t0801" "20201211"
18 0 "t0802" "20201211"
58 0 "t0803" "20201211"
