"new_cases" "deaths" "teryt" "date"
9 2 "t0401" "20201214"
2 5 "t0412" "20201214"
69 1 "t0415" "20201214"
14 1 "t0419" "20201214"
7 1 "t0607" "20201214"
9 4 "t0609" "20201214"
41 6 "t0663" "20201214"
9 2 "t0801" "20201214"
15 1 "t0806" "20201214"
31 4 "t0861" "20201214"
7 1 "t1405" "20201214"
1 1 "t1416" "20201214"
9 2 "t1421" "20201214"
16 1 "t1433" "20201214"
272 7 "t1465" "20201214"
45 1 "t1661" "20201214"
12 1 "t1816" "20201214"
24 2 "t1863" "20201214"
41 1 "t2204" "20201214"
6 1 "t2208" "20201214"
153 2 "t2261" "20201214"
10 1 "t2403" "20201214"
7 1 "t2405" "20201214"
2 1 "t2477" "20201214"
12 1 "t2817" "20201214"
6 3 "t3002" "20201214"
7 1 "t3007" "20201214"
12 5 "t3014" "20201214"
2 2 "t3015" "20201214"
7 6 "t3019" "20201214"
49 8 "t3021" "20201214"
13 1 "t3030" "20201214"
89 16 "t3064" "20201214"
49 1 "t3204" "20201214"
195 1 "t3262" "20201214"
