"new_cases" "deaths" "teryt" "date"
11 4 "t0206" "20201229"
15 3 "t0208" "20201229"
15 2 "t0209" "20201229"
19 1 "t0217" "20201229"
2 1 "t0218" "20201229"
9 1 "t0220" "20201229"
25 1 "t0223" "20201229"
4 1 "t0224" "20201229"
2 1 "t0226" "20201229"
8 2 "t0261" "20201229"
18 2 "t0262" "20201229"
127 10 "t0264" "20201229"
14 4 "t0402" "20201229"
56 2 "t0403" "20201229"
34 5 "t0407" "20201229"
14 1 "t0408" "20201229"
9 1 "t0409" "20201229"
8 2 "t0411" "20201229"
53 2 "t0415" "20201229"
13 1 "t0416" "20201229"
161 3 "t0461" "20201229"
38 1 "t0462" "20201229"
108 2 "t0463" "20201229"
32 1 "t0464" "20201229"
10 1 "t0601" "20201229"
10 3 "t0604" "20201229"
5 1 "t0605" "20201229"
25 2 "t0606" "20201229"
3 2 "t0608" "20201229"
42 1 "t0609" "20201229"
19 4 "t0610" "20201229"
10 1 "t0611" "20201229"
19 2 "t0612" "20201229"
28 3 "t0614" "20201229"
2 1 "t0615" "20201229"
17 1 "t0616" "20201229"
34 1 "t0617" "20201229"
20 4 "t0618" "20201229"
6 1 "t0661" "20201229"
147 2 "t0663" "20201229"
10 1 "t0804" "20201229"
23 4 "t1001" "20201229"
16 1 "t1002" "20201229"
11 1 "t1005" "20201229"
1 2 "t1009" "20201229"
7 2 "t1011" "20201229"
16 1 "t1012" "20201229"
5 1 "t1013" "20201229"
69 3 "t1020" "20201229"
11 1 "t1062" "20201229"
8 1 "t1202" "20201229"
27 3 "t1206" "20201229"
4 2 "t1207" "20201229"
4 4 "t1208" "20201229"
4 3 "t1210" "20201229"
5 1 "t1216" "20201229"
5 1 "t1218" "20201229"
76 4 "t1261" "20201229"
34 1 "t1408" "20201229"
1 1 "t1411" "20201229"
15 3 "t1412" "20201229"
8 1 "t1414" "20201229"
11 1 "t1415" "20201229"
56 4 "t1418" "20201229"
21 1 "t1419" "20201229"
29 5 "t1421" "20201229"
16 2 "t1422" "20201229"
1 2 "t1423" "20201229"
15 1 "t1428" "20201229"
9 1 "t1433" "20201229"
354 2 "t1465" "20201229"
19 2 "t1603" "20201229"
21 2 "t1607" "20201229"
7 1 "t1608" "20201229"
20 1 "t1661" "20201229"
6 1 "t1805" "20201229"
5 3 "t1810" "20201229"
2 1 "t1812" "20201229"
1 1 "t1817" "20201229"
6 1 "t2001" "20201229"
5 1 "t2007" "20201229"
43 4 "t2061" "20201229"
11 3 "t2202" "20201229"
14 1 "t2203" "20201229"
25 1 "t2205" "20201229"
22 3 "t2207" "20201229"
6 1 "t2208" "20201229"
20 1 "t2209" "20201229"
4 2 "t2210" "20201229"
133 7 "t2261" "20201229"
78 4 "t2262" "20201229"
42 2 "t2401" "20201229"
2 2 "t2403" "20201229"
28 3 "t2404" "20201229"
6 1 "t2407" "20201229"
8 4 "t2409" "20201229"
25 1 "t2413" "20201229"
28 1 "t2416" "20201229"
14 2 "t2417" "20201229"
17 2 "t2461" "20201229"
68 1 "t2462" "20201229"
39 2 "t2464" "20201229"
40 1 "t2465" "20201229"
2 1 "t2468" "20201229"
74 8 "t2469" "20201229"
16 4 "t2470" "20201229"
23 1 "t2473" "20201229"
16 2 "t2477" "20201229"
5 1 "t2605" "20201229"
13 1 "t2611" "20201229"
27 1 "t2801" "20201229"
22 1 "t2803" "20201229"
39 1 "t2805" "20201229"
11 1 "t2806" "20201229"
25 1 "t2807" "20201229"
11 2 "t2810" "20201229"
13 1 "t2812" "20201229"
121 1 "t2814" "20201229"
62 5 "t2815" "20201229"
40 1 "t2817" "20201229"
21 1 "t2819" "20201229"
67 3 "t2861" "20201229"
152 14 "t2862" "20201229"
10 1 "t3003" "20201229"
2 1 "t3006" "20201229"
2 1 "t3013" "20201229"
17 1 "t3015" "20201229"
13 2 "t3017" "20201229"
2 1 "t3018" "20201229"
34 5 "t3019" "20201229"
118 7 "t3021" "20201229"
31 4 "t3023" "20201229"
9 1 "t3026" "20201229"
15 2 "t3028" "20201229"
4 3 "t3029" "20201229"
13 2 "t3030" "20201229"
11 1 "t3031" "20201229"
4 1 "t3062" "20201229"
207 2 "t3064" "20201229"
50 1 "t3206" "20201229"
16 1 "t3209" "20201229"
40 1 "t3214" "20201229"
29 1 "t3215" "20201229"
38 1 "t3216" "20201229"
17 1 "t3217" "20201229"
31 1 "t3218" "20201229"
214 2 "t3262" "20201229"
