"new_cases" "deaths" "teryt" "date"
9 0 "t0201" "20210302"
9 0 "t0202" "20210302"
7 0 "t0203" "20210302"
2 0 "t0204" "20210302"
2 0 "t0205" "20210302"
3 0 "t0206" "20210302"
19 0 "t0207" "20210302"
14 3 "t0208" "20210302"
3 1 "t0209" "20210302"
7 0 "t0210" "20210302"
8 1 "t0211" "20210302"
6 0 "t0212" "20210302"
3 0 "t0213" "20210302"
13 0 "t0214" "20210302"
5 0 "t0215" "20210302"
4 0 "t0216" "20210302"
9 1 "t0217" "20210302"
5 0 "t0218" "20210302"
53 0 "t0219" "20210302"
9 0 "t0220" "20210302"
11 0 "t0221" "20210302"
2 0 "t0222" "20210302"
30 2 "t0223" "20210302"
1 0 "t0224" "20210302"
21 1 "t0225" "20210302"
2 0 "t0226" "20210302"
9 1 "t0261" "20210302"
8 0 "t0262" "20210302"
135 5 "t0264" "20210302"
23 0 "t0265" "20210302"
8 0 "t0401" "20210302"
8 0 "t0402" "20210302"
51 2 "t0403" "20210302"
29 5 "t0404" "20210302"
32 1 "t0405" "20210302"
8 1 "t0406" "20210302"
39 0 "t0407" "20210302"
5 0 "t0408" "20210302"
3 0 "t0409" "20210302"
23 2 "t0410" "20210302"
9 0 "t0411" "20210302"
3 1 "t0412" "20210302"
3 0 "t0413" "20210302"
18 2 "t0414" "20210302"
20 2 "t0415" "20210302"
8 0 "t0416" "20210302"
32 0 "t0417" "20210302"
9 0 "t0418" "20210302"
16 0 "t0419" "20210302"
124 7 "t0461" "20210302"
24 2 "t0462" "20210302"
41 1 "t0463" "20210302"
16 1 "t0464" "20210302"
21 0 "t0601" "20210302"
23 1 "t0602" "20210302"
6 0 "t0603" "20210302"
18 0 "t0604" "20210302"
5 0 "t0605" "20210302"
13 0 "t0606" "20210302"
18 1 "t0607" "20210302"
10 0 "t0608" "20210302"
26 0 "t0609" "20210302"
11 0 "t0610" "20210302"
19 0 "t0611" "20210302"
11 0 "t0612" "20210302"
6 0 "t0613" "20210302"
17 0 "t0614" "20210302"
2 0 "t0615" "20210302"
7 0 "t0616" "20210302"
