"new_cases" "deaths" "teryt" "date"
20 2 "t0201" "20210101"
11 2 "t0203" "20210101"
5 4 "t0205" "20210101"
15 2 "t0206" "20210101"
8 1 "t0207" "20210101"
29 1 "t0208" "20210101"
10 1 "t0209" "20210101"
10 1 "t0210" "20210101"
20 1 "t0211" "20210101"
14 4 "t0213" "20210101"
30 1 "t0214" "20210101"
44 3 "t0219" "20210101"
19 1 "t0220" "20210101"
13 1 "t0222" "20210101"
2 3 "t0226" "20210101"
13 1 "t0261" "20210101"
19 2 "t0262" "20210101"
216 3 "t0264" "20210101"
16 2 "t0265" "20210101"
67 2 "t0403" "20210101"
101 3 "t0407" "20210101"
9 1 "t0412" "20210101"
65 4 "t0414" "20210101"
60 2 "t0415" "20210101"
222 4 "t0461" "20210101"
121 9 "t0463" "20210101"
77 2 "t0464" "20210101"
7 1 "t0602" "20210101"
4 1 "t0604" "20210101"
5 1 "t0606" "20210101"
2 3 "t0608" "20210101"
32 1 "t0609" "20210101"
17 1 "t0610" "20210101"
3 1 "t0612" "20210101"
40 1 "t0614" "20210101"
10 1 "t0615" "20210101"
14 2 "t0616" "20210101"
8 1 "t0620" "20210101"
102 5 "t0663" "20210101"
14 2 "t0664" "20210101"
27 1 "t0801" "20210101"
24 2 "t0803" "20210101"
17 1 "t0804" "20210101"
31 1 "t0805" "20210101"
23 1 "t0806" "20210101"
16 3 "t0807" "20210101"
35 3 "t0808" "20210101"
44 3 "t0861" "20210101"
39 2 "t0862" "20210101"
14 2 "t1003" "20210101"
43 16 "t1008" "20210101"
20 1 "t1012" "20210101"
11 3 "t1014" "20210101"
15 3 "t1019" "20210101"
14 1 "t1202" "20210101"
13 1 "t1203" "20210101"
10 1 "t1205" "20210101"
45 4 "t1206" "20210101"
3 1 "t1211" "20210101"
6 1 "t1212" "20210101"
26 2 "t1218" "20210101"
132 10 "t1261" "20210101"
2 1 "t1262" "20210101"
39 1 "t1406" "20210101"
20 2 "t1407" "20210101"
79 1 "t1408" "20210101"
2 1 "t1413" "20210101"
7 1 "t1415" "20210101"
84 3 "t1418" "20210101"
12 2 "t1419" "20210101"
3 1 "t1423" "20210101"
13 1 "t1425" "20210101"
19 1 "t1427" "20210101"
20 1 "t1428" "20210101"
98 1 "t1434" "20210101"
10 2 "t1435" "20210101"
23 10 "t1462" "20210101"
40 2 "t1463" "20210101"
12 2 "t1464" "20210101"
508 20 "t1465" "20210101"
23 1 "t1601" "20210101"
10 5 "t1602" "20210101"
21 1 "t1603" "20210101"
10 1 "t1604" "20210101"
4 1 "t1606" "20210101"
27 2 "t1607" "20210101"
11 1 "t1608" "20210101"
19 2 "t1609" "20210101"
23 1 "t1661" "20210101"
2 1 "t1802" "20210101"
29 10 "t1804" "20210101"
19 5 "t1809" "20210101"
10 1 "t1811" "20210101"
14 2 "t1813" "20210101"
17 3 "t1814" "20210101"
7 2 "t1815" "20210101"
21 3 "t1816" "20210101"
10 3 "t1818" "20210101"
17 1 "t1862" "20210101"
31 5 "t1863" "20210101"
13 1 "t2001" "20210101"
7 1 "t2008" "20210101"
46 1 "t2011" "20210101"
1 1 "t2012" "20210101"
9 2 "t2014" "20210101"
96 4 "t2061" "20210101"
2 1 "t2201" "20210101"
25 3 "t2202" "20210101"
31 3 "t2203" "20210101"
55 2 "t2205" "20210101"
22 1 "t2213" "20210101"
35 7 "t2214" "20210101"
128 1 "t2215" "20210101"
21 1 "t2216" "20210101"
167 5 "t2261" "20210101"
45 2 "t2401" "20210101"
46 2 "t2403" "20210101"
19 2 "t2404" "20210101"
32 1 "t2405" "20210101"
22 1 "t2406" "20210101"
18 2 "t2410" "20210101"
8 1 "t2411" "20210101"
12 1 "t2416" "20210101"
14 4 "t2463" "20210101"
44 2 "t2464" "20210101"
59 2 "t2466" "20210101"
36 2 "t2469" "20210101"
14 1 "t2470" "20210101"
12 2 "t2473" "20210101"
30 1 "t2475" "20210101"
8 1 "t2476" "20210101"
5 1 "t2477" "20210101"
40 2 "t2478" "20210101"
12 1 "t2605" "20210101"
34 2 "t2607" "20210101"
1 2 "t2608" "20210101"
27 1 "t2609" "20210101"
9 2 "t2612" "20210101"
31 1 "t2801" "20210101"
24 2 "t2803" "20210101"
43 1 "t2805" "20210101"
52 1 "t2807" "20210101"
22 2 "t2812" "20210101"
94 3 "t2815" "20210101"
11 1 "t2818" "20210101"
55 2 "t3003" "20210101"
8 2 "t3004" "20210101"
17 2 "t3007" "20210101"
32 4 "t3010" "20210101"
7 1 "t3013" "20210101"
11 2 "t3014" "20210101"
32 3 "t3016" "20210101"
40 1 "t3017" "20210101"
11 2 "t3018" "20210101"
31 3 "t3019" "20210101"
10 2 "t3020" "20210101"
226 7 "t3021" "20210101"
14 1 "t3022" "20210101"
46 2 "t3025" "20210101"
9 2 "t3028" "20210101"
48 1 "t3030" "20210101"
24 1 "t3031" "20210101"
24 1 "t3061" "20210101"
17 3 "t3062" "20210101"
12 1 "t3063" "20210101"
258 5 "t3064" "20210101"
21 1 "t3202" "20210101"
46 2 "t3204" "20210101"
31 2 "t3205" "20210101"
39 1 "t3206" "20210101"
21 2 "t3207" "20210101"
28 1 "t3209" "20210101"
51 1 "t3211" "20210101"
35 1 "t3213" "20210101"
43 1 "t3216" "20210101"
26 1 "t3218" "20210101"
52 1 "t3261" "20210101"
294 4 "t3262" "20210101"
