"new_cases" "deaths" "teryt" "date"
14 0 "t0201" "20210117"
4 0 "t0202" "20210117"
8 0 "t0203" "20210117"
5 0 "t0204" "20210117"
16 0 "t0205" "20210117"
6 0 "t0206" "20210117"
5 0 "t0207" "20210117"
15 0 "t0208" "20210117"
4 0 "t0209" "20210117"
15 0 "t0210" "20210117"
6 1 "t0211" "20210117"
1 0 "t0212" "20210117"
10 0 "t0214" "20210117"
13 0 "t0215" "20210117"
6 0 "t0216" "20210117"
2 0 "t0217" "20210117"
3 0 "t0218" "20210117"
9 0 "t0219" "20210117"
14 0 "t0220" "20210117"
7 0 "t0221" "20210117"
7 0 "t0222" "20210117"
19 0 "t0223" "20210117"
1 0 "t0224" "20210117"
10 0 "t0225" "20210117"
2 0 "t0226" "20210117"
6 0 "t0261" "20210117"
7 0 "t0262" "20210117"
67 0 "t0264" "20210117"
19 0 "t0265" "20210117"
4 0 "t0401" "20210117"
8 2 "t0402" "20210117"
53 0 "t0403" "20210117"
26 2 "t0404" "20210117"
17 1 "t0405" "20210117"
8 1 "t0406" "20210117"
38 2 "t0407" "20210117"
16 0 "t0408" "20210117"
23 0 "t0409" "20210117"
35 0 "t0410" "20210117"
2 0 "t0411" "20210117"
8 0 "t0412" "20210117"
19 0 "t0413" "20210117"
38 0 "t0414" "20210117"
30 0 "t0415" "20210117"
17 0 "t0416" "20210117"
14 0 "t0417" "20210117"
8 3 "t0418" "20210117"
38 0 "t0419" "20210117"
154 0 "t0461" "20210117"
32 0 "t0462" "20210117"
60 2 "t0463" "20210117"
10 3 "t0464" "20210117"
18 0 "t0601" "20210117"
14 0 "t0602" "20210117"
14 0 "t0603" "20210117"
9 0 "t0604" "20210117"
6 1 "t0605" "20210117"
9 0 "t0606" "20210117"
13 0 "t0607" "20210117"
16 0 "t0608" "20210117"
21 0 "t0609" "20210117"
21 0 "t0610" "20210117"
5 0 "t0611" "20210117"
5 0 "t0612" "20210117"
2 0 "t0613" "20210117"
43 0 "t0614" "20210117"
4 0 "t0615" "20210117"
14 0 "t0616" "20210117"
7 2 "t0617" "20210117"
9 0 "t0618" "20210117"
13 0 "t0619" "20210117"
4 0 "t0620" "20210117"
9 0 "t0661" "20210117"
18 2 "t0662" "20210117"
37 5 "t0663" "20210117"
7 0 "t0664" "20210117"
16 0 "t0801" "20210117"
32 4 "t0802" "20210117"
14 0 "t0803" "20210117"
25 1 "t0804" "20210117"
16 0 "t0805" "20210117"
9 0 "t0806" "20210117"
6 0 "t0807" "20210117"
7 0 "t0808" "20210117"
17 0 "t0809" "20210117"
7 0 "t0810" "20210117"
9 0 "t0811" "20210117"
2 0 "t0812" "20210117"
21 0 "t0861" "20210117"
66 0 "t0862" "20210117"
8 0 "t1001" "20210117"
15 0 "t1002" "20210117"
3 0 "t1003" "20210117"
10 0 "t1004" "20210117"
8 0 "t1005" "20210117"
10 0 "t1006" "20210117"
8 0 "t1007" "20210117"
28 3 "t1008" "20210117"
3 1 "t1009" "20210117"
8 0 "t1010" "20210117"
7 0 "t1011" "20210117"
19 0 "t1012" "20210117"
3 0 "t1013" "20210117"
12 0 "t1014" "20210117"
7 0 "t1015" "20210117"
10 0 "t1016" "20210117"
2 0 "t1017" "20210117"
4 0 "t1018" "20210117"
8 1 "t1019" "20210117"
43 0 "t1020" "20210117"
3 0 "t1021" "20210117"
123 0 "t1061" "20210117"
7 0 "t1062" "20210117"
2 0 "t1063" "20210117"
2 0 "t1201" "20210117"
3 0 "t1202" "20210117"
11 0 "t1203" "20210117"
1 0 "t1204" "20210117"
5 0 "t1205" "20210117"
18 1 "t1206" "20210117"
9 0 "t1207" "20210117"
1 0 "t1208" "20210117"
3 0 "t1209" "20210117"
6 0 "t1210" "20210117"
4 0 "t1211" "20210117"
11 0 "t1212" "20210117"
11 0 "t1213" "20210117"
20 0 "t1215" "20210117"
9 0 "t1216" "20210117"
5 0 "t1217" "20210117"
17 0 "t1218" "20210117"
8 0 "t1219" "20210117"
67 6 "t1261" "20210117"
2 0 "t1262" "20210117"
12 0 "t1263" "20210117"
2 0 "t1401" "20210117"
12 0 "t1402" "20210117"
8 0 "t1403" "20210117"
4 0 "t1404" "20210117"
10 0 "t1405" "20210117"
18 0 "t1406" "20210117"
26 0 "t1407" "20210117"
8 1 "t1408" "20210117"
1 0 "t1410" "20210117"
6 0 "t1411" "20210117"
18 0 "t1412" "20210117"
11 0 "t1413" "20210117"
4 0 "t1414" "20210117"
5 0 "t1415" "20210117"
3 1 "t1416" "20210117"
3 2 "t1417" "20210117"
44 1 "t1418" "20210117"
14 0 "t1419" "20210117"
1 0 "t1420" "20210117"
28 0 "t1421" "20210117"
12 1 "t1422" "20210117"
6 0 "t1423" "20210117"
8 0 "t1424" "20210117"
24 1 "t1425" "20210117"
7 0 "t1426" "20210117"
