"new_cases" "deaths" "teryt" "date"
14 1 "t0204" "20201210"
14 1 "t0206" "20201210"
17 1 "t0210" "20201210"
42 1 "t0211" "20201210"
31 1 "t0214" "20201210"
30 2 "t0215" "20201210"
9 1 "t0217" "20201210"
40 2 "t0219" "20201210"
9 1 "t0222" "20201210"
56 1 "t0223" "20201210"
38 3 "t0225" "20201210"
6 3 "t0226" "20201210"
13 2 "t0261" "20201210"
257 3 "t0264" "20201210"
38 1 "t0265" "20201210"
18 2 "t0401" "20201210"
24 2 "t0402" "20201210"
125 6 "t0407" "20201210"
22 1 "t0408" "20201210"
29 2 "t0409" "20201210"
46 7 "t0410" "20201210"
21 1 "t0411" "20201210"
22 1 "t0416" "20201210"
48 4 "t0419" "20201210"
274 3 "t0461" "20201210"
106 2 "t0462" "20201210"
141 4 "t0463" "20201210"
23 7 "t0601" "20201210"
12 2 "t0602" "20201210"
17 2 "t0604" "20201210"
7 2 "t0605" "20201210"
71 1 "t0606" "20201210"
37 1 "t0608" "20201210"
11 1 "t0612" "20201210"
16 6 "t0614" "20201210"
17 3 "t0618" "20201210"
15 3 "t0620" "20201210"
31 1 "t0662" "20201210"
13 4 "t0664" "20201210"
17 1 "t0804" "20201210"
42 1 "t0805" "20201210"
20 2 "t0806" "20201210"
9 7 "t0807" "20201210"
21 1 "t0808" "20201210"
70 1 "t0861" "20201210"
66 4 "t0862" "20201210"
36 7 "t1001" "20201210"
26 10 "t1002" "20201210"
12 2 "t1005" "20201210"
20 1 "t1006" "20201210"
39 3 "t1008" "20201210"
10 3 "t1009" "20201210"
24 3 "t1014" "20201210"
14 8 "t1016" "20201210"
32 2 "t1017" "20201210"
18 1 "t1018" "20201210"
70 1 "t1020" "20201210"
355 24 "t1061" "20201210"
14 2 "t1063" "20201210"
26 3 "t1203" "20201210"
47 5 "t1206" "20201210"
9 1 "t1207" "20201210"
14 1 "t1212" "20201210"
17 5 "t1213" "20201210"
4 1 "t1214" "20201210"
14 3 "t1215" "20201210"
25 2 "t1216" "20201210"
162 5 "t1261" "20201210"
22 1 "t1263" "20201210"
14 1 "t1403" "20201210"
44 4 "t1408" "20201210"
2 1 "t1410" "20201210"
13 6 "t1413" "20201210"
28 1 "t1414" "20201210"
8 1 "t1415" "20201210"
85 4 "t1418" "20201210"
41 3 "t1419" "20201210"
14 4 "t1420" "20201210"
5 1 "t1423" "20201210"
47 3 "t1425" "20201210"
11 1 "t1426" "20201210"
13 1 "t1427" "20201210"
33 1 "t1428" "20201210"
62 2 "t1432" "20201210"
10 2 "t1433" "20201210"
82 1 "t1434" "20201210"
12 1 "t1436" "20201210"
6 1 "t1437" "20201210"
26 1 "t1438" "20201210"
54 3 "t1462" "20201210"
44 4 "t1463" "20201210"
6 1 "t1464" "20201210"
47 2 "t1601" "20201210"
38 1 "t1603" "20201210"
29 1 "t1604" "20201210"
25 1 "t1605" "20201210"
52 2 "t1607" "20201210"
64 4 "t1609" "20201210"
57 1 "t1611" "20201210"
72 2 "t1661" "20201210"
11 3 "t1804" "20201210"
8 3 "t1805" "20201210"
5 1 "t1806" "20201210"
16 3 "t1807" "20201210"
6 4 "t1808" "20201210"
11 2 "t1809" "20201210"
18 1 "t1811" "20201210"
15 1 "t1813" "20201210"
5 2 "t1814" "20201210"
45 1 "t1816" "20201210"
34 2 "t1818" "20201210"
15 1 "t1819" "20201210"
8 3 "t1820" "20201210"
18 2 "t1862" "20201210"
79 2 "t1863" "20201210"
17 2 "t1864" "20201210"
13 1 "t2007" "20201210"
8 1 "t2008" "20201210"
4 1 "t2010" "20201210"
28 1 "t2011" "20201210"
16 1 "t2014" "20201210"
14 1 "t2201" "20201210"
42 1 "t2202" "20201210"
35 1 "t2205" "20201210"
12 1 "t2206" "20201210"
49 1 "t2209" "20201210"
35 1 "t2211" "20201210"
26 2 "t2213" "20201210"
27 5 "t2214" "20201210"
30 1 "t2216" "20201210"
229 1 "t2261" "20201210"
84 4 "t2262" "20201210"
36 1 "t2401" "20201210"
62 2 "t2402" "20201210"
31 3 "t2403" "20201210"
51 1 "t2405" "20201210"
5 1 "t2406" "20201210"
49 1 "t2408" "20201210"
27 1 "t2411" "20201210"
35 1 "t2413" "20201210"
20 2 "t2415" "20201210"
32 1 "t2416" "20201210"
43 4 "t2461" "20201210"
45 1 "t2462" "20201210"
28 1 "t2463" "20201210"
44 1 "t2464" "20201210"
75 6 "t2466" "20201210"
20 1 "t2467" "20201210"
84 10 "t2469" "20201210"
16 2 "t2470" "20201210"
17 1 "t2471" "20201210"
18 2 "t2474" "20201210"
50 1 "t2475" "20201210"
39 1 "t2477" "20201210"
51 2 "t2478" "20201210"
26 1 "t2602" "20201210"
7 2 "t2606" "20201210"
22 1 "t2607" "20201210"
20 1 "t2609" "20201210"
8 4 "t2610" "20201210"
10 2 "t2613" "20201210"
38 3 "t2661" "20201210"
53 4 "t2803" "20201210"
49 2 "t2805" "20201210"
12 1 "t2806" "20201210"
63 3 "t2807" "20201210"
11 2 "t2808" "20201210"
9 3 "t2809" "20201210"
19 1 "t2811" "20201210"
16 2 "t2813" "20201210"
59 3 "t2814" "20201210"
85 1 "t2815" "20201210"
5 2 "t2816" "20201210"
12 1 "t2818" "20201210"
6 1 "t2819" "20201210"
199 4 "t2862" "20201210"
85 3 "t3002" "20201210"
111 4 "t3003" "20201210"
19 1 "t3006" "20201210"
39 2 "t3010" "20201210"
24 3 "t3011" "20201210"
19 1 "t3013" "20201210"
28 1 "t3015" "20201210"
31 2 "t3017" "20201210"
78 4 "t3019" "20201210"
6 3 "t3020" "20201210"
274 3 "t3021" "20201210"
22 1 "t3022" "20201210"
9 1 "t3025" "20201210"
17 2 "t3027" "20201210"
51 1 "t3030" "20201210"
26 3 "t3031" "20201210"
26 2 "t3061" "20201210"
25 1 "t3062" "20201210"
19 2 "t3063" "20201210"
353 9 "t3064" "20201210"
79 1 "t3214" "20201210"
19 1 "t3216" "20201210"
9 2 "t3217" "20201210"
270 3 "t3262" "20201210"
17 1 "t3263" "20201210"
