"new_cases" "deaths" "teryt" "date"
33 1 "t0201" "20210327"
76 1 "t0202" "20210327"
107 0 "t0203" "20210327"
19 0 "t0204" "20210327"
38 2 "t0205" "20210327"
81 0 "t0206" "20210327"
62 0 "t0207" "20210327"
176 2 "t0208" "20210327"
31 0 "t0209" "20210327"
33 0 "t0210" "20210327"
106 0 "t0211" "20210327"
10 0 "t0212" "20210327"
43 0 "t0213" "20210327"
77 0 "t0214" "20210327"
63 1 "t0215" "20210327"
54 0 "t0216" "20210327"
116 0 "t0217" "20210327"
52 1 "t0218" "20210327"
141 1 "t0219" "20210327"
76 0 "t0220" "20210327"
60 2 "t0221" "20210327"
22 0 "t0222" "20210327"
181 4 "t0223" "20210327"
47 0 "t0224" "20210327"
34 0 "t0225" "20210327"
9 0 "t0226" "20210327"
101 1 "t0261" "20210327"
74 2 "t0262" "20210327"
679 10 "t0264" "20210327"
106 0 "t0265" "20210327"
52 2 "t0401" "20210327"
42 0 "t0402" "20210327"
131 1 "t0403" "20210327"
35 0 "t0404" "20210327"
44 0 "t0405" "20210327"
37 1 "t0406" "20210327"
91 2 "t0407" "20210327"
20 0 "t0408" "20210327"
28 0 "t0409" "20210327"
34 1 "t0410" "20210327"
20 0 "t0411" "20210327"
23 1 "t0412" "20210327"
16 0 "t0413" "20210327"
46 0 "t0414" "20210327"
70 2 "t0415" "20210327"
16 1 "t0416" "20210327"
16 0 "t0417" "20210327"
29 3 "t0418" "20210327"
112 1 "t0419" "20210327"
373 2 "t0461" "20210327"
92 0 "t0462" "20210327"
134 2 "t0463" "20210327"
40 4 "t0464" "20210327"
45 1 "t0601" "20210327"
44 1 "t0602" "20210327"
44 0 "t0603" "20210327"
33 0 "t0604" "20210327"
30 0 "t0605" "20210327"
36 0 "t0606" "20210327"
27 5 "t0607" "20210327"
6 0 "t0608" "20210327"
57 3 "t0609" "20210327"
26 0 "t0610" "20210327"
43 0 "t0611" "20210327"
23 2 "t0612" "20210327"
20 0 "t0613" "20210327"
69 0 "t0614" "20210327"
23 2 "t0615" "20210327"
14 1 "t0616" "20210327"
43 0 "t0617" "20210327"
24 2 "t0618" "20210327"
7 0 "t0619" "20210327"
55 0 "t0620" "20210327"
46 2 "t0661" "20210327"
47 0 "t0662" "20210327"
220 1 "t0663" "20210327"
40 0 "t0664" "20210327"
75 3 "t0801" "20210327"
26 0 "t0802" "20210327"
71 0 "t0803" "20210327"
62 0 "t0804" "20210327"
48 2 "t0805" "20210327"
33 0 "t0806" "20210327"
33 1 "t0807" "20210327"
68 2 "t0808" "20210327"
60 4 "t0809" "20210327"
53 0 "t0810" "20210327"
37 0 "t0811" "20210327"
36 0 "t0812" "20210327"
99 7 "t0861" "20210327"
139 12 "t0862" "20210327"
76 0 "t1001" "20210327"
19 0 "t1002" "20210327"
2 0 "t1003" "20210327"
35 0 "t1004" "20210327"
95 0 "t1005" "20210327"
97 0 "t1006" "20210327"
10 4 "t1007" "20210327"
145 1 "t1008" "20210327"
6 1 "t1009" "20210327"
69 0 "t1010" "20210327"
25 0 "t1011" "20210327"
50 2 "t1012" "20210327"
23 2 "t1013" "20210327"
60 0 "t1014" "20210327"
34 0 "t1015" "20210327"
64 0 "t1016" "20210327"
30 1 "t1017" "20210327"
12 0 "t1018" "20210327"
11 2 "t1019" "20210327"
109 2 "t1020" "20210327"
31 0 "t1021" "20210327"
605 8 "t1061" "20210327"
47 0 "t1062" "20210327"
39 0 "t1063" "20210327"
104 1 "t1201" "20210327"
53 1 "t1202" "20210327"
80 1 "t1203" "20210327"
26 0 "t1204" "20210327"
41 0 "t1205" "20210327"
306 1 "t1206" "20210327"
20 2 "t1207" "20210327"
21 0 "t1208" "20210327"
98 1 "t1209" "20210327"
86 0 "t1210" "20210327"
34 0 "t1211" "20210327"
108 0 "t1212" "20210327"
207 0 "t1213" "20210327"
25 1 "t1214" "20210327"
79 0 "t1215" "20210327"
111 2 "t1216" "20210327"
29 0 "t1217" "20210327"
166 0 "t1218" "20210327"
185 1 "t1219" "20210327"
823 9 "t1261" "20210327"
36 2 "t1262" "20210327"
86 2 "t1263" "20210327"
24 1 "t1401" "20210327"
41 2 "t1402" "20210327"
48 2 "t1403" "20210327"
27 0 "t1404" "20210327"
126 2 "t1405" "20210327"
88 0 "t1406" "20210327"
31 0 "t1407" "20210327"
143 1 "t1408" "20210327"
20 0 "t1409" "20210327"
16 1 "t1410" "20210327"
22 1 "t1411" "20210327"
112 3 "t1412" "20210327"
30 2 "t1413" "20210327"
95 1 "t1414" "20210327"
38 0 "t1415" "20210327"
25 1 "t1416" "20210327"
90 0 "t1417" "20210327"
264 2 "t1418" "20210327"
77 0 "t1419" "20210327"
60 0 "t1420" "20210327"
154 0 "t1421" "20210327"
29 0 "t1422" "20210327"
4 0 "t1423" "20210327"
26 0 "t1424" "20210327"
74 0 "t1425" "20210327"
40 1 "t1426" "20210327"
40 0 "t1427" "20210327"
85 0 "t1428" "20210327"
25 3 "t1429" "20210327"
28 0 "t1430" "20210327"
158 2 "t1432" "20210327"
37 1 "t1433" "20210327"
321 0 "t1434" "20210327"
54 1 "t1435" "20210327"
19 0 "t1436" "20210327"
14 0 "t1437" "20210327"
57 1 "t1438" "20210327"
47 1 "t1461" "20210327"
98 1 "t1462" "20210327"
