"new_cases" "deaths" "teryt" "date"
66 0 "t0201" "20210401"
114 3 "t0202" "20210401"
112 1 "t0203" "20210401"
26 0 "t0204" "20210401"
38 0 "t0205" "20210401"
65 0 "t0206" "20210401"
38 0 "t0207" "20210401"
155 2 "t0208" "20210401"
56 0 "t0209" "20210401"
33 0 "t0210" "20210401"
143 0 "t0211" "20210401"
18 0 "t0212" "20210401"
49 1 "t0213" "20210401"
96 1 "t0214" "20210401"
101 1 "t0215" "20210401"
81 1 "t0216" "20210401"
36 0 "t0217" "20210401"
34 0 "t0218" "20210401"
135 5 "t0219" "20210401"
106 2 "t0220" "20210401"
76 1 "t0221" "20210401"
31 0 "t0222" "20210401"
240 1 "t0223" "20210401"
73 2 "t0224" "20210401"
63 0 "t0225" "20210401"
41 0 "t0226" "20210401"
93 4 "t0261" "20210401"
146 2 "t0262" "20210401"
909 6 "t0264" "20210401"
128 2 "t0265" "20210401"
46 0 "t0401" "20210401"
51 1 "t0402" "20210401"
144 4 "t0403" "20210401"
47 0 "t0404" "20210401"
35 3 "t0405" "20210401"
39 0 "t0406" "20210401"
154 3 "t0407" "20210401"
29 2 "t0408" "20210401"
15 0 "t0409" "20210401"
118 1 "t0410" "20210401"
9 1 "t0411" "20210401"
41 0 "t0412" "20210401"
19 1 "t0413" "20210401"
36 3 "t0414" "20210401"
78 3 "t0415" "20210401"
40 0 "t0416" "20210401"
12 1 "t0417" "20210401"
25 0 "t0418" "20210401"
29 0 "t0419" "20210401"
488 11 "t0461" "20210401"
153 0 "t0462" "20210401"
120 8 "t0463" "20210401"
63 0 "t0464" "20210401"
40 0 "t0601" "20210401"
45 2 "t0602" "20210401"
25 0 "t0603" "20210401"
80 1 "t0604" "20210401"
37 0 "t0605" "20210401"
35 0 "t0606" "20210401"
20 0 "t0607" "20210401"
31 0 "t0608" "20210401"
85 7 "t0609" "20210401"
55 0 "t0610" "20210401"
27 0 "t0611" "20210401"
25 1 "t0612" "20210401"
27 0 "t0613" "20210401"
151 1 "t0614" "20210401"
33 1 "t0615" "20210401"
37 0 "t0616" "20210401"
79 0 "t0617" "20210401"
15 3 "t0618" "20210401"
8 0 "t0619" "20210401"
56 3 "t0620" "20210401"
25 0 "t0661" "20210401"
44 2 "t0662" "20210401"
286 5 "t0663" "20210401"
47 0 "t0664" "20210401"
55 0 "t0801" "20210401"
59 0 "t0802" "20210401"
72 0 "t0803" "20210401"
64 1 "t0804" "20210401"
52 2 "t0805" "20210401"
12 0 "t0806" "20210401"
44 0 "t0807" "20210401"
68 0 "t0808" "20210401"
51 0 "t0809" "20210401"
85 0 "t0810" "20210401"
28 1 "t0811" "20210401"
28 0 "t0812" "20210401"
70 0 "t0861" "20210401"
125 0 "t0862" "20210401"
50 3 "t1001" "20210401"
56 0 "t1002" "20210401"
29 0 "t1003" "20210401"
64 0 "t1004" "20210401"
101 2 "t1005" "20210401"
46 0 "t1006" "20210401"
17 0 "t1007" "20210401"
128 1 "t1008" "20210401"
47 3 "t1009" "20210401"
56 2 "t1010" "20210401"
34 0 "t1011" "20210401"
167 2 "t1012" "20210401"
25 2 "t1013" "20210401"
85 1 "t1014" "20210401"
34 2 "t1015" "20210401"
32 5 "t1016" "20210401"
62 1 "t1017" "20210401"
22 2 "t1018" "20210401"
63 2 "t1019" "20210401"
104 4 "t1020" "20210401"
17 0 "t1021" "20210401"
765 4 "t1061" "20210401"
50 5 "t1062" "20210401"
66 2 "t1063" "20210401"
95 0 "t1201" "20210401"
57 0 "t1202" "20210401"
170 1 "t1203" "20210401"
20 1 "t1204" "20210401"
38 0 "t1205" "20210401"
375 6 "t1206" "20210401"
24 0 "t1207" "20210401"
52 0 "t1208" "20210401"
102 0 "t1209" "20210401"
121 2 "t1210" "20210401"
51 0 "t1211" "20210401"
108 1 "t1212" "20210401"
134 13 "t1213" "20210401"
