"new_cases" "deaths" "teryt" "date"
49 0 "t0201" "20210326"
86 0 "t0202" "20210326"
85 0 "t0203" "20210326"
21 0 "t0204" "20210326"
35 1 "t0205" "20210326"
57 1 "t0206" "20210326"
49 2 "t0207" "20210326"
151 2 "t0208" "20210326"
25 1 "t0209" "20210326"
30 0 "t0210" "20210326"
85 1 "t0211" "20210326"
49 0 "t0212" "20210326"
38 1 "t0213" "20210326"
85 0 "t0214" "20210326"
53 0 "t0215" "20210326"
45 0 "t0216" "20210326"
38 2 "t0217" "20210326"
49 0 "t0218" "20210326"
153 5 "t0219" "20210326"
74 2 "t0220" "20210326"
62 3 "t0221" "20210326"
21 0 "t0222" "20210326"
245 0 "t0223" "20210326"
66 0 "t0224" "20210326"
46 0 "t0225" "20210326"
32 0 "t0226" "20210326"
85 2 "t0261" "20210326"
68 0 "t0262" "20210326"
865 3 "t0264" "20210326"
125 8 "t0265" "20210326"
88 0 "t0401" "20210326"
43 0 "t0402" "20210326"
162 1 "t0403" "20210326"
32 0 "t0404" "20210326"
61 1 "t0405" "20210326"
38 0 "t0406" "20210326"
200 4 "t0407" "20210326"
48 0 "t0408" "20210326"
55 1 "t0409" "20210326"
106 0 "t0410" "20210326"
7 0 "t0411" "20210326"
21 0 "t0412" "20210326"
26 0 "t0413" "20210326"
41 1 "t0414" "20210326"
106 0 "t0415" "20210326"
33 2 "t0416" "20210326"
38 0 "t0417" "20210326"
48 1 "t0418" "20210326"
45 1 "t0419" "20210326"
401 10 "t0461" "20210326"
77 3 "t0462" "20210326"
207 4 "t0463" "20210326"
56 1 "t0464" "20210326"
43 0 "t0601" "20210326"
44 2 "t0602" "20210326"
35 0 "t0603" "20210326"
64 2 "t0604" "20210326"
39 2 "t0605" "20210326"
34 1 "t0606" "20210326"
23 0 "t0607" "20210326"
19 1 "t0608" "20210326"
80 2 "t0609" "20210326"
21 0 "t0610" "20210326"
49 0 "t0611" "20210326"
21 0 "t0612" "20210326"
15 0 "t0613" "20210326"
143 2 "t0614" "20210326"
25 1 "t0615" "20210326"
27 1 "t0616" "20210326"
46 2 "t0617" "20210326"
23 3 "t0618" "20210326"
9 2 "t0619" "20210326"
42 0 "t0620" "20210326"
26 0 "t0661" "20210326"
30 0 "t0662" "20210326"
172 7 "t0663" "20210326"
42 1 "t0664" "20210326"
66 2 "t0801" "20210326"
38 0 "t0802" "20210326"
65 3 "t0803" "20210326"
74 2 "t0804" "20210326"
43 2 "t0805" "20210326"
54 1 "t0806" "20210326"
29 1 "t0807" "20210326"
64 1 "t0808" "20210326"
60 0 "t0809" "20210326"
62 0 "t0810" "20210326"
41 0 "t0811" "20210326"
24 0 "t0812" "20210326"
108 9 "t0861" "20210326"
145 0 "t0862" "20210326"
81 0 "t1001" "20210326"
28 0 "t1002" "20210326"
39 0 "t1003" "20210326"
26 0 "t1004" "20210326"
13 3 "t1005" "20210326"
76 0 "t1006" "20210326"
14 0 "t1007" "20210326"
127 1 "t1008" "20210326"
25 0 "t1009" "20210326"
68 1 "t1010" "20210326"
10 1 "t1011" "20210326"
97 2 "t1012" "20210326"
15 0 "t1013" "20210326"
