"new_cases" "deaths" "teryt" "date"
24 2 "t0201" "20210324"
44 5 "t0202" "20210324"
67 0 "t0203" "20210324"
21 1 "t0204" "20210324"
23 0 "t0205" "20210324"
38 1 "t0206" "20210324"
25 0 "t0207" "20210324"
114 16 "t0208" "20210324"
27 3 "t0209" "20210324"
18 0 "t0210" "20210324"
85 0 "t0211" "20210324"
20 0 "t0212" "20210324"
25 1 "t0213" "20210324"
64 3 "t0214" "20210324"
36 0 "t0215" "20210324"
70 2 "t0216" "20210324"
68 0 "t0217" "20210324"
62 0 "t0218" "20210324"
126 2 "t0219" "20210324"
55 0 "t0220" "20210324"
46 1 "t0221" "20210324"
10 0 "t0222" "20210324"
189 0 "t0223" "20210324"
27 1 "t0224" "20210324"
30 0 "t0225" "20210324"
17 0 "t0226" "20210324"
49 0 "t0261" "20210324"
71 0 "t0262" "20210324"
729 6 "t0264" "20210324"
147 0 "t0265" "20210324"
14 0 "t0401" "20210324"
70 2 "t0402" "20210324"
135 3 "t0403" "20210324"
18 0 "t0404" "20210324"
23 0 "t0405" "20210324"
23 0 "t0406" "20210324"
131 8 "t0407" "20210324"
8 1 "t0408" "20210324"
13 1 "t0409" "20210324"
9 1 "t0410" "20210324"
9 1 "t0411" "20210324"
31 3 "t0412" "20210324"
6 0 "t0413" "20210324"
48 1 "t0414" "20210324"
83 5 "t0415" "20210324"
38 0 "t0416" "20210324"
28 1 "t0417" "20210324"
29 1 "t0418" "20210324"
42 0 "t0419" "20210324"
256 6 "t0461" "20210324"
87 3 "t0462" "20210324"
119 7 "t0463" "20210324"
53 3 "t0464" "20210324"
63 1 "t0601" "20210324"
50 3 "t0602" "20210324"
25 0 "t0603" "20210324"
41 1 "t0604" "20210324"
14 1 "t0605" "20210324"
25 0 "t0606" "20210324"
49 0 "t0607" "20210324"
21 0 "t0608" "20210324"
61 3 "t0609" "20210324"
25 0 "t0610" "20210324"
10 0 "t0611" "20210324"
25 2 "t0612" "20210324"
14 2 "t0613" "20210324"
79 3 "t0614" "20210324"
25 1 "t0615" "20210324"
9 1 "t0616" "20210324"
42 2 "t0617" "20210324"
26 3 "t0618" "20210324"
10 0 "t0619" "20210324"
47 2 "t0620" "20210324"
24 1 "t0661" "20210324"
34 0 "t0662" "20210324"
201 6 "t0663" "20210324"
55 2 "t0664" "20210324"
64 0 "t0801" "20210324"
24 0 "t0802" "20210324"
42 1 "t0803" "20210324"
67 3 "t0804" "20210324"
49 0 "t0805" "20210324"
11 3 "t0806" "20210324"
31 1 "t0807" "20210324"
57 0 "t0808" "20210324"
57 1 "t0809" "20210324"
26 0 "t0810" "20210324"
33 0 "t0811" "20210324"
38 0 "t0812" "20210324"
119 2 "t0861" "20210324"
131 3 "t0862" "20210324"
82 0 "t1001" "20210324"
32 0 "t1002" "20210324"
28 1 "t1003" "20210324"
23 0 "t1004" "20210324"
95 0 "t1005" "20210324"
58 1 "t1006" "20210324"
18 2 "t1007" "20210324"
168 0 "t1008" "20210324"
4 0 "t1009" "20210324"
