"new_cases" "deaths" "teryt" "date"
50 0 "t0201" "20201208"
6 4 "t0202" "20201208"
16 1 "t0203" "20201208"
14 0 "t0204" "20201208"
16 2 "t0205" "20201208"
8 2 "t0206" "20201208"
8 0 "t0207" "20201208"
13 9 "t0208" "20201208"
12 0 "t0209" "20201208"
24 1 "t0210" "20201208"
25 0 "t0211" "20201208"
17 0 "t0212" "20201208"
4 0 "t0213" "20201208"
14 1 "t0214" "20201208"
4 3 "t0215" "20201208"
10 0 "t0216" "20201208"
8 1 "t0217" "20201208"
12 1 "t0218" "20201208"
28 2 "t0219" "20201208"
9 1 "t0220" "20201208"
15 0 "t0221" "20201208"
4 1 "t0222" "20201208"
21 0 "t0223" "20201208"
2 1 "t0224" "20201208"
31 0 "t0225" "20201208"
3 1 "t0226" "20201208"
7 1 "t0261" "20201208"
6 1 "t0262" "20201208"
143 3 "t0264" "20201208"
40 1 "t0265" "20201208"
18 0 "t0401" "20201208"
15 0 "t0402" "20201208"
61 2 "t0403" "20201208"
28 0 "t0404" "20201208"
6 0 "t0405" "20201208"
8 1 "t0406" "20201208"
28 3 "t0407" "20201208"
20 0 "t0408" "20201208"
14 0 "t0409" "20201208"
40 2 "t0410" "20201208"
9 1 "t0411" "20201208"
3 0 "t0412" "20201208"
14 0 "t0413" "20201208"
11 0 "t0414" "20201208"
36 0 "t0415" "20201208"
9 0 "t0416" "20201208"
4 0 "t0417" "20201208"
20 1 "t0418" "20201208"
39 0 "t0419" "20201208"
193 8 "t0461" "20201208"
37 1 "t0462" "20201208"
62 0 "t0463" "20201208"
21 0 "t0464" "20201208"
10 2 "t0601" "20201208"
5 0 "t0602" "20201208"
3 0 "t0603" "20201208"
2 1 "t0604" "20201208"
3 0 "t0605" "20201208"
4 0 "t0606" "20201208"
31 2 "t0607" "20201208"
10 0 "t0608" "20201208"
46 0 "t0609" "20201208"
20 2 "t0610" "20201208"
4 1 "t0611" "20201208"
13 0 "t0612" "20201208"
6 0 "t0613" "20201208"
45 2 "t0614" "20201208"
11 1 "t0615" "20201208"
9 0 "t0616" "20201208"
34 0 "t0617" "20201208"
10 2 "t0618" "20201208"
11 0 "t0619" "20201208"
12 0 "t0620" "20201208"
11 4 "t0661" "20201208"
24 0 "t0662" "20201208"
82 0 "t0663" "20201208"
12 0 "t0664" "20201208"
4 1 "t0801" "20201208"
