"new_cases" "deaths" "teryt" "date"
46 0 "t0201" "20201205"
20 2 "t0202" "20201205"
26 1 "t0203" "20201205"
30 0 "t0204" "20201205"
41 0 "t0205" "20201205"
17 3 "t0206" "20201205"
14 0 "t0207" "20201205"
34 6 "t0208" "20201205"
16 0 "t0209" "20201205"
24 0 "t0210" "20201205"
46 1 "t0211" "20201205"
14 0 "t0212" "20201205"
7 0 "t0213" "20201205"
28 0 "t0214" "20201205"
19 1 "t0215" "20201205"
16 0 "t0216" "20201205"
23 1 "t0217" "20201205"
18 0 "t0218" "20201205"
66 0 "t0219" "20201205"
17 0 "t0220" "20201205"
18 0 "t0221" "20201205"
8 0 "t0222" "20201205"
46 1 "t0223" "20201205"
11 2 "t0224" "20201205"
43 0 "t0225" "20201205"
29 0 "t0226" "20201205"
26 0 "t0261" "20201205"
21 1 "t0262" "20201205"
170 0 "t0264" "20201205"
24 3 "t0265" "20201205"
20 0 "t0401" "20201205"
31 1 "t0402" "20201205"
69 2 "t0403" "20201205"
34 0 "t0404" "20201205"
12 0 "t0405" "20201205"
21 0 "t0406" "20201205"
68 0 "t0407" "20201205"
21 1 "t0408" "20201205"
6 0 "t0409" "20201205"
44 1 "t0410" "20201205"
80 1 "t0411" "20201205"
3 0 "t0412" "20201205"
14 0 "t0413" "20201205"
59 0 "t0414" "20201205"
64 0 "t0415" "20201205"
26 1 "t0416" "20201205"
16 0 "t0417" "20201205"
22 0 "t0418" "20201205"
39 0 "t0419" "20201205"
211 3 "t0461" "20201205"
61 0 "t0462" "20201205"
105 3 "t0463" "20201205"
67 1 "t0464" "20201205"
48 4 "t0601" "20201205"
10 2 "t0602" "20201205"
46 3 "t0603" "20201205"
13 3 "t0604" "20201205"
5 5 "t0605" "20201205"
20 4 "t0606" "20201205"
54 1 "t0607" "20201205"
34 2 "t0608" "20201205"
55 2 "t0609" "20201205"
17 0 "t0610" "20201205"
22 1 "t0611" "20201205"
14 2 "t0612" "20201205"
32 2 "t0613" "20201205"
35 1 "t0614" "20201205"
19 0 "t0615" "20201205"
13 0 "t0616" "20201205"
45 2 "t0617" "20201205"
5 0 "t0618" "20201205"
16 1 "t0619" "20201205"
19 0 "t0620" "20201205"
33 2 "t0661" "20201205"
56 2 "t0662" "20201205"
111 9 "t0663" "20201205"
10 0 "t0664" "20201205"
31 0 "t0801" "20201205"
10 0 "t0802" "20201205"
29 0 "t0803" "20201205"
23 2 "t0804" "20201205"
19 1 "t0805" "20201205"
16 0 "t0806" "20201205"
13 2 "t0807" "20201205"
22 0 "t0808" "20201205"
17 0 "t0809" "20201205"
17 5 "t0810" "20201205"
27 0 "t0811" "20201205"
10 0 "t0812" "20201205"
63 4 "t0861" "20201205"
43 2 "t0862" "20201205"
28 0 "t1001" "20201205"
32 1 "t1002" "20201205"
11 1 "t1003" "20201205"
29 0 "t1004" "20201205"
21 1 "t1005" "20201205"
30 0 "t1006" "20201205"
3 0 "t1007" "20201205"
55 8 "t1008" "20201205"
7 2 "t1009" "20201205"
9 0 "t1010" "20201205"
56 0 "t1011" "20201205"
19 1 "t1012" "20201205"
6 0 "t1013" "20201205"
77 5 "t1014" "20201205"
14 2 "t1015" "20201205"
27 4 "t1016" "20201205"
11 0 "t1017" "20201205"
5 0 "t1018" "20201205"
14 0 "t1019" "20201205"
77 12 "t1020" "20201205"
6 1 "t1021" "20201205"
328 0 "t1061" "20201205"
17 0 "t1062" "20201205"
13 6 "t1063" "20201205"
18 1 "t1201" "20201205"
16 0 "t1202" "20201205"
21 0 "t1203" "20201205"
11 0 "t1204" "20201205"
25 0 "t1205" "20201205"
60 3 "t1206" "20201205"
10 0 "t1207" "20201205"
4 2 "t1208" "20201205"
16 1 "t1209" "20201205"
26 2 "t1210" "20201205"
14 2 "t1211" "20201205"
15 6 "t1212" "20201205"
22 3 "t1213" "20201205"
3 0 "t1214" "20201205"
18 0 "t1215" "20201205"
19 0 "t1216" "20201205"
8 0 "t1217" "20201205"
31 2 "t1218" "20201205"
19 2 "t1219" "20201205"
151 9 "t1261" "20201205"
13 2 "t1262" "20201205"
31 0 "t1263" "20201205"
5 0 "t1401" "20201205"
18 0 "t1402" "20201205"
13 1 "t1403" "20201205"
8 1 "t1404" "20201205"
30 3 "t1405" "20201205"
25 0 "t1406" "20201205"
10 1 "t1407" "20201205"
30 0 "t1408" "20201205"
0 1 "t1409" "20201205"
7 1 "t1410" "20201205"
7 0 "t1411" "20201205"
51 1 "t1412" "20201205"
14 3 "t1413" "20201205"
36 1 "t1414" "20201205"
4 1 "t1415" "20201205"
20 0 "t1416" "20201205"
41 1 "t1417" "20201205"
109 1 "t1418" "20201205"
44 1 "t1419" "20201205"
22 0 "t1420" "20201205"
60 0 "t1421" "20201205"
13 1 "t1422" "20201205"
3 0 "t1423" "20201205"
10 0 "t1424" "20201205"
35 0 "t1425" "20201205"
20 2 "t1426" "20201205"
11 1 "t1427" "20201205"
23 0 "t1428" "20201205"
12 0 "t1429" "20201205"
7 1 "t1430" "20201205"
35 1 "t1432" "20201205"
15 0 "t1433" "20201205"
81 0 "t1434" "20201205"
4 1 "t1435" "20201205"
10 0 "t1436" "20201205"
9 2 "t1437" "20201205"
39 0 "t1438" "20201205"
4 1 "t1461" "20201205"
39 1 "t1462" "20201205"
50 2 "t1463" "20201205"
26 1 "t1464" "20201205"
579 14 "t1465" "20201205"
32 2 "t1601" "20201205"
15 1 "t1602" "20201205"
30 4 "t1603" "20201205"
42 2 "t1604" "20201205"
28 8 "t1605" "20201205"
10 0 "t1606" "20201205"
33 0 "t1607" "20201205"
13 4 "t1608" "20201205"
48 0 "t1609" "20201205"
7 0 "t1610" "20201205"
37 1 "t1611" "20201205"
64 1 "t1661" "20201205"
2 1 "t1801" "20201205"
5 0 "t1802" "20201205"
10 2 "t1803" "20201205"
12 1 "t1804" "20201205"
9 1 "t1805" "20201205"
9 0 "t1806" "20201205"
7 1 "t1807" "20201205"
1 1 "t1808" "20201205"
8 0 "t1809" "20201205"
22 2 "t1810" "20201205"
18 11 "t1811" "20201205"
5 0 "t1812" "20201205"
18 0 "t1813" "20201205"
3 3 "t1814" "20201205"
1 0 "t1815" "20201205"
12 0 "t1816" "20201205"
5 2 "t1817" "20201205"
6 1 "t1818" "20201205"
34 2 "t1819" "20201205"
8 0 "t1820" "20201205"
2 0 "t1821" "20201205"
5 0 "t1861" "20201205"
12 0 "t1862" "20201205"
25 3 "t1863" "20201205"
18 0 "t1864" "20201205"
18 1 "t2001" "20201205"
38 1 "t2002" "20201205"
4 0 "t2003" "20201205"
8 1 "t2004" "20201205"
22 0 "t2005" "20201205"
4 1 "t2006" "20201205"
6 1 "t2007" "20201205"
7 0 "t2008" "20201205"
6 0 "t2009" "20201205"
5 5 "t2010" "20201205"
22 1 "t2011" "20201205"
5 1 "t2012" "20201205"
8 1 "t2013" "20201205"
12 1 "t2014" "20201205"
93 5 "t2061" "20201205"
13 2 "t2062" "20201205"
14 3 "t2063" "20201205"
15 2 "t2201" "20201205"
28 1 "t2202" "20201205"
16 0 "t2203" "20201205"
42 3 "t2204" "20201205"
35 2 "t2205" "20201205"
17 0 "t2206" "20201205"
28 2 "t2207" "20201205"
18 2 "t2208" "20201205"
20 3 "t2209" "20201205"
18 0 "t2210" "20201205"
48 2 "t2211" "20201205"
59 3 "t2212" "20201205"
46 0 "t2213" "20201205"
78 6 "t2214" "20201205"
104 0 "t2215" "20201205"
25 1 "t2216" "20201205"
183 10 "t2261" "20201205"
108 6 "t2262" "20201205"
69 1 "t2263" "20201205"
13 1 "t2264" "20201205"
71 0 "t2401" "20201205"
52 1 "t2402" "20201205"
45 1 "t2403" "20201205"
42 2 "t2404" "20201205"
28 1 "t2405" "20201205"
14 1 "t2406" "20201205"
17 3 "t2407" "20201205"
29 4 "t2408" "20201205"
16 0 "t2409" "20201205"
25 0 "t2410" "20201205"
21 0 "t2411" "20201205"
37 0 "t2412" "20201205"
37 1 "t2413" "20201205"
11 2 "t2414" "20201205"
32 2 "t2415" "20201205"
23 1 "t2416" "20201205"
45 1 "t2417" "20201205"
63 0 "t2461" "20201205"
23 2 "t2462" "20201205"
34 0 "t2463" "20201205"
93 3 "t2464" "20201205"
32 1 "t2465" "20201205"
57 5 "t2466" "20201205"
10 0 "t2467" "20201205"
26 0 "t2468" "20201205"
127 10 "t2469" "20201205"
18 0 "t2470" "20201205"
14 1 "t2471" "20201205"
53 2 "t2472" "20201205"
26 0 "t2473" "20201205"
14 1 "t2474" "20201205"
46 1 "t2475" "20201205"
16 0 "t2476" "20201205"
48 5 "t2477" "20201205"
29 0 "t2478" "20201205"
11 0 "t2479" "20201205"
19 0 "t2601" "20201205"
11 1 "t2602" "20201205"
3 0 "t2603" "20201205"
26 2 "t2604" "20201205"
5 4 "t2605" "20201205"
24 0 "t2606" "20201205"
24 2 "t2607" "20201205"
6 0 "t2608" "20201205"
8 5 "t2609" "20201205"
6 0 "t2610" "20201205"
32 4 "t2611" "20201205"
14 1 "t2612" "20201205"
3 0 "t2613" "20201205"
24 3 "t2661" "20201205"
47 0 "t2801" "20201205"
22 0 "t2802" "20201205"
15 1 "t2803" "20201205"
22 0 "t2804" "20201205"
19 2 "t2805" "20201205"
12 1 "t2806" "20201205"
72 2 "t2807" "20201205"
37 0 "t2808" "20201205"
17 2 "t2809" "20201205"
26 1 "t2810" "20201205"
6 0 "t2811" "20201205"
16 0 "t2812" "20201205"
14 0 "t2813" "20201205"
104 3 "t2814" "20201205"
29 1 "t2815" "20201205"
12 1 "t2816" "20201205"
36 0 "t2817" "20201205"
17 0 "t2818" "20201205"
17 0 "t2819" "20201205"
79 0 "t2861" "20201205"
141 4 "t2862" "20201205"
15 0 "t3001" "20201205"
39 1 "t3002" "20201205"
71 2 "t3003" "20201205"
22 1 "t3004" "20201205"
11 0 "t3005" "20201205"
22 1 "t3006" "20201205"
5 0 "t3007" "20201205"
13 2 "t3008" "20201205"
13 0 "t3009" "20201205"
35 0 "t3010" "20201205"
45 1 "t3011" "20201205"
20 0 "t3012" "20201205"
20 2 "t3013" "20201205"
16 0 "t3014" "20201205"
21 0 "t3015" "20201205"
25 0 "t3016" "20201205"
31 4 "t3017" "20201205"
11 2 "t3018" "20201205"
59 1 "t3019" "20201205"
7 0 "t3020" "20201205"
199 5 "t3021" "20201205"
16 0 "t3022" "20201205"
23 0 "t3023" "20201205"
29 0 "t3024" "20201205"
27 2 "t3025" "20201205"
18 1 "t3026" "20201205"
23 0 "t3027" "20201205"
12 0 "t3028" "20201205"
8 1 "t3029" "20201205"
43 4 "t3030" "20201205"
36 1 "t3031" "20201205"
10 2 "t3061" "20201205"
17 0 "t3062" "20201205"
24 2 "t3063" "20201205"
208 9 "t3064" "20201205"
59 1 "t3201" "20201205"
58 0 "t3202" "20201205"
13 1 "t3203" "20201205"
74 0 "t3204" "20201205"
24 1 "t3205" "20201205"
35 0 "t3206" "20201205"
22 0 "t3207" "20201205"
21 1 "t3208" "20201205"
16 1 "t3209" "20201205"
23 0 "t3210" "20201205"
53 0 "t3211" "20201205"
24 0 "t3212" "20201205"
24 1 "t3213" "20201205"
123 1 "t3214" "20201205"
40 3 "t3215" "20201205"
16 0 "t3216" "20201205"
10 1 "t3217" "20201205"
10 1 "t3218" "20201205"
40 3 "t3261" "20201205"
284 1 "t3262" "20201205"
9 4 "t3263" "20201205"
