"new_cases" "deaths" "teryt" "date"
27 2 "t0201" "20201215"
8 1 "t0202" "20201215"
9 1 "t0205" "20201215"
5 1 "t0207" "20201215"
20 5 "t0208" "20201215"
18 2 "t0211" "20201215"
6 1 "t0217" "20201215"
18 2 "t0219" "20201215"
14 1 "t0220" "20201215"
17 1 "t0224" "20201215"
10 2 "t0261" "20201215"
24 3 "t0262" "20201215"
125 6 "t0264" "20201215"
30 2 "t0265" "20201215"
17 1 "t0401" "20201215"
82 1 "t0403" "20201215"
8 1 "t0405" "20201215"
22 2 "t0408" "20201215"
2 2 "t0412" "20201215"
39 1 "t0415" "20201215"
10 1 "t0416" "20201215"
25 1 "t0417" "20201215"
20 1 "t0418" "20201215"
35 1 "t0419" "20201215"
181 7 "t0461" "20201215"
48 1 "t0462" "20201215"
80 6 "t0463" "20201215"
30 2 "t0464" "20201215"
11 1 "t0602" "20201215"
12 1 "t0604" "20201215"
25 1 "t0607" "20201215"
9 1 "t0610" "20201215"
5 1 "t0612" "20201215"
10 2 "t0615" "20201215"
34 1 "t0617" "20201215"
15 3 "t0618" "20201215"
131 3 "t0663" "20201215"
10 1 "t0803" "20201215"
6 4 "t0804" "20201215"
6 3 "t0805" "20201215"
3 4 "t0808" "20201215"
27 1 "t0811" "20201215"
25 4 "t0862" "20201215"
11 1 "t1002" "20201215"
16 2 "t1006" "20201215"
8 1 "t1010" "20201215"
6 1 "t1012" "20201215"
12 4 "t1014" "20201215"
14 1 "t1016" "20201215"
5 1 "t1019" "20201215"
1 3 "t1021" "20201215"
212 11 "t1061" "20201215"
10 1 "t1062" "20201215"
6 2 "t1201" "20201215"
18 2 "t1203" "20201215"
2 2 "t1204" "20201215"
12 5 "t1209" "20201215"
5 2 "t1210" "20201215"
2 1 "t1211" "20201215"
7 3 "t1213" "20201215"
1 1 "t1214" "20201215"
10 4 "t1215" "20201215"
11 1 "t1219" "20201215"
81 2 "t1261" "20201215"
1 1 "t1262" "20201215"
11 1 "t1263" "20201215"
6 1 "t1402" "20201215"
30 1 "t1405" "20201215"
1 1 "t1411" "20201215"
9 1 "t1415" "20201215"
23 1 "t1417" "20201215"
26 1 "t1418" "20201215"
10 1 "t1420" "20201215"
10 1 "t1422" "20201215"
6 1 "t1428" "20201215"
27 5 "t1434" "20201215"
2 1 "t1436" "20201215"
1 1 "t1461" "20201215"
16 1 "t1463" "20201215"
6 1 "t1464" "20201215"
322 5 "t1465" "20201215"
16 2 "t1601" "20201215"
9 1 "t1602" "20201215"
11 3 "t1603" "20201215"
6 1 "t1605" "20201215"
19 1 "t1607" "20201215"
3 2 "t1609" "20201215"
5 1 "t1610" "20201215"
23 4 "t1611" "20201215"
13 2 "t1661" "20201215"
26 1 "t1814" "20201215"
14 2 "t1818" "20201215"
4 1 "t1819" "20201215"
39 3 "t1863" "20201215"
3 1 "t2010" "20201215"
40 4 "t2061" "20201215"
10 1 "t2202" "20201215"
11 1 "t2203" "20201215"
26 2 "t2204" "20201215"
14 3 "t2205" "20201215"
13 2 "t2206" "20201215"
4 2 "t2208" "20201215"
14 1 "t2210" "20201215"
19 1 "t2211" "20201215"
11 7 "t2214" "20201215"
35 4 "t2215" "20201215"
5 1 "t2216" "20201215"
170 2 "t2261" "20201215"
18 2 "t2263" "20201215"
32 1 "t2401" "20201215"
19 1 "t2402" "20201215"
17 1 "t2404" "20201215"
8 1 "t2406" "20201215"
5 2 "t2407" "20201215"
13 1 "t2409" "20201215"
15 1 "t2410" "20201215"
11 3 "t2411" "20201215"
4 1 "t2412" "20201215"
11 1 "t2414" "20201215"
7 3 "t2415" "20201215"
21 2 "t2416" "20201215"
5 3 "t2417" "20201215"
26 2 "t2461" "20201215"
21 3 "t2462" "20201215"
29 4 "t2464" "20201215"
27 1 "t2465" "20201215"
50 3 "t2469" "20201215"
11 2 "t2470" "20201215"
8 1 "t2471" "20201215"
6 1 "t2474" "20201215"
17 3 "t2475" "20201215"
16 1 "t2477" "20201215"
37 2 "t2478" "20201215"
4 1 "t2479" "20201215"
13 1 "t2601" "20201215"
13 2 "t2602" "20201215"
8 3 "t2610" "20201215"
12 1 "t2611" "20201215"
28 1 "t2661" "20201215"
18 1 "t2801" "20201215"
4 2 "t2802" "20201215"
26 1 "t2803" "20201215"
12 1 "t2804" "20201215"
26 3 "t2805" "20201215"
7 2 "t2806" "20201215"
30 3 "t2807" "20201215"
19 2 "t2810" "20201215"
5 2 "t2812" "20201215"
5 1 "t2813" "20201215"
88 1 "t2814" "20201215"
22 1 "t2861" "20201215"
148 3 "t2862" "20201215"
8 4 "t3002" "20201215"
12 6 "t3003" "20201215"
1 1 "t3012" "20201215"
8 3 "t3015" "20201215"
24 4 "t3016" "20201215"
47 6 "t3019" "20201215"
109 7 "t3021" "20201215"
43 2 "t3024" "20201215"
16 2 "t3025" "20201215"
9 2 "t3061" "20201215"
156 9 "t3064" "20201215"
11 1 "t3201" "20201215"
3 1 "t3202" "20201215"
12 1 "t3205" "20201215"
21 1 "t3261" "20201215"
