"new_cases" "deaths" "teryt" "date"
5 1 "t0402" "20201228"
13 1 "t0404" "20201228"
9 2 "t0407" "20201228"
29 1 "t0463" "20201228"
1 1 "t0464" "20201228"
9 1 "t0614" "20201228"
29 1 "t0663" "20201228"
2 1 "t1219" "20201228"
3 1 "t1414" "20201228"
1 1 "t1427" "20201228"
8 1 "t1435" "20201228"
1 1 "t1461" "20201228"
172 1 "t1465" "20201228"
2 1 "t2004" "20201228"
126 1 "t2261" "20201228"
55 1 "t2262" "20201228"
21 1 "t2406" "20201228"
2 1 "t2408" "20201228"
6 2 "t3002" "20201228"
2 1 "t3011" "20201228"
3 2 "t3017" "20201228"
16 1 "t3030" "20201228"
4 1 "t3061" "20201228"
