"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
776	117	0	"t0201"	"20210526"
546	110	0	"t0202"	"20210526"
341	271	0	"t0203"	"20210526"
61	59	0	"t0204"	"20210526"
373	114	0	"t0205"	"20210526"
369	230	0	"t0206"	"20210526"
182	78	0	"t0207"	"20210526"
1075	541	0	"t0208"	"20210526"
191	12	0	"t0209"	"20210526"
447	141	0	"t0210"	"20210526"
1928	1453	0	"t0211"	"20210526"
342	41	0	"t0212"	"20210526"
207	63	0	"t0213"	"20210526"
578	179	0	"t0214"	"20210526"
450	162	0	"t0215"	"20210526"
188	115	0	"t0216"	"20210526"
368	260	0	"t0217"	"20210526"
358	247	0	"t0218"	"20210526"
958	389	0	"t0219"	"20210526"
547	159	0	"t0220"	"20210526"
44	24	0	"t0221"	"20210526"
598	153	0	"t0222"	"20210526"
722	391	0	"t0223"	"20210526"
403	304	0	"t0224"	"20210526"
639	276	0	"t0225"	"20210526"
220	32	0	"t0226"	"20210526"
748	483	0	"t0261"	"20210526"
1256	626	0	"t0262"	"20210526"
9006	4354	0	"t0264"	"20210526"
1662	999	0	"t0265"	"20210526"
1261	971	0	"t0401"	"20210526"
608	186	0	"t0402"	"20210526"
685	152	0	"t0403"	"20210526"
245	99	0	"t0404"	"20210526"
360	125	0	"t0405"	"20210526"
423	177	0	"t0406"	"20210526"
971	728	0	"t0407"	"20210526"
321	199	0	"t0408"	"20210526"
223	56	0	"t0409"	"20210526"
1156	128	0	"t0410"	"20210526"
319	90	0	"t0411"	"20210526"
318	172	0	"t0412"	"20210526"
333	114	0	"t0413"	"20210526"
681	243	0	"t0414"	"20210526"
476	106	0	"t0415"	"20210526"
490	51	0	"t0416"	"20210526"
229	135	0	"t0417"	"20210526"
715	419	0	"t0418"	"20210526"
590	258	0	"t0419"	"20210526"
4620	2148	0	"t0461"	"20210526"
1577	1156	0	"t0462"	"20210526"
1906	448	0	"t0463"	"20210526"
824	480	0	"t0464"	"20210526"
590	280	0	"t0601"	"20210526"
508	163	0	"t0602"	"20210526"
413	149	0	"t0603"	"20210526"
495	141	0	"t0604"	"20210526"
235	76	0	"t0605"	"20210526"
294	53	0	"t0606"	"20210526"
1076	638	0	"t0607"	"20210526"
457	285	0	"t0608"	"20210526"
733	397	0	"t0609"	"20210526"
296	166	0	"t0610"	"20210526"
303	166	0	"t0611"	"20210526"
298	161	0	"t0612"	"20210526"
195	101	0	"t0613"	"20210526"
556	365	0	"t0614"	"20210526"
197	44	0	"t0615"	"20210526"
446	224	0	"t0616"	"20210526"
384	112	0	"t0617"	"20210526"
419	140	0	"t0618"	"20210526"
413	203	0	"t0619"	"20210526"
408	183	0	"t0620"	"20210526"
320	190	0	"t0661"	"20210526"
430	255	0	"t0662"	"20210526"
3968	2149	0	"t0663"	"20210526"
736	488	0	"t0664"	"20210526"
355	45	0	"t0801"	"20210526"
386	227	0	"t0802"	"20210526"
678	495	0	"t0803"	"20210526"
461	235	0	"t0804"	"20210526"
166	131	0	"t0805"	"20210526"
245	114	0	"t0806"	"20210526"
278	167	0	"t0807"	"20210526"
208	195	0	"t0808"	"20210526"
546	405	0	"t0809"	"20210526"
747	251	0	"t0810"	"20210526"
638	443	0	"t0811"	"20210526"
196	70	0	"t0812"	"20210526"
636	420	0	"t0861"	"20210526"
1912	832	0	"t0862"	"20210526"
721	364	0	"t1001"	"20210526"
842	452	0	"t1002"	"20210526"
353	164	0	"t1003"	"20210526"
570	267	0	"t1004"	"20210526"
1012	570	0	"t1005"	"20210526"
625	248	0	"t1006"	"20210526"
271	64	0	"t1007"	"20210526"
796	285	0	"t1008"	"20210526"
90	45	0	"t1009"	"20210526"
498	98	0	"t1010"	"20210526"
191	71	0	"t1011"	"20210526"
911	631	0	"t1012"	"20210526"
124	101	0	"t1013"	"20210526"
880	492	0	"t1014"	"20210526"
30	30	0	"t1015"	"20210526"
737	291	0	"t1016"	"20210526"
1121	253	0	"t1017"	"20210526"
311	251	0	"t1018"	"20210526"
645	145	0	"t1019"	"20210526"
1507	604	0	"t1020"	"20210526"
344	283	0	"t1021"	"20210526"
6875	4516	0	"t1061"	"20210526"
395	225	0	"t1062"	"20210526"
737	308	0	"t1063"	"20210526"
576	348	0	"t1201"	"20210526"
659	360	0	"t1202"	"20210526"
1207	371	0	"t1203"	"20210526"
210	61	0	"t1204"	"20210526"
