"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
19	0	19	"t0201"	"20241115"
15	0	15	"t0202"	"20241115"
44	0	44	"t0203"	"20241115"
21	0	21	"t0204"	"20241115"
25	0	25	"t0205"	"20241115"
11	0	11	"t0206"	"20241115"
8	0	8	"t0207"	"20241115"
33	0	33	"t0208"	"20241115"
1	0	1	"t0209"	"20241115"
11	0	11	"t0210"	"20241115"
63	0	63	"t0211"	"20241115"
10	0	10	"t0213"	"20241115"
38	0	38	"t0214"	"20241115"
7	0	7	"t0215"	"20241115"
2	0	2	"t0216"	"20241115"
20	0	20	"t0217"	"20241115"
66	0	66	"t0219"	"20241115"
79	0	79	"t0220"	"20241115"
4	0	4	"t0221"	"20241115"
64	0	64	"t0223"	"20241115"
24	0	24	"t0224"	"20241115"
1	0	1	"t0225"	"20241115"
35	0	35	"t0261"	"20241115"
25	0	25	"t0262"	"20241115"
604	0	603	"t0264"	"20241115"
68	0	68	"t0265"	"20241115"
33	0	33	"t0402"	"20241115"
70	0	70	"t0403"	"20241115"
1	0	1	"t0404"	"20241115"
1	0	1	"t0405"	"20241115"
1	0	1	"t0406"	"20241115"
6	0	6	"t0407"	"20241115"
5	0	5	"t0408"	"20241115"
8	0	8	"t0409"	"20241115"
30	0	30	"t0410"	"20241115"
2	0	2	"t0411"	"20241115"
2	0	2	"t0412"	"20241115"
2	0	2	"t0413"	"20241115"
23	0	23	"t0414"	"20241115"
5	0	5	"t0415"	"20241115"
2	0	2	"t0416"	"20241115"
12	0	12	"t0418"	"20241115"
10	0	10	"t0419"	"20241115"
266	0	266	"t0461"	"20241115"
46	0	45	"t0462"	"20241115"
136	0	136	"t0463"	"20241115"
38	0	38	"t0464"	"20241115"
3	0	3	"t0601"	"20241115"
3	0	3	"t0602"	"20241115"
2	0	2	"t0604"	"20241115"
1	0	1	"t0606"	"20241115"
23	0	23	"t0607"	"20241115"
7	0	7	"t0608"	"20241115"
3	0	3	"t0609"	"20241115"
8	0	8	"t0610"	"20241115"
25	0	25	"t0611"	"20241115"
10	0	10	"t0612"	"20241115"
10	0	10	"t0614"	"20241115"
2	0	2	"t0615"	"20241115"
1	0	1	"t0616"	"20241115"
10	0	10	"t0617"	"20241115"
21	0	21	"t0661"	"20241115"
52	0	52	"t0662"	"20241115"
151	0	150	"t0663"	"20241115"
33	0	33	"t0664"	"20241115"
7	0	7	"t0801"	"20241115"
1	0	1	"t0803"	"20241115"
20	0	20	"t0804"	"20241115"
13	0	13	"t0805"	"20241115"
19	0	19	"t0807"	"20241115"
4	0	4	"t0808"	"20241115"
10	0	10	"t0809"	"20241115"
15	0	15	"t0810"	"20241115"
47	0	47	"t0811"	"20241115"
76	0	76	"t0861"	"20241115"
113	0	113	"t0862"	"20241115"
18	0	18	"t1002"	"20241115"
20	0	20	"t1004"	"20241115"
11	0	11	"t1005"	"20241115"
13	0	13	"t1006"	"20241115"
8	0	8	"t1007"	"20241115"
83	0	83	"t1008"	"20241115"
