"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
2	0	2	"t0210"	"20230416"
13	0	13	"t0222"	"20230416"
5	0	5	"t0223"	"20230416"
1	0	0	"t0261"	"20230416"
12	0	7	"t0264"	"20230416"
9	3	4	"t0461"	"20230416"
1	1	0	"t0861"	"20230416"
1	0	1	"t0862"	"20230416"
3	0	3	"t1020"	"20230416"
14	2	9	"t1061"	"20230416"
3	0	2	"t1202"	"20230416"
6	0	6	"t1219"	"20230416"
19	1	15	"t1261"	"20230416"
2	0	2	"t1263"	"20230416"
4	0	4	"t1418"	"20230416"
2	0	2	"t1421"	"20230416"
6	1	1	"t1434"	"20230416"
3	0	3	"t1461"	"20230416"
42	1	28	"t1465"	"20230416"
2	0	2	"t1863"	"20230416"
2	0	2	"t2061"	"20230416"
2	0	1	"t2261"	"20230416"
2	0	2	"t2262"	"20230416"
1	0	0	"t2407"	"20230416"
2	1	1	"t2408"	"20230416"
1	0	1	"t2464"	"20230416"
3	0	3	"t2469"	"20230416"
2	0	2	"t2478"	"20230416"
1	0	1	"t2661"	"20230416"
2	0	2	"t2803"	"20230416"
1	0	1	"t3015"	"20230416"
1	0	1	"t3017"	"20230416"
3	0	0	"t3020"	"20230416"
1	1	0	"t3021"	"20230416"
1	0	1	"t3062"	"20230416"
17	0	6	"t3064"	"20230416"
1	0	1	"t3261"	"20230416"
4	0	4	"t3262"	"20230416"
