"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
2	0	2	"t0219"	"20230423"
18	0	18	"t0222"	"20230423"
17	3	8	"t0264"	"20230423"
1	0	1	"t0265"	"20230423"
1	0	1	"t0662"	"20230423"
1	0	1	"t0663"	"20230423"
1	0	1	"t0810"	"20230423"
1	0	1	"t1019"	"20230423"
1	0	1	"t1020"	"20230423"
11	0	8	"t1061"	"20230423"
1	0	1	"t1202"	"20230423"
1	0	1	"t1213"	"20230423"
1	0	1	"t1218"	"20230423"
40	6	30	"t1261"	"20230423"
1	0	0	"t1263"	"20230423"
1	0	1	"t1408"	"20230423"
2	0	2	"t1414"	"20230423"
12	1	9	"t1418"	"20230423"
3	0	3	"t1421"	"20230423"
36	0	36	"t1434"	"20230423"
1	0	1	"t1462"	"20230423"
2	0	0	"t1464"	"20230423"
75	7	50	"t1465"	"20230423"
1	0	1	"t1607"	"20230423"
2	0	2	"t1609"	"20230423"
1	0	1	"t1805"	"20230423"
1	0	1	"t1863"	"20230423"
1	0	0	"t2061"	"20230423"
1	0	1	"t2215"	"20230423"
11	4	4	"t2261"	"20230423"
2	0	2	"t2262"	"20230423"
2	0	2	"t2401"	"20230423"
3	0	1	"t2408"	"20230423"
2	0	2	"t2410"	"20230423"
1	0	1	"t2416"	"20230423"
2	0	2	"t2461"	"20230423"
1	0	1	"t2464"	"20230423"
4	0	4	"t2469"	"20230423"
1	0	1	"t2478"	"20230423"
1	0	1	"t2661"	"20230423"
2	0	2	"t2805"	"20230423"
1	0	1	"t2807"	"20230423"
2	0	2	"t2811"	"20230423"
7	0	7	"t2862"	"20230423"
3	0	3	"t3003"	"20230423"
4	2	0	"t3021"	"20230423"
1	0	1	"t3029"	"20230423"
10	0	9	"t3064"	"20230423"
2	0	2	"t3204"	"20230423"
1	0	1	"t3261"	"20230423"
2	0	2	"t3262"	"20230423"
