"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
530	108	0	"t0201"	"20210430"
816	234	0	"t0202"	"20210430"
697	337	0	"t0203"	"20210430"
206	90	0	"t0204"	"20210430"
495	280	0	"t0205"	"20210430"
500	181	0	"t0206"	"20210430"
325	83	0	"t0207"	"20210430"
1533	460	0	"t0208"	"20210430"
365	174	0	"t0209"	"20210430"
263	75	0	"t0210"	"20210430"
1159	469	0	"t0211"	"20210430"
435	153	0	"t0212"	"20210430"
417	110	0	"t0213"	"20210430"
533	259	0	"t0214"	"20210430"
553	286	0	"t0215"	"20210430"
308	42	0	"t0216"	"20210430"
402	77	0	"t0217"	"20210430"
197	132	0	"t0218"	"20210430"
1013	366	0	"t0219"	"20210430"
640	265	0	"t0220"	"20210430"
217	114	0	"t0221"	"20210430"
403	151	0	"t0222"	"20210430"
1127	306	0	"t0223"	"20210430"
734	251	0	"t0224"	"20210430"
596	257	0	"t0225"	"20210430"
485	202	0	"t0226"	"20210430"
786	215	0	"t0261"	"20210430"
1251	308	0	"t0262"	"20210430"
10254	2106	0	"t0264"	"20210430"
1539	588	0	"t0265"	"20210430"
2058	851	0	"t0401"	"20210430"
722	252	0	"t0402"	"20210430"
837	143	0	"t0403"	"20210430"
364	93	0	"t0404"	"20210430"
285	122	0	"t0405"	"20210430"
230	72	0	"t0406"	"20210430"
1080	231	0	"t0407"	"20210430"
487	202	0	"t0408"	"20210430"
263	99	0	"t0409"	"20210430"
482	119	0	"t0410"	"20210430"
385	208	0	"t0411"	"20210430"
384	141	0	"t0412"	"20210430"
341	140	0	"t0413"	"20210430"
835	297	0	"t0414"	"20210430"
456	60	0	"t0415"	"20210430"
368	120	0	"t0416"	"20210430"
209	48	0	"t0417"	"20210430"
631	165	0	"t0418"	"20210430"
572	162	0	"t0419"	"20210430"
3521	964	0	"t0461"	"20210430"
2077	532	0	"t0462"	"20210430"
1470	313	0	"t0463"	"20210430"
886	346	0	"t0464"	"20210430"
777	227	0	"t0601"	"20210430"
611	248	0	"t0602"	"20210430"
522	203	0	"t0603"	"20210430"
534	187	0	"t0604"	"20210430"
282	96	0	"t0605"	"20210430"
638	137	0	"t0606"	"20210430"
835	263	0	"t0607"	"20210430"
417	146	0	"t0608"	"20210430"
1012	335	0	"t0609"	"20210430"
410	154	0	"t0610"	"20210430"
800	241	0	"t0611"	"20210430"
471	173	0	"t0612"	"20210430"
288	102	0	"t0613"	"20210430"
1055	238	0	"t0614"	"20210430"
191	96	0	"t0615"	"20210430"
725	221	0	"t0616"	"20210430"
538	147	0	"t0617"	"20210430"
632	213	0	"t0618"	"20210430"
551	271	0	"t0619"	"20210430"
650	301	0	"t0620"	"20210430"
1237	219	0	"t0661"	"20210430"
672	161	0	"t0662"	"20210430"
4939	1422	0	"t0663"	"20210430"
912	114	0	"t0664"	"20210430"
206	98	0	"t0801"	"20210430"
358	186	0	"t0802"	"20210430"
771	256	0	"t0803"	"20210430"
1073	366	0	"t0804"	"20210430"
349	157	0	"t0805"	"20210430"
470	207	0	"t0806"	"20210430"
248	65	0	"t0807"	"20210430"
354	174	0	"t0808"	"20210430"
1041	222	0	"t0809"	"20210430"
763	276	0	"t0810"	"20210430"
1007	210	0	"t0811"	"20210430"
115	50	0	"t0812"	"20210430"
1234	499	0	"t0861"	"20210430"
1772	392	0	"t0862"	"20210430"
665	241	0	"t1001"	"20210430"
679	136	0	"t1002"	"20210430"
399	97	0	"t1003"	"20210430"
525	136	0	"t1004"	"20210430"
1165	335	0	"t1005"	"20210430"
377	101	0	"t1006"	"20210430"
400	194	0	"t1007"	"20210430"
1197	369	0	"t1008"	"20210430"
270	127	0	"t1009"	"20210430"
516	242	0	"t1010"	"20210430"
522	177	0	"t1011"	"20210430"
749	163	0	"t1012"	"20210430"
439	106	0	"t1013"	"20210430"
790	387	0	"t1014"	"20210430"
326	163	0	"t1015"	"20210430"
914	256	0	"t1016"	"20210430"
577	313	0	"t1017"	"20210430"
400	54	0	"t1018"	"20210430"
374	109	0	"t1019"	"20210430"
1189	307	0	"t1020"	"20210430"
439	166	0	"t1021"	"20210430"
9889	2338	0	"t1061"	"20210430"
664	296	0	"t1062"	"20210430"
800	206	0	"t1063"	"20210430"
788	248	0	"t1201"	"20210430"
694	223	0	"t1202"	"20210430"
900	330	0	"t1203"	"20210430"
491	83	0	"t1204"	"20210430"
1247	334	0	"t1205"	"20210430"
1889	608	0	"t1206"	"20210430"
1219	421	0	"t1207"	"20210430"
532	69	0	"t1208"	"20210430"
981	346	0	"t1209"	"20210430"
1267	392	0	"t1210"	"20210430"
1552	421	0	"t1211"	"20210430"
1053	280	0	"t1212"	"20210430"
1182	281	0	"t1213"	"20210430"
510	152	0	"t1214"	"20210430"
847	215	0	"t1215"	"20210430"
856	327	0	"t1216"	"20210430"
221	124	0	"t1217"	"20210430"
917	143	0	"t1218"	"20210430"
507	235	0	"t1219"	"20210430"
10081	3522	0	"t1261"	"20210430"
445	162	0	"t1262"	"20210430"
1168	449	0	"t1263"	"20210430"
546	51	0	"t1401"	"20210430"
746	190	0	"t1402"	"20210430"
922	331	0	"t1403"	"20210430"
459	79	0	"t1404"	"20210430"
997	383	0	"t1405"	"20210430"
1022	108	0	"t1406"	"20210430"
505	210	0	"t1407"	"20210430"
601	308	0	"t1408"	"20210430"
302	76	0	"t1409"	"20210430"
134	115	0	"t1410"	"20210430"
500	148	0	"t1411"	"20210430"
1375	503	0	"t1412"	"20210430"
608	163	0	"t1413"	"20210430"
817	199	0	"t1414"	"20210430"
609	185	0	"t1415"	"20210430"
706	239	0	"t1416"	"20210430"
754	197	0	"t1417"	"20210430"
1752	501	0	"t1418"	"20210430"
1083	242	0	"t1419"	"20210430"
758	106	0	"t1420"	"20210430"
733	476	0	"t1421"	"20210430"
753	204	0	"t1422"	"20210430"
349	77	0	"t1423"	"20210430"
607	86	0	"t1424"	"20210430"
520	145	0	"t1425"	"20210430"
496	161	0	"t1426"	"20210430"
448	104	0	"t1427"	"20210430"
1031	241	0	"t1428"	"20210430"
618	228	0	"t1429"	"20210430"
286	65	0	"t1430"	"20210430"
1166	223	0	"t1432"	"20210430"
631	110	0	"t1433"	"20210430"
1584	486	0	"t1434"	"20210430"
621	175	0	"t1435"	"20210430"
261	133	0	"t1436"	"20210430"
527	45	0	"t1437"	"20210430"
723	291	0	"t1438"	"20210430"
782	320	0	"t1461"	"20210430"
1330	500	0	"t1462"	"20210430"
2309	992	0	"t1463"	"20210430"
949	357	0	"t1464"	"20210430"
19490	5877	0	"t1465"	"20210430"
875	273	0	"t1601"	"20210430"
849	97	0	"t1602"	"20210430"
1302	259	0	"t1603"	"20210430"
548	201	0	"t1604"	"20210430"
1024	257	0	"t1605"	"20210430"
348	68	0	"t1606"	"20210430"
1554	263	0	"t1607"	"20210430"
667	80	0	"t1608"	"20210430"
1183	445	0	"t1609"	"20210430"
420	104	0	"t1610"	"20210430"
503	164	0	"t1611"	"20210430"
1433	469	0	"t1661"	"20210430"
106	53	0	"t1801"	"20210430"
480	150	0	"t1802"	"20210430"
701	229	0	"t1803"	"20210430"
571	103	0	"t1804"	"20210430"
448	177	0	"t1805"	"20210430"
189	98	0	"t1806"	"20210430"
918	254	0	"t1807"	"20210430"
462	125	0	"t1808"	"20210430"
369	225	0	"t1809"	"20210430"
474	307	0	"t1810"	"20210430"
1484	265	0	"t1811"	"20210430"
343	40	0	"t1812"	"20210430"
175	47	0	"t1813"	"20210430"
526	156	0	"t1814"	"20210430"
409	143	0	"t1815"	"20210430"
694	301	0	"t1816"	"20210430"
298	77	0	"t1817"	"20210430"
1123	461	0	"t1818"	"20210430"
203	35	0	"t1819"	"20210430"
152	99	0	"t1820"	"20210430"
143	80	0	"t1821"	"20210430"
626	191	0	"t1861"	"20210430"
554	209	0	"t1862"	"20210430"
5652	1082	0	"t1863"	"20210430"
737	158	0	"t1864"	"20210430"
705	228	0	"t2001"	"20210430"
747	319	0	"t2002"	"20210430"
560	116	0	"t2003"	"20210430"
349	150	0	"t2004"	"20210430"
262	97	0	"t2005"	"20210430"
308	19	0	"t2006"	"20210430"
159	36	0	"t2007"	"20210430"
281	116	0	"t2008"	"20210430"
128	70	0	"t2009"	"20210430"
512	141	0	"t2010"	"20210430"
597	233	0	"t2011"	"20210430"
99	39	0	"t2012"	"20210430"
519	204	0	"t2013"	"20210430"
283	56	0	"t2014"	"20210430"
5108	1091	0	"t2061"	"20210430"
710	140	0	"t2062"	"20210430"
823	216	0	"t2063"	"20210430"
920	249	0	"t2201"	"20210430"
953	215	0	"t2202"	"20210430"
802	155	0	"t2203"	"20210430"
497	116	0	"t2204"	"20210430"
897	226	0	"t2205"	"20210430"
823	149	0	"t2206"	"20210430"
501	88	0	"t2207"	"20210430"
629	270	0	"t2208"	"20210430"
329	134	0	"t2209"	"20210430"
425	183	0	"t2210"	"20210430"
875	154	0	"t2211"	"20210430"
760	205	0	"t2212"	"20210430"
1052	348	0	"t2213"	"20210430"
995	96	0	"t2214"	"20210430"
1566	249	0	"t2215"	"20210430"
510	157	0	"t2216"	"20210430"
10535	1663	0	"t2261"	"20210430"
3232	649	0	"t2262"	"20210430"
1367	299	0	"t2263"	"20210430"
938	321	0	"t2264"	"20210430"
709	278	0	"t2401"	"20210430"
1036	495	0	"t2402"	"20210430"
1346	428	0	"t2403"	"20210430"
