"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
168	2	126	"t0201"	"20211203"
271	2	218	"t0202"	"20211203"
644	4	565	"t0203"	"20211203"
48	2	28	"t0204"	"20211203"
194	1	179	"t0205"	"20211203"
203	0	183	"t0206"	"20211203"
163	9	142	"t0207"	"20211203"
508	6	453	"t0208"	"20211203"
147	2	126	"t0209"	"20211203"
135	2	109	"t0210"	"20211203"
799	15	715	"t0211"	"20211203"
317	6	235	"t0212"	"20211203"
107	3	88	"t0213"	"20211203"
426	18	279	"t0214"	"20211203"
4	0	4	"t0215"	"20211203"
245	5	212	"t0216"	"20211203"
209	1	151	"t0217"	"20211203"
89	2	77	"t0218"	"20211203"
605	5	489	"t0219"	"20211203"
401	7	323	"t0220"	"20211203"
73	0	61	"t0221"	"20211203"
304	5	274	"t0222"	"20211203"
493	17	408	"t0223"	"20211203"
297	5	254	"t0224"	"20211203"
408	19	299	"t0225"	"20211203"
190	7	158	"t0226"	"20211203"
699	13	612	"t0261"	"20211203"
543	10	455	"t0262"	"20211203"
4374	86	3841	"t0264"	"20211203"
576	10	506	"t0265"	"20211203"
316	5	252	"t0401"	"20211203"
463	8	410	"t0402"	"20211203"
293	25	244	"t0403"	"20211203"
232	3	203	"t0404"	"20211203"
179	5	152	"t0405"	"20211203"
93	1	68	"t0406"	"20211203"
423	5	392	"t0407"	"20211203"
171	5	134	"t0408"	"20211203"
163	3	98	"t0409"	"20211203"
284	6	237	"t0410"	"20211203"
113	1	75	"t0411"	"20211203"
193	4	155	"t0412"	"20211203"
249	3	213	"t0413"	"20211203"
405	9	325	"t0414"	"20211203"
254	1	217	"t0415"	"20211203"
102	0	91	"t0416"	"20211203"
109	2	94	"t0417"	"20211203"
346	26	244	"t0418"	"20211203"
165	4	136	"t0419"	"20211203"
2640	30	2367	"t0461"	"20211203"
595	10	500	"t0462"	"20211203"
1457	36	1300	"t0463"	"20211203"
830	4	708	"t0464"	"20211203"
403	6	342	"t0601"	"20211203"
383	15	319	"t0602"	"20211203"
243	20	172	"t0603"	"20211203"
241	9	179	"t0604"	"20211203"
135	11	102	"t0605"	"20211203"
244	15	176	"t0606"	"20211203"
319	28	239	"t0607"	"20211203"
236	10	144	"t0608"	"20211203"
515	41	405	"t0609"	"20211203"
211	6	175	"t0610"	"20211203"
398	12	251	"t0611"	"20211203"
444	24	364	"t0612"	"20211203"
45	0	41	"t0613"	"20211203"
421	37	319	"t0614"	"20211203"
158	1	134	"t0615"	"20211203"
187	6	145	"t0616"	"20211203"
385	17	338	"t0617"	"20211203"
242	3	200	"t0618"	"20211203"
145	10	123	"t0619"	"20211203"
257	7	219	"t0620"	"20211203"
266	38	155	"t0661"	"20211203"
405	28	298	"t0662"	"20211203"
2157	110	1740	"t0663"	"20211203"
461	18	374	"t0664"	"20211203"
79	4	69	"t0801"	"20211203"
269	2	227	"t0802"	"20211203"
202	13	142	"t0803"	"20211203"
410	5	340	"t0804"	"20211203"
272	8	195	"t0805"	"20211203"
272	4	231	"t0806"	"20211203"
70	0	54	"t0807"	"20211203"
177	6	151	"t0808"	"20211203"
264	4	219	"t0809"	"20211203"
319	14	264	"t0810"	"20211203"
409	4	338	"t0811"	"20211203"
150	2	137	"t0812"	"20211203"
1161	27	905	"t0861"	"20211203"
952	25	808	"t0862"	"20211203"
402	10	336	"t1001"	"20211203"
629	19	528	"t1002"	"20211203"
294	3	280	"t1003"	"20211203"
192	8	166	"t1004"	"20211203"
635	10	493	"t1005"	"20211203"
448	18	385	"t1006"	"20211203"
225	4	197	"t1007"	"20211203"
711	8	637	"t1008"	"20211203"
136	15	98	"t1009"	"20211203"
68	2	58	"t1010"	"20211203"
72	3	43	"t1011"	"20211203"
319	2	270	"t1012"	"20211203"
117	1	85	"t1013"	"20211203"
462	14	404	"t1014"	"20211203"
82	0	75	"t1015"	"20211203"
671	18	555	"t1016"	"20211203"
292	7	244	"t1017"	"20211203"
197	0	184	"t1018"	"20211203"
339	38	264	"t1019"	"20211203"
902	47	741	"t1020"	"20211203"
134	1	108	"t1021"	"20211203"
4742	107	4146	"t1061"	"20211203"
422	7	364	"t1062"	"20211203"
470	8	375	"t1063"	"20211203"
223	16	180	"t1201"	"20211203"
279	9	231	"t1202"	"20211203"
584	9	532	"t1203"	"20211203"
40	0	27	"t1204"	"20211203"
480	2	407	"t1205"	"20211203"
1015	38	870	"t1206"	"20211203"
368	4	268	"t1207"	"20211203"
212	11	176	"t1208"	"20211203"
478	13	344	"t1209"	"20211203"
426	5	335	"t1210"	"20211203"
412	9	335	"t1211"	"20211203"
524	28	429	"t1212"	"20211203"
759	25	670	"t1213"	"20211203"
190	2	159	"t1214"	"20211203"
422	12	352	"t1215"	"20211203"
343	3	245	"t1216"	"20211203"
262	30	199	"t1217"	"20211203"
418	6	331	"t1218"	"20211203"
542	18	445	"t1219"	"20211203"
4228	132	3607	"t1261"	"20211203"
184	2	149	"t1262"	"20211203"
536	16	436	"t1263"	"20211203"
191	13	164	"t1401"	"20211203"
357	14	267	"t1402"	"20211203"
584	25	452	"t1403"	"20211203"
87	0	79	"t1404"	"20211203"
598	101	441	"t1405"	"20211203"
288	4	216	"t1406"	"20211203"
243	8	204	"t1407"	"20211203"
611	34	519	"t1408"	"20211203"
86	6	67	"t1409"	"20211203"
77	4	53	"t1410"	"20211203"
295	9	227	"t1411"	"20211203"
433	16	350	"t1412"	"20211203"
496	24	289	"t1413"	"20211203"
308	11	240	"t1414"	"20211203"
225	8	145	"t1415"	"20211203"
282	9	195	"t1416"	"20211203"
617	12	524	"t1417"	"20211203"
1190	42	1042	"t1418"	"20211203"
437	6	376	"t1419"	"20211203"
217	18	158	"t1420"	"20211203"
1005	32	840	"t1421"	"20211203"
254	10	199	"t1422"	"20211203"
238	1	180	"t1423"	"20211203"
119	3	105	"t1424"	"20211203"
425	7	352	"t1425"	"20211203"
161	5	125	"t1426"	"20211203"
305	7	263	"t1427"	"20211203"
600	17	515	"t1428"	"20211203"
149	1	118	"t1429"	"20211203"
34	1	9	"t1430"	"20211203"
681	9	611	"t1432"	"20211203"
315	4	267	"t1433"	"20211203"
1218	28	986	"t1434"	"20211203"
294	4	252	"t1435"	"20211203"
204	13	152	"t1436"	"20211203"
95	3	76	"t1437"	"20211203"
464	25	357	"t1438"	"20211203"
394	6	311	"t1461"	"20211203"
871	7	744	"t1462"	"20211203"
1005	15	818	"t1463"	"20211203"
502	21	402	"t1464"	"20211203"
11791	324	10478	"t1465"	"20211203"
317	7	229	"t1601"	"20211203"
287	10	244	"t1602"	"20211203"
457	10	386	"t1603"	"20211203"
333	36	238	"t1604"	"20211203"
523	14	405	"t1605"	"20211203"
109	2	84	"t1606"	"20211203"
599	6	527	"t1607"	"20211203"
281	11	217	"t1608"	"20211203"
365	13	268	"t1609"	"20211203"
