"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
341	48	249	"t0201"	"20211209"
477	47	386	"t0202"	"20211209"
636	52	523	"t0203"	"20211209"
12	0	0	"t0204"	"20211209"
487	28	403	"t0205"	"20211209"
471	17	391	"t0206"	"20211209"
226	16	172	"t0207"	"20211209"
860	52	701	"t0208"	"20211209"
203	5	144	"t0209"	"20211209"
256	17	186	"t0210"	"20211209"
863	25	760	"t0211"	"20211209"
174	15	142	"t0212"	"20211209"
238	20	180	"t0213"	"20211209"
495	71	315	"t0214"	"20211209"
349	28	294	"t0215"	"20211209"
288	32	223	"t0216"	"20211209"
206	4	114	"t0217"	"20211209"
405	5	323	"t0218"	"20211209"
890	60	730	"t0219"	"20211209"
314	11	256	"t0220"	"20211209"
48	2	33	"t0221"	"20211209"
472	37	359	"t0222"	"20211209"
858	29	728	"t0223"	"20211209"
530	33	447	"t0224"	"20211209"
575	26	477	"t0225"	"20211209"
444	30	360	"t0226"	"20211209"
580	33	477	"t0261"	"20211209"
696	55	533	"t0262"	"20211209"
4914	203	4182	"t0264"	"20211209"
1129	56	934	"t0265"	"20211209"
559	24	492	"t0401"	"20211209"
529	47	419	"t0402"	"20211209"
570	42	470	"t0403"	"20211209"
274	15	229	"t0404"	"20211209"
145	0	140	"t0405"	"20211209"
167	14	124	"t0406"	"20211209"
677	16	588	"t0407"	"20211209"
297	5	223	"t0408"	"20211209"
253	22	185	"t0409"	"20211209"
400	8	324	"t0410"	"20211209"
204	18	151	"t0411"	"20211209"
330	10	268	"t0412"	"20211209"
124	0	101	"t0413"	"20211209"
781	85	581	"t0414"	"20211209"
419	18	354	"t0415"	"20211209"
261	14	222	"t0416"	"20211209"
110	9	95	"t0417"	"20211209"
425	18	287	"t0418"	"20211209"
125	12	98	"t0419"	"20211209"
2960	136	2483	"t0461"	"20211209"
940	64	801	"t0462"	"20211209"
1643	59	1400	"t0463"	"20211209"
869	24	653	"t0464"	"20211209"
545	45	423	"t0601"	"20211209"
445	68	331	"t0602"	"20211209"
218	59	135	"t0603"	"20211209"
366	45	280	"t0604"	"20211209"
180	22	130	"t0605"	"20211209"
400	39	290	"t0606"	"20211209"
674	103	492	"t0607"	"20211209"
507	75	319	"t0608"	"20211209"
627	75	482	"t0609"	"20211209"
279	36	216	"t0610"	"20211209"
472	38	330	"t0611"	"20211209"
324	45	249	"t0612"	"20211209"
410	60	306	"t0613"	"20211209"
651	84	515	"t0614"	"20211209"
349	62	214	"t0615"	"20211209"
210	16	150	"t0616"	"20211209"
379	31	293	"t0617"	"20211209"
338	34	268	"t0618"	"20211209"
226	15	183	"t0619"	"20211209"
309	19	253	"t0620"	"20211209"
498	40	371	"t0661"	"20211209"
364	24	265	"t0662"	"20211209"
2905	247	2307	"t0663"	"20211209"
723	71	494	"t0664"	"20211209"
232	7	207	"t0801"	"20211209"
559	31	445	"t0802"	"20211209"
407	23	311	"t0803"	"20211209"
835	46	661	"t0804"	"20211209"
342	22	263	"t0805"	"20211209"
485	27	394	"t0806"	"20211209"
179	6	131	"t0807"	"20211209"
80	6	61	"t0808"	"20211209"
396	26	230	"t0809"	"20211209"
733	33	619	"t0810"	"20211209"
738	19	607	"t0811"	"20211209"
188	13	145	"t0812"	"20211209"
979	60	714	"t0861"	"20211209"
1185	69	957	"t0862"	"20211209"
868	59	678	"t1001"	"20211209"
614	26	515	"t1002"	"20211209"
165	5	138	"t1003"	"20211209"
336	22	271	"t1004"	"20211209"
443	15	380	"t1005"	"20211209"
410	57	283	"t1006"	"20211209"
299	28	251	"t1007"	"20211209"
1207	82	988	"t1008"	"20211209"
156	6	132	"t1009"	"20211209"
297	5	262	"t1010"	"20211209"
378	31	315	"t1011"	"20211209"
803	31	701	"t1012"	"20211209"
197	6	157	"t1013"	"20211209"
815	37	651	"t1014"	"20211209"
189	22	149	"t1015"	"20211209"
919	54	734	"t1016"	"20211209"
523	24	437	"t1017"	"20211209"
170	6	146	"t1018"	"20211209"
173	14	135	"t1019"	"20211209"
1029	43	878	"t1020"	"20211209"
179	5	145	"t1021"	"20211209"
5952	302	5076	"t1061"	"20211209"
607	50	473	"t1062"	"20211209"
321	24	267	"t1063"	"20211209"
232	13	195	"t1201"	"20211209"
389	33	287	"t1202"	"20211209"
829	35	737	"t1203"	"20211209"
381	44	263	"t1204"	"20211209"
525	42	401	"t1205"	"20211209"
958	43	835	"t1206"	"20211209"
365	20	309	"t1207"	"20211209"
314	15	264	"t1208"	"20211209"
648	53	488	"t1209"	"20211209"
808	59	600	"t1210"	"20211209"
951	56	715	"t1211"	"20211209"
725	23	621	"t1212"	"20211209"
816	47	679	"t1213"	"20211209"
383	32	282	"t1214"	"20211209"
512	12	427	"t1215"	"20211209"
559	49	425	"t1216"	"20211209"
130	9	100	"t1217"	"20211209"
915	45	712	"t1218"	"20211209"
714	57	532	"t1219"	"20211209"
5375	313	4486	"t1261"	"20211209"
288	5	211	"t1262"	"20211209"
887	54	748	"t1263"	"20211209"
269	6	208	"t1401"	"20211209"
533	27	416	"t1402"	"20211209"
770	76	576	"t1403"	"20211209"
96	2	91	"t1404"	"20211209"
449	39	365	"t1405"	"20211209"
874	112	574	"t1406"	"20211209"
438	38	341	"t1407"	"20211209"
534	19	453	"t1408"	"20211209"
239	10	170	"t1409"	"20211209"
160	11	119	"t1410"	"20211209"
497	28	393	"t1411"	"20211209"
706	61	538	"t1412"	"20211209"
554	30	464	"t1413"	"20211209"
361	26	293	"t1414"	"20211209"
284	32	187	"t1415"	"20211209"
341	42	248	"t1416"	"20211209"
745	42	621	"t1417"	"20211209"
1323	81	1109	"t1418"	"20211209"
446	35	345	"t1419"	"20211209"
748	66	537	"t1420"	"20211209"
987	58	852	"t1421"	"20211209"
285	15	230	"t1422"	"20211209"
244	33	190	"t1423"	"20211209"
349	36	205	"t1424"	"20211209"
681	78	458	"t1425"	"20211209"
337	52	229	"t1426"	"20211209"
343	23	254	"t1427"	"20211209"
442	29	333	"t1428"	"20211209"
211	37	142	"t1429"	"20211209"
225	36	153	"t1430"	"20211209"
1126	106	869	"t1432"	"20211209"
387	34	298	"t1433"	"20211209"
1514	123	1140	"t1434"	"20211209"
634	96	426	"t1435"	"20211209"
131	14	94	"t1436"	"20211209"
98	6	89	"t1437"	"20211209"
437	30	327	"t1438"	"20211209"
274	9	182	"t1461"	"20211209"
639	42	536	"t1462"	"20211209"
1080	113	832	"t1463"	"20211209"
635	66	405	"t1464"	"20211209"
15182	886	12905	"t1465"	"20211209"
535	41	385	"t1601"	"20211209"
324	4	291	"t1602"	"20211209"
415	15	353	"t1603"	"20211209"
219	13	172	"t1604"	"20211209"
598	41	480	"t1605"	"20211209"
234	7	192	"t1606"	"20211209"
695	20	597	"t1607"	"20211209"
287	7	253	"t1608"	"20211209"
383	22	313	"t1609"	"20211209"
237	20	159	"t1610"	"20211209"
440	41	338	"t1611"	"20211209"
889	45	712	"t1661"	"20211209"
73	5	59	"t1801"	"20211209"
233	12	184	"t1802"	"20211209"
274	15	188	"t1803"	"20211209"
587	69	387	"t1804"	"20211209"
536	36	400	"t1805"	"20211209"
122	1	92	"t1806"	"20211209"
223	16	182	"t1807"	"20211209"
283	27	209	"t1808"	"20211209"
303	18	235	"t1809"	"20211209"
348	22	292	"t1810"	"20211209"
615	36	483	"t1811"	"20211209"
301	25	217	"t1812"	"20211209"
154	3	145	"t1813"	"20211209"
262	23	163	"t1814"	"20211209"
273	12	218	"t1815"	"20211209"
573	49	451	"t1816"	"20211209"
249	18	215	"t1817"	"20211209"
442	34	342	"t1818"	"20211209"
360	21	279	"t1819"	"20211209"
182	26	117	"t1820"	"20211209"
