"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
87	23	48	"t0201"	"20211225"
1	0	1	"t0202"	"20211225"
3	1	2	"t0205"	"20211225"
16	0	15	"t0207"	"20211225"
6	3	1	"t0209"	"20211225"
5	0	0	"t0211"	"20211225"
78	37	18	"t0214"	"20211225"
11	3	6	"t0219"	"20211225"
55	6	43	"t0221"	"20211225"
2	0	0	"t0222"	"20211225"
9	3	5	"t0223"	"20211225"
1	0	1	"t0224"	"20211225"
57	20	35	"t0261"	"20211225"
11	0	9	"t0262"	"20211225"
101	12	74	"t0264"	"20211225"
42	3	30	"t0265"	"20211225"
7	0	7	"t0402"	"20211225"
11	0	10	"t0403"	"20211225"
1	0	1	"t0407"	"20211225"
13	0	13	"t0408"	"20211225"
2	0	0	"t0409"	"20211225"
4	1	1	"t0413"	"20211225"
4	0	4	"t0414"	"20211225"
1	0	1	"t0415"	"20211225"
12	3	6	"t0418"	"20211225"
6	0	6	"t0462"	"20211225"
41	3	31	"t0463"	"20211225"
51	21	24	"t0464"	"20211225"
24	1	20	"t0601"	"20211225"
15	0	5	"t0602"	"20211225"
17	1	15	"t0607"	"20211225"
23	7	13	"t0609"	"20211225"
12	3	8	"t0610"	"20211225"
16	6	4	"t0615"	"20211225"
13	7	6	"t0617"	"20211225"
6	1	4	"t0620"	"20211225"
56	26	30	"t0661"	"20211225"
17	2	14	"t0662"	"20211225"
109	7	77	"t0663"	"20211225"
55	28	22	"t0664"	"20211225"
1	0	1	"t0801"	"20211225"
11	4	2	"t0803"	"20211225"
35	4	21	"t0804"	"20211225"
9	1	7	"t0806"	"20211225"
3	2	1	"t0808"	"20211225"
6	0	6	"t0809"	"20211225"
1	1	0	"t0810"	"20211225"
30	3	25	"t0811"	"20211225"
164	72	38	"t0861"	"20211225"
92	7	62	"t0862"	"20211225"
16	1	12	"t1002"	"20211225"
6	0	6	"t1005"	"20211225"
18	0	8	"t1006"	"20211225"
6	4	2	"t1008"	"20211225"
39	6	29	"t1010"	"20211225"
14	3	7	"t1012"	"20211225"
30	15	12	"t1014"	"20211225"
12	0	0	"t1016"	"20211225"
