"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
1	0	1	"t0202"	"20220531"
8	1	7	"t0203"	"20220531"
9	2	7	"t0206"	"20220531"
8	1	7	"t0207"	"20220531"
1	0	1	"t0213"	"20220531"
35	0	32	"t0214"	"20220531"
25	3	16	"t0218"	"20220531"
19	0	17	"t0219"	"20220531"
3	0	2	"t0221"	"20220531"
28	5	20	"t0223"	"20220531"
3	0	3	"t0225"	"20220531"
12	0	10	"t0261"	"20220531"
19	1	14	"t0262"	"20220531"
248	21	213	"t0264"	"20220531"
12	2	9	"t0265"	"20220531"
1	1	0	"t0402"	"20220531"
1	0	1	"t0403"	"20220531"
2	0	0	"t0406"	"20220531"
7	0	7	"t0407"	"20220531"
8	2	6	"t0408"	"20220531"
6	0	3	"t0409"	"20220531"
6	1	5	"t0412"	"20220531"
5	1	3	"t0413"	"20220531"
8	3	3	"t0414"	"20220531"
4	0	4	"t0418"	"20220531"
67	5	60	"t0461"	"20220531"
9	1	6	"t0462"	"20220531"
54	9	43	"t0463"	"20220531"
9	0	9	"t0464"	"20220531"
8	4	2	"t0601"	"20220531"
11	1	9	"t0606"	"20220531"
6	1	4	"t0608"	"20220531"
1	1	0	"t0610"	"20220531"
1	0	0	"t0617"	"20220531"
6	2	3	"t0618"	"20220531"
4	1	3	"t0619"	"20220531"
4	1	3	"t0661"	"20220531"
4	0	0	"t0662"	"20220531"
57	7	40	"t0663"	"20220531"
3	0	3	"t0664"	"20220531"
1	0	1	"t0801"	"20220531"
3	0	3	"t0802"	"20220531"
3	1	2	"t0803"	"20220531"
1	0	1	"t0804"	"20220531"
1	0	1	"t0805"	"20220531"
1	0	1	"t0806"	"20220531"
2	0	2	"t0807"	"20220531"
3	0	3	"t0808"	"20220531"
16	0	16	"t0810"	"20220531"
7	0	7	"t0811"	"20220531"
13	2	10	"t0861"	"20220531"
21	1	17	"t0862"	"20220531"
12	0	11	"t1002"	"20220531"
5	4	1	"t1004"	"20220531"
6	0	6	"t1006"	"20220531"
9	0	9	"t1012"	"20220531"
6	2	4	"t1014"	"20220531"
14	5	8	"t1016"	"20220531"
4	2	1	"t1017"	"20220531"
28	1	27	"t1019"	"20220531"
11	2	7	"t1020"	"20220531"
125	6	110	"t1061"	"20220531"
9	1	8	"t1062"	"20220531"
2	1	1	"t1063"	"20220531"
29	8	14	"t1201"	"20220531"
1	0	1	"t1203"	"20220531"
1	0	0	"t1205"	"20220531"
11	1	8	"t1206"	"20220531"
6	0	4	"t1207"	"20220531"
6	1	4	"t1208"	"20220531"
10	1	8	"t1209"	"20220531"
16	3	10	"t1210"	"20220531"
10	1	6	"t1211"	"20220531"
6	0	6	"t1212"	"20220531"
16	0	16	"t1213"	"20220531"
5	0	5	"t1215"	"20220531"
3	0	3	"t1216"	"20220531"
5	0	4	"t1217"	"20220531"
16	2	14	"t1218"	"20220531"
9	0	9	"t1219"	"20220531"
295	30	238	"t1261"	"20220531"
18	3	13	"t1262"	"20220531"
8	0	8	"t1263"	"20220531"
2	0	2	"t1402"	"20220531"
5	1	4	"t1405"	"20220531"
15	2	13	"t1407"	"20220531"
18	2	15	"t1408"	"20220531"
6	1	5	"t1409"	"20220531"
30	4	24	"t1412"	"20220531"
1	0	1	"t1413"	"20220531"
2	0	2	"t1414"	"20220531"
10	0	10	"t1415"	"20220531"
77	2	73	"t1417"	"20220531"
39	2	32	"t1418"	"20220531"
1	0	1	"t1419"	"20220531"
45	2	41	"t1421"	"20220531"
2	2	0	"t1422"	"20220531"
7	0	5	"t1424"	"20220531"
3	0	3	"t1425"	"20220531"
1	0	1	"t1427"	"20220531"
6	0	5	"t1432"	"20220531"
48	3	43	"t1434"	"20220531"
9	0	9	"t1435"	"20220531"
17	4	10	"t1438"	"20220531"
33	0	26	"t1462"	"20220531"
17	1	16	"t1463"	"20220531"
6	0	4	"t1464"	"20220531"
790	121	573	"t1465"	"20220531"
7	7	0	"t1601"	"20220531"
5	0	5	"t1603"	"20220531"
3	0	3	"t1604"	"20220531"
8	0	8	"t1605"	"20220531"
10	0	10	"t1607"	"20220531"
8	2	6	"t1608"	"20220531"
11	0	8	"t1609"	"20220531"
6	0	5	"t1611"	"20220531"
26	3	21	"t1661"	"20220531"
4	0	4	"t1802"	"20220531"
3	0	3	"t1803"	"20220531"
4	0	4	"t1807"	"20220531"
4	0	3	"t1811"	"20220531"
5	0	5	"t1815"	"20220531"
6	2	4	"t1816"	"20220531"
7	1	4	"t1818"	"20220531"
3	0	3	"t1861"	"20220531"
5	1	4	"t1862"	"20220531"
17	5	12	"t1863"	"20220531"
2	0	2	"t1864"	"20220531"
1	0	1	"t2002"	"20220531"
1	0	1	"t2004"	"20220531"
3	0	2	"t2005"	"20220531"
1	0	1	"t2006"	"20220531"
2	0	1	"t2011"	"20220531"
38	4	27	"t2061"	"20220531"
2	0	2	"t2062"	"20220531"
1	0	1	"t2201"	"20220531"
4	1	3	"t2202"	"20220531"
3	1	1	"t2203"	"20220531"
11	1	10	"t2205"	"20220531"
4	1	2	"t2206"	"20220531"
12	1	11	"t2207"	"20220531"
4	0	4	"t2208"	"20220531"
21	4	16	"t2209"	"20220531"
19	1	13	"t2211"	"20220531"
5	0	1	"t2212"	"20220531"
