"new_cases"	"deaths"	"teryt"	"date"
1	0	"t0208"	"20240122"
1	0	"t0211"	"20240122"
2	0	"t0264"	"20240122"
2	0	"t0464"	"20240122"
3	0	"t0609"	"20240122"
1	0	"t0862"	"20240122"
1	0	"t1001"	"20240122"
1	0	"t1016"	"20240122"
1	0	"t1020"	"20240122"
1	0	"t1205"	"20240122"
1	0	"t1207"	"20240122"
2	0	"t1261"	"20240122"
1	0	"t1408"	"20240122"
1	0	"t1412"	"20240122"
1	0	"t1413"	"20240122"
1	0	"t1417"	"20240122"
1	0	"t1418"	"20240122"
1	0	"t1420"	"20240122"
1	0	"t1426"	"20240122"
2	0	"t1463"	"20240122"
1	0	"t1464"	"20240122"
2	0	"t1603"	"20240122"
1	0	"t1804"	"20240122"
1	0	"t2005"	"20240122"
1	0	"t2008"	"20240122"
1	0	"t2061"	"20240122"
2	0	"t2204"	"20240122"
1	0	"t2212"	"20240122"
3	0	"t2261"	"20240122"
1	0	"t2262"	"20240122"
1	0	"t2263"	"20240122"
1	0	"t2406"	"20240122"
1	0	"t2408"	"20240122"
1	0	"t2464"	"20240122"
1	0	"t2466"	"20240122"
1	0	"t2467"	"20240122"
1	0	"t2806"	"20240122"
1	0	"t2812"	"20240122"
1	0	"t3004"	"20240122"
1	0	"t3028"	"20240122"
5	0	NA	"20240122"
