"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
8	0	8	"t0201"	"20240105"
55	0	55	"t0202"	"20240105"
43	0	43	"t0203"	"20240105"
16	0	16	"t0205"	"20240105"
19	0	19	"t0208"	"20240105"
13	0	13	"t0209"	"20240105"
78	0	77	"t0211"	"20240105"
11	0	11	"t0215"	"20240105"
34	0	34	"t0216"	"20240105"
36	0	36	"t0219"	"20240105"
16	0	16	"t0220"	"20240105"
5	0	5	"t0223"	"20240105"
11	0	11	"t0226"	"20240105"
34	0	34	"t0261"	"20240105"
50	0	50	"t0262"	"20240105"
503	0	503	"t0264"	"20240105"
17	0	17	"t0402"	"20240105"
6	0	6	"t0407"	"20240105"
7	0	7	"t0408"	"20240105"
24	0	24	"t0409"	"20240105"
26	0	26	"t0410"	"20240105"
1	0	1	"t0411"	"20240105"
10	0	10	"t0414"	"20240105"
5	0	5	"t0415"	"20240105"
14	0	14	"t0418"	"20240105"
10	0	10	"t0419"	"20240105"
124	1	123	"t0461"	"20240105"
21	0	21	"t0462"	"20240105"
91	0	91	"t0463"	"20240105"
32	0	32	"t0464"	"20240105"
4	0	4	"t0601"	"20240105"
13	0	13	"t0602"	"20240105"
1	0	1	"t0605"	"20240105"
4	0	4	"t0607"	"20240105"
4	0	4	"t0608"	"20240105"
3	0	3	"t0609"	"20240105"
31	0	31	"t0614"	"20240105"
10	0	10	"t0617"	"20240105"
9	0	9	"t0620"	"20240105"
27	0	27	"t0662"	"20240105"
127	0	127	"t0663"	"20240105"
12	0	12	"t0664"	"20240105"
4	0	4	"t0801"	"20240105"
34	0	34	"t0804"	"20240105"
13	0	13	"t0807"	"20240105"
14	0	14	"t0809"	"20240105"
15	0	15	"t0810"	"20240105"
33	0	33	"t0811"	"20240105"
15	0	15	"t0861"	"20240105"
63	0	63	"t0862"	"20240105"
32	0	32	"t1002"	"20240105"
10	0	10	"t1005"	"20240105"
9	0	9	"t1006"	"20240105"
21	0	21	"t1008"	"20240105"
5	0	5	"t1010"	"20240105"
35	0	35	"t1012"	"20240105"
5	0	5	"t1018"	"20240105"
60	0	60	"t1020"	"20240105"
289	0	289	"t1061"	"20240105"
10	0	10	"t1062"	"20240105"
7	0	7	"t1201"	"20240105"
22	0	22	"t1203"	"20240105"
21	0	21	"t1204"	"20240105"
1	0	1	"t1205"	"20240105"
66	0	66	"t1206"	"20240105"
9	0	9	"t1209"	"20240105"
6	0	6	"t1211"	"20240105"
12	0	12	"t1213"	"20240105"
3	0	3	"t1214"	"20240105"
29	0	29	"t1218"	"20240105"
18	0	18	"t1219"	"20240105"
290	2	286	"t1261"	"20240105"
10	0	10	"t1262"	"20240105"
59	0	59	"t1263"	"20240105"
16	0	16	"t1402"	"20240105"
82	0	82	"t1403"	"20240105"
12	0	12	"t1405"	"20240105"
11	0	11	"t1406"	"20240105"
15	0	15	"t1408"	"20240105"
22	0	22	"t1409"	"20240105"
15	0	15	"t1414"	"20240105"
6	0	6	"t1415"	"20240105"
7	0	7	"t1416"	"20240105"
65	0	65	"t1417"	"20240105"
10	0	10	"t1418"	"20240105"
14	0	14	"t1419"	"20240105"
51	0	51	"t1420"	"20240105"
63	0	63	"t1421"	"20240105"
17	0	17	"t1422"	"20240105"
9	0	9	"t1432"	"20240105"
14	0	14	"t1434"	"20240105"
7	0	7	"t1435"	"20240105"
30	0	30	"t1438"	"20240105"
7	0	7	"t1461"	"20240105"
31	0	31	"t1462"	"20240105"
10	0	10	"t1463"	"20240105"
24	0	24	"t1464"	"20240105"
1015	0	1015	"t1465"	"20240105"
9	0	9	"t1603"	"20240105"
8	0	8	"t1605"	"20240105"
36	0	36	"t1607"	"20240105"
28	0	28	"t1609"	"20240105"
125	0	125	"t1661"	"20240105"
1	0	1	"t1802"	"20240105"
4	0	4	"t1805"	"20240105"
11	0	11	"t1808"	"20240105"
23	0	23	"t1817"	"20240105"
16	0	16	"t1818"	"20240105"
9	0	9	"t1819"	"20240105"
16	0	16	"t1820"	"20240105"
3	0	3	"t1861"	"20240105"
56	0	56	"t1863"	"20240105"
23	0	23	"t2001"	"20240105"
4	0	4	"t2005"	"20240105"
3	0	3	"t2011"	"20240105"
60	0	58	"t2061"	"20240105"
16	0	16	"t2062"	"20240105"
66	0	66	"t2063"	"20240105"
3	0	3	"t2201"	"20240105"
9	0	9	"t2202"	"20240105"
10	0	10	"t2204"	"20240105"
12	0	12	"t2206"	"20240105"
40	0	40	"t2208"	"20240105"
37	0	37	"t2209"	"20240105"
23	0	23	"t2211"	"20240105"
20	0	20	"t2213"	"20240105"
41	0	41	"t2214"	"20240105"
44	0	44	"t2215"	"20240105"
258	0	258	"t2261"	"20240105"
49	0	49	"t2262"	"20240105"
28	0	28	"t2263"	"20240105"
67	0	67	"t2264"	"20240105"
9	0	9	"t2401"	"20240105"
11	0	11	"t2402"	"20240105"
7	0	7	"t2404"	"20240105"
10	0	10	"t2405"	"20240105"
6	0	6	"t2406"	"20240105"
5	0	5	"t2407"	"20240105"
50	0	50	"t2410"	"20240105"
39	0	39	"t2411"	"20240105"
19	0	19	"t2412"	"20240105"
28	0	28	"t2413"	"20240105"
45	0	45	"t2415"	"20240105"
48	0	48	"t2461"	"20240105"
52	0	52	"t2462"	"20240105"
103	0	103	"t2464"	"20240105"
22	0	22	"t2465"	"20240105"
43	0	43	"t2466"	"20240105"
7	0	7	"t2468"	"20240105"
112	0	112	"t2469"	"20240105"
16	0	16	"t2470"	"20240105"
12	0	12	"t2471"	"20240105"
13	0	13	"t2472"	"20240105"
8	0	8	"t2473"	"20240105"
16	0	16	"t2474"	"20240105"
75	0	75	"t2475"	"20240105"
4	0	4	"t2476"	"20240105"
49	0	49	"t2477"	"20240105"
24	0	24	"t2478"	"20240105"
21	0	21	"t2601"	"20240105"
15	0	15	"t2602"	"20240105"
4	0	4	"t2603"	"20240105"
18	0	18	"t2605"	"20240105"
26	0	26	"t2606"	"20240105"
