"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
6	0	6	"t0201"	"20240109"
2	0	2	"t0203"	"20240109"
3	0	3	"t0205"	"20240109"
4	0	4	"t0207"	"20240109"
9	0	9	"t0210"	"20240109"
28	0	27	"t0211"	"20240109"
24	0	24	"t0214"	"20240109"
28	0	28	"t0215"	"20240109"
3	0	3	"t0216"	"20240109"
57	0	57	"t0219"	"20240109"
11	0	11	"t0220"	"20240109"
4	0	4	"t0224"	"20240109"
17	0	17	"t0226"	"20240109"
34	0	34	"t0261"	"20240109"
20	0	20	"t0262"	"20240109"
354	1	353	"t0264"	"20240109"
19	0	19	"t0265"	"20240109"
4	0	4	"t0402"	"20240109"
45	0	45	"t0404"	"20240109"
4	0	4	"t0407"	"20240109"
5	0	5	"t0408"	"20240109"
12	0	12	"t0409"	"20240109"
1	0	1	"t0411"	"20240109"
14	0	14	"t0418"	"20240109"
1	0	1	"t0419"	"20240109"
114	0	114	"t0461"	"20240109"
15	0	15	"t0462"	"20240109"
95	0	95	"t0463"	"20240109"
17	0	17	"t0464"	"20240109"
12	0	12	"t0601"	"20240109"
6	0	6	"t0605"	"20240109"
3	0	3	"t0608"	"20240109"
13	0	13	"t0614"	"20240109"
14	0	14	"t0619"	"20240109"
40	0	40	"t0662"	"20240109"
36	0	36	"t0663"	"20240109"
3	0	3	"t0664"	"20240109"
3	0	3	"t0801"	"20240109"
4	0	4	"t0803"	"20240109"
11	0	11	"t0804"	"20240109"
6	0	6	"t0807"	"20240109"
9	0	9	"t0810"	"20240109"
33	0	33	"t0811"	"20240109"
13	0	13	"t0861"	"20240109"
18	0	18	"t0862"	"20240109"
19	0	19	"t1002"	"20240109"
1	0	1	"t1004"	"20240109"
13	0	13	"t1006"	"20240109"
26	0	26	"t1008"	"20240109"
3	0	3	"t1010"	"20240109"
26	0	26	"t1012"	"20240109"
4	0	4	"t1015"	"20240109"
8	0	8	"t1018"	"20240109"
22	0	22	"t1020"	"20240109"
234	0	234	"t1061"	"20240109"
47	0	47	"t1063"	"20240109"
33	0	33	"t1203"	"20240109"
34	0	34	"t1206"	"20240109"
6	0	6	"t1215"	"20240109"
8	0	8	"t1218"	"20240109"
13	0	13	"t1219"	"20240109"
308	0	308	"t1261"	"20240109"
26	0	26	"t1262"	"20240109"
20	0	20	"t1263"	"20240109"
17	0	17	"t1402"	"20240109"
3	0	3	"t1403"	"20240109"
18	0	18	"t1405"	"20240109"
8	0	8	"t1406"	"20240109"
10	0	10	"t1408"	"20240109"
9	0	9	"t1414"	"20240109"
42	0	42	"t1417"	"20240109"
107	0	107	"t1418"	"20240109"
9	0	9	"t1421"	"20240109"
19	0	19	"t1422"	"20240109"
1	0	1	"t1425"	"20240109"
8	0	8	"t1432"	"20240109"
23	0	23	"t1434"	"20240109"
50	0	50	"t1435"	"20240109"
8	0	8	"t1461"	"20240109"
50	0	50	"t1462"	"20240109"
48	0	48	"t1463"	"20240109"
13	0	13	"t1464"	"20240109"
999	0	999	"t1465"	"20240109"
8	0	8	"t1603"	"20240109"
62	0	62	"t1607"	"20240109"
21	0	21	"t1609"	"20240109"
57	0	57	"t1661"	"20240109"
31	0	31	"t1803"	"20240109"
3	0	3	"t1807"	"20240109"
6	0	6	"t1808"	"20240109"
7	0	7	"t1817"	"20240109"
4	0	4	"t1819"	"20240109"
28	0	28	"t1862"	"20240109"
13	0	13	"t1864"	"20240109"
14	0	14	"t2008"	"20240109"
5	0	5	"t2011"	"20240109"
119	0	119	"t2061"	"20240109"
11	0	11	"t2062"	"20240109"
20	0	20	"t2063"	"20240109"
3	0	3	"t2202"	"20240109"
4	0	4	"t2204"	"20240109"
4	0	4	"t2205"	"20240109"
18	0	18	"t2208"	"20240109"
49	0	49	"t2211"	"20240109"
14	0	14	"t2212"	"20240109"
180	0	180	"t2261"	"20240109"
7	0	7	"t2262"	"20240109"
27	0	27	"t2263"	"20240109"
57	0	57	"t2264"	"20240109"
2	0	2	"t2401"	"20240109"
9	0	9	"t2402"	"20240109"
5	0	5	"t2404"	"20240109"
61	0	61	"t2405"	"20240109"
7	0	7	"t2407"	"20240109"
23	0	23	"t2410"	"20240109"
14	0	14	"t2411"	"20240109"
30	0	30	"t2413"	"20240109"
13	0	13	"t2417"	"20240109"
19	0	19	"t2461"	"20240109"
4	0	4	"t2462"	"20240109"
117	0	117	"t2464"	"20240109"
14	0	14	"t2465"	"20240109"
40	0	40	"t2466"	"20240109"
5	0	5	"t2468"	"20240109"
65	0	65	"t2469"	"20240109"
25	0	25	"t2470"	"20240109"
12	0	12	"t2471"	"20240109"
41	0	41	"t2474"	"20240109"
74	0	74	"t2475"	"20240109"
72	0	72	"t2477"	"20240109"
13	0	13	"t2478"	"20240109"
7	0	7	"t2604"	"20240109"
6	0	6	"t2609"	"20240109"
41	0	41	"t2661"	"20240109"
24	0	24	"t2803"	"20240109"
5	0	5	"t2805"	"20240109"
11	0	11	"t2807"	"20240109"
21	0	21	"t2808"	"20240109"
5	0	5	"t2811"	"20240109"
12	0	12	"t2812"	"20240109"
11	0	11	"t2815"	"20240109"
6	0	6	"t2862"	"20240109"
23	0	23	"t3002"	"20240109"
5	0	5	"t3007"	"20240109"
2	0	2	"t3012"	"20240109"
24	0	24	"t3013"	"20240109"
30	0	30	"t3015"	"20240109"
8	0	8	"t3016"	"20240109"
54	0	54	"t3017"	"20240109"
7	0	7	"t3020"	"20240109"
20	0	20	"t3021"	"20240109"
9	0	9	"t3022"	"20240109"
9	0	9	"t3024"	"20240109"
36	0	36	"t3025"	"20240109"
8	0	8	"t3026"	"20240109"
4	0	4	"t3027"	"20240109"
13	0	13	"t3028"	"20240109"
1	0	1	"t3029"	"20240109"
36	0	36	"t3061"	"20240109"
16	0	16	"t3062"	"20240109"
271	0	271	"t3064"	"20240109"
11	0	11	"t3202"	"20240109"
5	0	5	"t3211"	"20240109"
31	0	31	"t3214"	"20240109"
8	0	8	"t3215"	"20240109"
29	0	29	"t3217"	"20240109"
158	0	158	"t3262"	"20240109"
12	0	12	"t3263"	"20240109"
