"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
962	874	0	"t0201"	"20210701"
865	640	0	"t0202"	"20210701"
884	664	0	"t0203"	"20210701"
124	95	0	"t0204"	"20210701"
406	358	0	"t0205"	"20210701"
508	365	0	"t0206"	"20210701"
424	277	0	"t0207"	"20210701"
1407	939	0	"t0208"	"20210701"
609	464	0	"t0209"	"20210701"
326	250	0	"t0210"	"20210701"
808	663	0	"t0211"	"20210701"
523	315	0	"t0212"	"20210701"
186	37	0	"t0213"	"20210701"
743	567	0	"t0214"	"20210701"
474	404	0	"t0215"	"20210701"
555	435	0	"t0216"	"20210701"
336	265	0	"t0217"	"20210701"
181	103	0	"t0218"	"20210701"
1786	1538	0	"t0219"	"20210701"
261	132	0	"t0220"	"20210701"
385	262	0	"t0221"	"20210701"
419	309	0	"t0222"	"20210701"
733	607	0	"t0223"	"20210701"
392	303	0	"t0224"	"20210701"
706	493	0	"t0225"	"20210701"
399	266	0	"t0226"	"20210701"
859	639	0	"t0261"	"20210701"
593	435	0	"t0262"	"20210701"
7828	6146	0	"t0264"	"20210701"
1708	1425	0	"t0265"	"20210701"
1198	926	0	"t0401"	"20210701"
640	324	0	"t0402"	"20210701"
1157	738	0	"t0403"	"20210701"
542	354	0	"t0404"	"20210701"
393	302	0	"t0405"	"20210701"
501	454	0	"t0406"	"20210701"
924	544	0	"t0407"	"20210701"
387	231	0	"t0408"	"20210701"
161	77	0	"t0409"	"20210701"
959	840	0	"t0410"	"20210701"
451	348	0	"t0411"	"20210701"
168	56	0	"t0412"	"20210701"
806	671	0	"t0413"	"20210701"
878	570	0	"t0414"	"20210701"
1147	890	0	"t0415"	"20210701"
890	744	0	"t0416"	"20210701"
105	84	0	"t0417"	"20210701"
1016	520	0	"t0418"	"20210701"
454	305	0	"t0419"	"20210701"
3172	2274	0	"t0461"	"20210701"
984	683	0	"t0462"	"20210701"
1954	1422	0	"t0463"	"20210701"
972	619	0	"t0464"	"20210701"
709	445	0	"t0601"	"20210701"
479	300	0	"t0602"	"20210701"
650	492	0	"t0603"	"20210701"
535	318	0	"t0604"	"20210701"
213	150	0	"t0605"	"20210701"
498	364	0	"t0606"	"20210701"
471	288	0	"t0607"	"20210701"
482	344	0	"t0608"	"20210701"
641	392	0	"t0609"	"20210701"
404	375	0	"t0610"	"20210701"
362	233	0	"t0611"	"20210701"
478	313	0	"t0612"	"20210701"
623	463	0	"t0613"	"20210701"
962	726	0	"t0614"	"20210701"
