"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
83	38	0	"t0202"	"20211024"
155	9	0	"t0203"	"20211024"
71	5	0	"t0204"	"20211024"
16	0	0	"t0208"	"20211024"
88	0	0	"t0210"	"20211024"
32	4	0	"t0211"	"20211024"
1	1	0	"t0213"	"20211024"
215	34	0	"t0214"	"20211024"
67	15	0	"t0218"	"20211024"
203	45	0	"t0219"	"20211024"
73	19	0	"t0220"	"20211024"
188	20	0	"t0223"	"20211024"
103	12	0	"t0224"	"20211024"
30	0	0	"t0225"	"20211024"
100	14	0	"t0261"	"20211024"
4	0	0	"t0262"	"20211024"
570	84	0	"t0264"	"20211024"
82	10	0	"t0265"	"20211024"
137	33	0	"t0403"	"20211024"
26	0	0	"t0405"	"20211024"
77	22	0	"t0407"	"20211024"
13	5	0	"t0408"	"20211024"
13	2	0	"t0409"	"20211024"
296	65	0	"t0410"	"20211024"
77	16	0	"t0414"	"20211024"
41	18	0	"t0416"	"20211024"
26	14	0	"t0418"	"20211024"
542	67	0	"t0461"	"20211024"
19	7	0	"t0462"	"20211024"
491	109	0	"t0463"	"20211024"
175	13	0	"t0464"	"20211024"
7	2	0	"t0602"	"20211024"
2	1	0	"t0605"	"20211024"
39	14	0	"t0606"	"20211024"
16	0	0	"t0607"	"20211024"
136	31	0	"t0608"	"20211024"
125	13	0	"t0609"	"20211024"
44	6	0	"t0612"	"20211024"
6	0	0	"t0613"	"20211024"
85	3	0	"t0614"	"20211024"
3	0	0	"t0615"	"20211024"
54	8	0	"t0616"	"20211024"
12	0	0	"t0617"	"20211024"
51	20	0	"t0618"	"20211024"
72	9	0	"t0661"	"20211024"
478	67	0	"t0663"	"20211024"
94	23	0	"t0664"	"20211024"
7	4	0	"t0801"	"20211024"
58	7	0	"t0802"	"20211024"
22	8	0	"t0803"	"20211024"
219	7	0	"t0804"	"20211024"
45	4	0	"t0805"	"20211024"
58	5	0	"t0806"	"20211024"
22	0	0	"t0807"	"20211024"
221	25	0	"t0808"	"20211024"
102	11	0	"t0809"	"20211024"
39	12	0	"t0810"	"20211024"
23	8	0	"t0811"	"20211024"
66	8	0	"t0812"	"20211024"
168	21	0	"t0861"	"20211024"
110	23	0	"t0862"	"20211024"
25	12	0	"t1001"	"20211024"
63	17	0	"t1002"	"20211024"
77	4	0	"t1006"	"20211024"
15	0	0	"t1007"	"20211024"
17	5	0	"t1008"	"20211024"
92	22	0	"t1010"	"20211024"
210	54	0	"t1012"	"20211024"
46	11	0	"t1014"	"20211024"
4	3	0	"t1016"	"20211024"
83	19	0	"t1017"	"20211024"
22	4	0	"t1020"	"20211024"
133	0	0	"t1021"	"20211024"
753	136	0	"t1061"	"20211024"
8	0	0	"t1062"	"20211024"
50	14	0	"t1063"	"20211024"
135	17	0	"t1201"	"20211024"
80	19	0	"t1202"	"20211024"
91	22	0	"t1203"	"20211024"
105	35	0	"t1206"	"20211024"
78	11	0	"t1207"	"20211024"
21	1	0	"t1208"	"20211024"
84	25	0	"t1209"	"20211024"
90	16	0	"t1210"	"20211024"
130	20	0	"t1211"	"20211024"
158	46	0	"t1212"	"20211024"
123	24	0	"t1213"	"20211024"
73	21	0	"t1214"	"20211024"
1	0	0	"t1215"	"20211024"
232	76	0	"t1218"	"20211024"
211	47	0	"t1219"	"20211024"
994	206	0	"t1261"	"20211024"
61	18	0	"t1262"	"20211024"
176	24	0	"t1263"	"20211024"
43	18	0	"t1401"	"20211024"
58	19	0	"t1402"	"20211024"
150	31	0	"t1404"	"20211024"
8	3	0	"t1405"	"20211024"
65	7	0	"t1406"	"20211024"
38	9	0	"t1407"	"20211024"
64	15	0	"t1408"	"20211024"
63	13	0	"t1409"	"20211024"
172	51	0	"t1412"	"20211024"
72	25	0	"t1413"	"20211024"
152	39	0	"t1414"	"20211024"
71	15	0	"t1417"	"20211024"
385	50	0	"t1418"	"20211024"
79	22	0	"t1419"	"20211024"
55	11	0	"t1420"	"20211024"
67	34	0	"t1421"	"20211024"
1	0	0	"t1424"	"20211024"
70	44	0	"t1426"	"20211024"
48	15	0	"t1427"	"20211024"
5	0	0	"t1429"	"20211024"
7	0	0	"t1430"	"20211024"
222	43	0	"t1432"	"20211024"
37	0	0	"t1433"	"20211024"
222	48	0	"t1434"	"20211024"
1	1	0	"t1438"	"20211024"
33	3	0	"t1461"	"20211024"
106	30	0	"t1462"	"20211024"
171	28	0	"t1463"	"20211024"
96	11	0	"t1464"	"20211024"
2563	509	0	"t1465"	"20211024"
10	0	0	"t1601"	"20211024"
26	7	0	"t1603"	"20211024"
57	0	0	"t1604"	"20211024"
137	42	0	"t1605"	"20211024"
116	25	0	"t1607"	"20211024"
49	7	0	"t1608"	"20211024"
3	0	0	"t1609"	"20211024"
18	1	0	"t1610"	"20211024"
10	0	0	"t1611"	"20211024"
177	26	0	"t1661"	"20211024"
15	5	0	"t1802"	"20211024"
54	0	0	"t1803"	"20211024"
38	17	0	"t1804"	"20211024"
38	8	0	"t1805"	"20211024"
2	0	0	"t1808"	"20211024"
26	0	0	"t1812"	"20211024"
20	9	0	"t1815"	"20211024"
53	11	0	"t1817"	"20211024"
2	0	0	"t1818"	"20211024"
4	0	0	"t1819"	"20211024"
17	0	0	"t1820"	"20211024"
41	19	0	"t1861"	"20211024"
30	12	0	"t1862"	"20211024"
614	152	0	"t1863"	"20211024"
15	3	0	"t1864"	"20211024"
5	0	0	"t2001"	"20211024"
100	8	0	"t2002"	"20211024"
48	11	0	"t2004"	"20211024"
61	0	0	"t2005"	"20211024"
4	1	0	"t2006"	"20211024"
26	0	0	"t2010"	"20211024"
34	1	0	"t2013"	"20211024"
100	21	0	"t2014"	"20211024"
330	59	0	"t2061"	"20211024"
6	2	0	"t2062"	"20211024"
88	7	0	"t2202"	"20211024"
88	41	0	"t2204"	"20211024"
119	42	0	"t2205"	"20211024"
3	0	0	"t2207"	"20211024"
6	0	0	"t2208"	"20211024"
30	9	0	"t2210"	"20211024"
52	17	0	"t2212"	"20211024"
49	19	0	"t2213"	"20211024"
204	57	0	"t2215"	"20211024"
17	4	0	"t2216"	"20211024"
744	80	0	"t2261"	"20211024"
387	84	0	"t2262"	"20211024"
87	5	0	"t2263"	"20211024"
121	8	0	"t2264"	"20211024"
32	14	0	"t2401"	"20211024"
68	6	0	"t2402"	"20211024"
40	3	0	"t2403"	"20211024"
15	8	0	"t2404"	"20211024"
238	64	0	"t2405"	"20211024"
88	40	0	"t2406"	"20211024"
5	0	0	"t2407"	"20211024"
115	32	0	"t2408"	"20211024"
217	46	0	"t2409"	"20211024"
26	4	0	"t2410"	"20211024"
75	14	0	"t2411"	"20211024"
57	16	0	"t2412"	"20211024"
34	0	0	"t2413"	"20211024"
21	7	0	"t2415"	"20211024"
105	27	0	"t2416"	"20211024"
128	27	0	"t2417"	"20211024"
172	50	0	"t2461"	"20211024"
6	0	0	"t2462"	"20211024"
101	5	0	"t2463"	"20211024"
214	47	0	"t2464"	"20211024"
196	46	0	"t2466"	"20211024"
184	49	0	"t2467"	"20211024"
27	0	0	"t2468"	"20211024"
281	32	0	"t2469"	"20211024"
53	11	0	"t2470"	"20211024"
17	5	0	"t2471"	"20211024"
159	48	0	"t2472"	"20211024"
57	17	0	"t2473"	"20211024"
86	7	0	"t2474"	"20211024"
221	30	0	"t2475"	"20211024"
80	14	0	"t2476"	"20211024"
83	3	0	"t2478"	"20211024"
105	23	0	"t2479"	"20211024"
5	0	0	"t2601"	"20211024"
110	24	0	"t2602"	"20211024"
105	25	0	"t2604"	"20211024"
4	0	0	"t2605"	"20211024"
79	15	0	"t2607"	"20211024"
55	1	0	"t2608"	"20211024"
90	4	0	"t2609"	"20211024"
62	19	0	"t2610"	"20211024"
150	44	0	"t2612"	"20211024"
246	61	0	"t2661"	"20211024"
4	0	0	"t2803"	"20211024"
123	29	0	"t2804"	"20211024"
10	0	0	"t2805"	"20211024"
88	11	0	"t2806"	"20211024"
10	3	0	"t2807"	"20211024"
28	1	0	"t2808"	"20211024"
20	1	0	"t2811"	"20211024"
112	20	0	"t2814"	"20211024"
42	2	0	"t2815"	"20211024"
28	10	0	"t2817"	"20211024"
70	8	0	"t2861"	"20211024"
416	35	0	"t2862"	"20211024"
50	23	0	"t3002"	"20211024"
34	23	0	"t3003"	"20211024"
4	0	0	"t3007"	"20211024"
196	32	0	"t3011"	"20211024"
58	11	0	"t3012"	"20211024"
63	20	0	"t3014"	"20211024"
99	3	0	"t3015"	"20211024"
62	21	0	"t3016"	"20211024"
42	0	0	"t3017"	"20211024"
3	0	0	"t3018"	"20211024"
45	13	0	"t3019"	"20211024"
18	0	0	"t3020"	"20211024"
332	74	0	"t3021"	"20211024"
372	99	0	"t3024"	"20211024"
39	12	0	"t3025"	"20211024"
137	28	0	"t3026"	"20211024"
67	15	0	"t3027"	"20211024"
19	0	0	"t3029"	"20211024"
5	5	0	"t3030"	"20211024"
29	0	0	"t3061"	"20211024"
14	2	0	"t3062"	"20211024"
31	9	0	"t3063"	"20211024"
1286	198	0	"t3064"	"20211024"
29	23	0	"t3202"	"20211024"
28	6	0	"t3204"	"20211024"
69	2	0	"t3208"	"20211024"
52	12	0	"t3209"	"20211024"
38	11	0	"t3210"	"20211024"
20	1	0	"t3212"	"20211024"
74	7	0	"t3214"	"20211024"
78	20	0	"t3215"	"20211024"
59	6	0	"t3216"	"20211024"
60	19	0	"t3217"	"20211024"
141	40	0	"t3261"	"20211024"
561	126	0	"t3262"	"20211024"
