"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
130	19	0	"t0211"	"20210329"
50	0	0	"t0214"	"20210329"
110	103	0	"t0223"	"20210329"
1515	240	0	"t0264"	"20210329"
1417	98	0	"t0265"	"20210329"
564	20	0	"t0401"	"20210329"
50	0	0	"t0407"	"20210329"
20	17	0	"t0409"	"20210329"
3	3	0	"t0411"	"20210329"
47	2	0	"t0414"	"20210329"
18	0	0	"t0461"	"20210329"
89	0	0	"t0463"	"20210329"
78	0	0	"t0610"	"20210329"
108	58	0	"t0612"	"20210329"
105	0	0	"t0618"	"20210329"
179	2	0	"t0662"	"20210329"
624	349	0	"t0663"	"20210329"
86	0	0	"t0664"	"20210329"
229	0	0	"t0803"	"20210329"
129	0	0	"t0804"	"20210329"
360	0	0	"t0811"	"20210329"
252	1	0	"t0862"	"20210329"
267	23	0	"t1005"	"20210329"
60	58	0	"t1012"	"20210329"
168	1	0	"t1014"	"20210329"
32	29	0	"t1016"	"20210329"
1141	0	0	"t1061"	"20210329"
65	0	0	"t1201"	"20210329"
90	0	0	"t1205"	"20210329"
120	90	0	"t1210"	"20210329"
128	0	0	"t1212"	"20210329"
71	0	0	"t1218"	"20210329"
11	0	0	"t1219"	"20210329"
255	1	0	"t1261"	"20210329"
293	0	0	"t1412"	"20210329"
90	0	0	"t1416"	"20210329"
136	0	0	"t1418"	"20210329"
130	0	0	"t1429"	"20210329"
198	198	0	"t1432"	"20210329"
504	282	0	"t1434"	"20210329"
90	0	0	"t1436"	"20210329"
319	0	0	"t1462"	"20210329"
305	1	0	"t1463"	"20210329"
479	239	0	"t1464"	"20210329"
4092	647	0	"t1465"	"20210329"
335	0	0	"t1601"	"20210329"
1	0	0	"t1604"	"20210329"
466	0	0	"t1605"	"20210329"
407	120	0	"t1661"	"20210329"
23	0	0	"t1801"	"20210329"
66	4	0	"t1802"	"20210329"
82	0	0	"t1809"	"20210329"
90	40	0	"t1819"	"20210329"
3710	785	0	"t1863"	"20210329"
59	0	0	"t2002"	"20210329"
2187	232	0	"t2061"	"20210329"
22	15	0	"t2204"	"20210329"
863	239	0	"t2261"	"20210329"
282	231	0	"t2264"	"20210329"
58	0	0	"t2403"	"20210329"
44	40	0	"t2410"	"20210329"
57	39	0	"t2411"	"20210329"
280	272	0	"t2413"	"20210329"
1	0	0	"t2415"	"20210329"
1	0	0	"t2417"	"20210329"
441	326	0	"t2463"	"20210329"
57	0	0	"t2464"	"20210329"
454	0	0	"t2466"	"20210329"
1406	237	0	"t2469"	"20210329"
248	186	0	"t2472"	"20210329"
1	0	0	"t2474"	"20210329"
74	30	0	"t2478"	"20210329"
30	27	0	"t2604"	"20210329"
30	30	0	"t2609"	"20210329"
205	0	0	"t2661"	"20210329"
147	0	0	"t2806"	"20210329"
19	0	0	"t2808"	"20210329"
116	58	0	"t2811"	"20210329"
82	0	0	"t2814"	"20210329"
770	275	0	"t2862"	"20210329"
90	0	0	"t3002"	"20210329"
32	0	0	"t3003"	"20210329"
70	9	0	"t3016"	"20210329"
4	0	0	"t3017"	"20210329"
1	0	0	"t3019"	"20210329"
1	0	0	"t3021"	"20210329"
90	0	0	"t3030"	"20210329"
277	0	0	"t3061"	"20210329"
1410	666	0	"t3064"	"20210329"
127	19	0	"t3216"	"20210329"
1289	130	0	"t3262"	"20210329"
1	0	0	NA	"20210329"
