"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
77	35	0	"t0201"	"20210320"
122	27	0	"t0202"	"20210320"
107	48	0	"t0203"	"20210320"
36	19	0	"t0204"	"20210320"
72	66	0	"t0205"	"20210320"
134	62	0	"t0206"	"20210320"
88	20	0	"t0207"	"20210320"
347	179	0	"t0208"	"20210320"
56	41	0	"t0209"	"20210320"
117	30	0	"t0210"	"20210320"
409	154	0	"t0211"	"20210320"
78	66	0	"t0212"	"20210320"
94	77	0	"t0213"	"20210320"
120	25	0	"t0214"	"20210320"
250	6	0	"t0215"	"20210320"
42	30	0	"t0216"	"20210320"
90	37	0	"t0217"	"20210320"
116	80	0	"t0218"	"20210320"
139	52	0	"t0219"	"20210320"
83	17	0	"t0220"	"20210320"
94	24	0	"t0221"	"20210320"
52	18	0	"t0222"	"20210320"
173	114	0	"t0223"	"20210320"
151	74	0	"t0224"	"20210320"
107	41	0	"t0225"	"20210320"
71	31	0	"t0226"	"20210320"
208	99	0	"t0261"	"20210320"
85	46	0	"t0262"	"20210320"
1943	702	0	"t0264"	"20210320"
907	205	0	"t0265"	"20210320"
723	152	0	"t0401"	"20210320"
115	55	0	"t0402"	"20210320"
94	24	0	"t0403"	"20210320"
54	18	0	"t0404"	"20210320"
42	7	0	"t0405"	"20210320"
18	5	0	"t0406"	"20210320"
236	139	0	"t0407"	"20210320"
84	42	0	"t0408"	"20210320"
161	76	0	"t0409"	"20210320"
73	67	0	"t0411"	"20210320"
103	45	0	"t0412"	"20210320"
28	7	0	"t0413"	"20210320"
173	74	0	"t0414"	"20210320"
111	65	0	"t0415"	"20210320"
30	29	0	"t0416"	"20210320"
122	87	0	"t0417"	"20210320"
77	48	0	"t0418"	"20210320"
25	13	0	"t0419"	"20210320"
880	312	0	"t0461"	"20210320"
69	13	0	"t0462"	"20210320"
376	193	0	"t0463"	"20210320"
104	40	0	"t0464"	"20210320"
244	165	0	"t0601"	"20210320"
192	96	0	"t0602"	"20210320"
172	136	0	"t0603"	"20210320"
214	108	0	"t0604"	"20210320"
126	58	0	"t0605"	"20210320"
165	66	0	"t0606"	"20210320"
119	44	0	"t0607"	"20210320"
198	128	0	"t0608"	"20210320"
234	128	0	"t0609"	"20210320"
30	0	0	"t0610"	"20210320"
161	68	0	"t0611"	"20210320"
114	83	0	"t0612"	"20210320"
113	58	0	"t0613"	"20210320"
318	182	0	"t0614"	"20210320"
149	60	0	"t0615"	"20210320"
242	160	0	"t0616"	"20210320"
165	68	0	"t0617"	"20210320"
264	142	0	"t0618"	"20210320"
94	46	0	"t0619"	"20210320"
226	73	0	"t0620"	"20210320"
287	52	0	"t0661"	"20210320"
213	96	0	"t0662"	"20210320"
1501	435	0	"t0663"	"20210320"
161	52	0	"t0664"	"20210320"
53	15	0	"t0801"	"20210320"
143	25	0	"t0802"	"20210320"
92	59	0	"t0803"	"20210320"
105	7	0	"t0804"	"20210320"
58	8	0	"t0805"	"20210320"
98	48	0	"t0806"	"20210320"
40	31	0	"t0807"	"20210320"
100	46	0	"t0808"	"20210320"
125	79	0	"t0809"	"20210320"
59	43	0	"t0810"	"20210320"
171	66	0	"t0811"	"20210320"
124	90	0	"t0812"	"20210320"
290	84	0	"t0861"	"20210320"
365	51	0	"t0862"	"20210320"
274	88	0	"t1001"	"20210320"
104	87	0	"t1002"	"20210320"
126	120	0	"t1003"	"20210320"
174	114	0	"t1004"	"20210320"
184	125	0	"t1005"	"20210320"
50	39	0	"t1006"	"20210320"
158	118	0	"t1007"	"20210320"
199	38	0	"t1008"	"20210320"
37	17	0	"t1009"	"20210320"
60	37	0	"t1010"	"20210320"
61	59	0	"t1011"	"20210320"
294	136	0	"t1012"	"20210320"
54	33	0	"t1013"	"20210320"
182	10	0	"t1014"	"20210320"
108	56	0	"t1015"	"20210320"
163	22	0	"t1016"	"20210320"
144	105	0	"t1017"	"20210320"
56	31	0	"t1018"	"20210320"
60	13	0	"t1019"	"20210320"
343	167	0	"t1020"	"20210320"
77	60	0	"t1021"	"20210320"
2029	1066	0	"t1061"	"20210320"
220	92	0	"t1062"	"20210320"
211	114	0	"t1063"	"20210320"
85	25	0	"t1201"	"20210320"
136	76	0	"t1202"	"20210320"
125	71	0	"t1203"	"20210320"
110	36	0	"t1204"	"20210320"
247	77	0	"t1205"	"20210320"
367	225	0	"t1206"	"20210320"
137	49	0	"t1207"	"20210320"
270	127	0	"t1208"	"20210320"
182	88	0	"t1209"	"20210320"
352	265	0	"t1210"	"20210320"
461	177	0	"t1211"	"20210320"
227	139	0	"t1212"	"20210320"
277	108	0	"t1213"	"20210320"
116	23	0	"t1214"	"20210320"
182	73	0	"t1215"	"20210320"
282	174	0	"t1216"	"20210320"
138	78	0	"t1217"	"20210320"
231	78	0	"t1218"	"20210320"
173	118	0	"t1219"	"20210320"
2546	835	0	"t1261"	"20210320"
223	32	0	"t1262"	"20210320"
299	104	0	"t1263"	"20210320"
98	54	0	"t1401"	"20210320"
367	59	0	"t1402"	"20210320"
194	103	0	"t1403"	"20210320"
66	53	0	"t1404"	"20210320"
210	93	0	"t1405"	"20210320"
308	138	0	"t1406"	"20210320"
36	0	0	"t1407"	"20210320"
173	138	0	"t1408"	"20210320"
89	67	0	"t1409"	"20210320"
144	77	0	"t1410"	"20210320"
228	133	0	"t1411"	"20210320"
304	144	0	"t1412"	"20210320"
222	92	0	"t1413"	"20210320"
212	71	0	"t1414"	"20210320"
102	74	0	"t1415"	"20210320"
113	80	0	"t1416"	"20210320"
181	91	0	"t1417"	"20210320"
440	194	0	"t1418"	"20210320"
125	72	0	"t1419"	"20210320"
310	117	0	"t1420"	"20210320"
201	61	0	"t1421"	"20210320"
103	35	0	"t1422"	"20210320"
42	12	0	"t1423"	"20210320"
203	126	0	"t1424"	"20210320"
214	64	0	"t1425"	"20210320"
144	59	0	"t1426"	"20210320"
144	90	0	"t1427"	"20210320"
64	18	0	"t1428"	"20210320"
67	35	0	"t1429"	"20210320"
30	29	0	"t1430"	"20210320"
180	106	0	"t1432"	"20210320"
171	127	0	"t1433"	"20210320"
447	154	0	"t1434"	"20210320"
158	68	0	"t1435"	"20210320"
115	77	0	"t1436"	"20210320"
103	27	0	"t1437"	"20210320"
321	219	0	"t1438"	"20210320"
437	42	0	"t1461"	"20210320"
308	80	0	"t1462"	"20210320"
690	257	0	"t1463"	"20210320"
494	290	0	"t1464"	"20210320"
5290	2841	0	"t1465"	"20210320"
60	12	0	"t1601"	"20210320"
54	0	0	"t1602"	"20210320"
