"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
6	0	5	"t0264"	"20231027"
7	0	7	"t0407"	"20231027"
1	0	1	"t0463"	"20231027"
1	0	1	"t0662"	"20231027"
1	0	1	"t0804"	"20231027"
1	0	0	"t0862"	"20231027"
1	0	1	"t1014"	"20231027"
1	0	1	"t1061"	"20231027"
1	0	1	"t1063"	"20231027"
19	1	17	"t1261"	"20231027"
23	0	22	"t1465"	"20231027"
1	0	1	"t1661"	"20231027"
1	0	1	"t1861"	"20231027"
1	0	1	"t2001"	"20231027"
1	0	1	"t2061"	"20231027"
1	0	1	"t2215"	"20231027"
7	2	2	"t2261"	"20231027"
4	0	4	"t2262"	"20231027"
3	0	3	"t2464"	"20231027"
2	0	2	"t2465"	"20231027"
5	0	5	"t2469"	"20231027"
2	0	2	"t2472"	"20231027"
5	0	5	"t2803"	"20231027"
1	0	1	"t2813"	"20231027"
1	0	1	"t2861"	"20231027"
1	0	1	"t3019"	"20231027"
4	0	2	"t3021"	"20231027"
4	0	4	"t3064"	"20231027"
2	0	2	"t3262"	"20231027"
