"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
9	0	9	"t0202"	"20231005"
1	0	1	"t0264"	"20231005"
2	0	2	"t0404"	"20231005"
3	0	3	"t0804"	"20231005"
1	0	1	"t1020"	"20231005"
3	0	3	"t1219"	"20231005"
4	0	4	"t1261"	"20231005"
1	0	1	"t1418"	"20231005"
2	0	2	"t1421"	"20231005"
40	1	33	"t1465"	"20231005"
1	0	1	"t1814"	"20231005"
1	0	1	"t1863"	"20231005"
2	0	2	"t2061"	"20231005"
1	0	0	"t2202"	"20231005"
2	0	2	"t2209"	"20231005"
1	0	1	"t2214"	"20231005"
1	0	1	"t2215"	"20231005"
1	0	1	"t2262"	"20231005"
2	0	2	"t2415"	"20231005"
2	0	2	"t2469"	"20231005"
1	0	1	"t2471"	"20231005"
2	0	2	"t2475"	"20231005"
3	0	3	"t3064"	"20231005"
