"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
17	0	17	"t0201"	"20231219"
69	0	69	"t0202"	"20231219"
30	0	30	"t0203"	"20231219"
29	0	29	"t0205"	"20231219"
1	0	1	"t0206"	"20231219"
53	0	53	"t0210"	"20231219"
10	0	10	"t0211"	"20231219"
41	0	41	"t0212"	"20231219"
4	0	4	"t0214"	"20231219"
6	0	6	"t0215"	"20231219"
25	0	25	"t0218"	"20231219"
38	0	38	"t0219"	"20231219"
6	0	6	"t0221"	"20231219"
27	0	27	"t0222"	"20231219"
8	0	8	"t0223"	"20231219"
30	0	30	"t0224"	"20231219"
7	0	7	"t0225"	"20231219"
27	0	27	"t0226"	"20231219"
151	0	151	"t0261"	"20231219"
71	0	71	"t0262"	"20231219"
589	22	564	"t0264"	"20231219"
40	8	30	"t0403"	"20231219"
1	0	1	"t0405"	"20231219"
2	0	0	"t0406"	"20231219"
36	0	36	"t0407"	"20231219"
2	0	2	"t0408"	"20231219"
19	0	19	"t0415"	"20231219"
3	2	1	"t0418"	"20231219"
159	2	157	"t0461"	"20231219"
82	0	82	"t0462"	"20231219"
109	0	109	"t0463"	"20231219"
4	0	4	"t0464"	"20231219"
5	0	5	"t0601"	"20231219"
20	0	0	"t0602"	"20231219"
3	0	3	"t0604"	"20231219"
10	0	10	"t0606"	"20231219"
51	0	51	"t0608"	"20231219"
30	0	30	"t0609"	"20231219"
2	0	2	"t0611"	"20231219"
16	0	16	"t0612"	"20231219"
2	0	2	"t0613"	"20231219"
13	0	13	"t0614"	"20231219"
174	0	174	"t0663"	"20231219"
31	0	31	"t0664"	"20231219"
31	0	31	"t0801"	"20231219"
73	0	73	"t0804"	"20231219"
6	0	6	"t0805"	"20231219"
27	0	27	"t0810"	"20231219"
19	0	19	"t0811"	"20231219"
120	0	119	"t0861"	"20231219"
190	0	190	"t0862"	"20231219"
1	0	1	"t1001"	"20231219"
62	0	61	"t1002"	"20231219"
10	0	10	"t1004"	"20231219"
17	0	17	"t1006"	"20231219"
6	0	6	"t1008"	"20231219"
15	0	15	"t1010"	"20231219"
14	0	14	"t1014"	"20231219"
15	0	15	"t1017"	"20231219"
21	0	20	"t1018"	"20231219"
63	1	62	"t1020"	"20231219"
573	10	553	"t1061"	"20231219"
58	0	58	"t1063"	"20231219"
6	0	6	"t1201"	"20231219"
9	0	9	"t1203"	"20231219"
6	6	0	"t1204"	"20231219"
8	5	3	"t1205"	"20231219"
223	0	222	"t1206"	"20231219"
4	0	4	"t1211"	"20231219"
30	0	30	"t1212"	"20231219"
16	0	16	"t1216"	"20231219"
24	0	24	"t1218"	"20231219"
124	0	124	"t1219"	"20231219"
313	0	312	"t1261"	"20231219"
38	0	38	"t1262"	"20231219"
8	0	8	"t1263"	"20231219"
13	0	13	"t1402"	"20231219"
58	0	48	"t1405"	"20231219"
27	1	26	"t1406"	"20231219"
4	0	1	"t1407"	"20231219"
67	0	67	"t1408"	"20231219"
17	13	0	"t1412"	"20231219"
14	0	14	"t1414"	"20231219"
2	0	2	"t1415"	"20231219"
101	0	101	"t1418"	"20231219"
59	1	57	"t1420"	"20231219"
12	1	11	"t1421"	"20231219"
3	0	3	"t1428"	"20231219"
28	0	26	"t1432"	"20231219"
9	0	9	"t1434"	"20231219"
86	0	86	"t1461"	"20231219"
89	0	89	"t1462"	"20231219"
14	0	14	"t1463"	"20231219"
24	0	24	"t1464"	"20231219"
1361	26	1259	"t1465"	"20231219"
25	0	25	"t1602"	"20231219"
20	0	0	"t1609"	"20231219"
2	0	2	"t1610"	"20231219"
97	0	97	"t1661"	"20231219"
22	0	9	"t1805"	"20231219"
14	0	14	"t1808"	"20231219"
5	0	5	"t1816"	"20231219"
21	0	21	"t1817"	"20231219"
17	0	17	"t1818"	"20231219"
18	0	18	"t1819"	"20231219"
6	0	2	"t1861"	"20231219"
20	1	18	"t1862"	"20231219"
179	0	178	"t1863"	"20231219"
3	0	3	"t1864"	"20231219"
14	0	14	"t2004"	"20231219"
11	0	11	"t2005"	"20231219"
259	5	253	"t2061"	"20231219"
50	0	50	"t2062"	"20231219"
2	0	0	"t2201"	"20231219"
50	0	50	"t2202"	"20231219"
7	0	7	"t2203"	"20231219"
22	0	22	"t2204"	"20231219"
116	0	115	"t2207"	"20231219"
81	0	81	"t2208"	"20231219"
54	0	48	"t2212"	"20231219"
47	0	47	"t2213"	"20231219"
18	2	15	"t2214"	"20231219"
28	0	28	"t2215"	"20231219"
167	2	159	"t2261"	"20231219"
22	0	22	"t2262"	"20231219"
55	0	54	"t2263"	"20231219"
66	0	65	"t2264"	"20231219"
24	0	24	"t2401"	"20231219"
86	0	86	"t2402"	"20231219"
1	0	1	"t2403"	"20231219"
1	0	1	"t2404"	"20231219"
20	0	20	"t2405"	"20231219"
13	0	13	"t2407"	"20231219"
49	0	49	"t2410"	"20231219"
77	0	76	"t2413"	"20231219"
28	0	28	"t2414"	"20231219"
25	0	25	"t2416"	"20231219"
2	0	2	"t2461"	"20231219"
54	0	54	"t2462"	"20231219"
12	0	12	"t2463"	"20231219"
121	0	120	"t2464"	"20231219"
8	0	8	"t2465"	"20231219"
172	0	172	"t2466"	"20231219"
12	0	12	"t2468"	"20231219"
229	0	227	"t2469"	"20231219"
60	0	60	"t2470"	"20231219"
32	0	32	"t2471"	"20231219"
22	0	22	"t2472"	"20231219"
22	2	20	"t2473"	"20231219"
71	0	71	"t2475"	"20231219"
79	0	78	"t2478"	"20231219"
10	0	10	"t2604"	"20231219"
5	0	5	"t2607"	"20231219"
31	0	31	"t2610"	"20231219"
14	0	14	"t2612"	"20231219"
110	0	109	"t2661"	"20231219"
4	4	0	"t2805"	"20231219"
3	0	3	"t2806"	"20231219"
22	0	21	"t2808"	"20231219"
4	0	4	"t2812"	"20231219"
23	0	23	"t2815"	"20231219"
2	0	2	"t2818"	"20231219"
32	0	5	"t2862"	"20231219"
3	0	3	"t3001"	"20231219"
23	0	23	"t3002"	"20231219"
1	0	1	"t3003"	"20231219"
47	0	47	"t3015"	"20231219"
18	0	16	"t3017"	"20231219"
26	0	26	"t3019"	"20231219"
71	0	71	"t3021"	"20231219"
29	0	29	"t3022"	"20231219"
97	0	97	"t3024"	"20231219"
33	0	31	"t3026"	"20231219"
2	0	0	"t3027"	"20231219"
5	0	5	"t3029"	"20231219"
5	0	0	"t3030"	"20231219"
83	0	83	"t3061"	"20231219"
97	0	97	"t3062"	"20231219"
812	0	810	"t3064"	"20231219"
24	0	24	"t3202"	"20231219"
1	0	1	"t3204"	"20231219"
60	0	0	"t3206"	"20231219"
26	0	26	"t3208"	"20231219"
28	0	28	"t3209"	"20231219"
19	0	19	"t3211"	"20231219"
