"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
1	0	1	"t0207"	"20240417"
1	0	1	"t0211"	"20240417"
2	0	2	"t0264"	"20240417"
1	0	1	"t0464"	"20240417"
2	0	2	"t1061"	"20240417"
4	0	4	"t1202"	"20240417"
1	0	1	"t1209"	"20240417"
3	0	3	"t1261"	"20240417"
2	0	2	"t1407"	"20240417"
1	0	1	"t1408"	"20240417"
1	0	1	"t1418"	"20240417"
2	0	2	"t1421"	"20240417"
2	0	2	"t1432"	"20240417"
1	0	1	"t1435"	"20240417"
1	0	1	"t1438"	"20240417"
41	0	41	"t1465"	"20240417"
1	0	1	"t1819"	"20240417"
1	0	1	"t1863"	"20240417"
2	0	2	"t2003"	"20240417"
1	0	1	"t2061"	"20240417"
2	0	2	"t2062"	"20240417"
8	0	8	"t2212"	"20240417"
13	0	13	"t2261"	"20240417"
3	0	3	"t2262"	"20240417"
1	0	1	"t2263"	"20240417"
3	0	3	"t2401"	"20240417"
1	0	1	"t2410"	"20240417"
1	0	1	"t2413"	"20240417"
1	0	1	"t2464"	"20240417"
3	0	3	"t2465"	"20240417"
2	0	2	"t2467"	"20240417"
2	0	2	"t2469"	"20240417"
3	0	3	"t2475"	"20240417"
2	0	2	"t3013"	"20240417"
1	0	1	"t3021"	"20240417"
39	0	39	"t3063"	"20240417"
5	0	5	"t3064"	"20240417"
3	0	3	"t3262"	"20240417"
