"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
206	9	147	"t0202"	"20220116"
133	2	119	"t0203"	"20220116"
333	8	281	"t0204"	"20220116"
137	3	116	"t0205"	"20220116"
641	57	537	"t0208"	"20220116"
248	9	189	"t0209"	"20220116"
180	13	135	"t0211"	"20220116"
170	5	130	"t0212"	"20220116"
269	13	208	"t0213"	"20220116"
1254	38	1018	"t0214"	"20220116"
146	1	84	"t0216"	"20220116"
191	10	166	"t0218"	"20220116"
992	42	837	"t0219"	"20220116"
341	28	230	"t0220"	"20220116"
226	2	173	"t0221"	"20220116"
75	9	49	"t0222"	"20220116"
985	76	761	"t0223"	"20220116"
241	9	162	"t0224"	"20220116"
187	8	151	"t0225"	"20220116"
247	8	219	"t0261"	"20220116"
294	14	246	"t0262"	"20220116"
4280	252	3118	"t0264"	"20220116"
332	6	291	"t0265"	"20220116"
120	6	114	"t0401"	"20220116"
46	1	36	"t0402"	"20220116"
318	7	280	"t0403"	"20220116"
251	0	248	"t0404"	"20220116"
207	0	197	"t0405"	"20220116"
466	4	433	"t0407"	"20220116"
106	6	88	"t0408"	"20220116"
1433	108	1162	"t0410"	"20220116"
350	2	325	"t0411"	"20220116"
88	43	35	"t0412"	"20220116"
527	34	377	"t0414"	"20220116"
454	22	370	"t0415"	"20220116"
539	9	502	"t0416"	"20220116"
491	14	444	"t0418"	"20220116"
445	14	330	"t0419"	"20220116"
2950	116	2344	"t0461"	"20220116"
67	1	61	"t0462"	"20220116"
1591	259	1118	"t0463"	"20220116"
438	14	364	"t0464"	"20220116"
11	0	11	"t0601"	"20220116"
99	10	70	"t0602"	"20220116"
44	2	37	"t0603"	"20220116"
10	0	8	"t0605"	"20220116"
118	5	98	"t0606"	"20220116"
244	8	201	"t0607"	"20220116"
155	3	126	"t0608"	"20220116"
220	10	180	"t0609"	"20220116"
225	7	178	"t0611"	"20220116"
86	1	28	"t0612"	"20220116"
31	2	23	"t0613"	"20220116"
134	7	117	"t0614"	"20220116"
27	0	18	"t0615"	"20220116"
91	2	70	"t0616"	"20220116"
42	3	39	"t0617"	"20220116"
275	11	226	"t0618"	"20220116"
162	3	146	"t0620"	"20220116"
214	3	170	"t0661"	"20220116"
279	20	214	"t0662"	"20220116"
1388	78	1101	"t0663"	"20220116"
354	11	296	"t0664"	"20220116"
65	2	56	"t0801"	"20220116"
213	5	165	"t0802"	"20220116"
332	27	266	"t0803"	"20220116"
654	47	466	"t0804"	"20220116"
396	28	297	"t0805"	"20220116"
89	3	77	"t0806"	"20220116"
71	2	60	"t0807"	"20220116"
759	18	639	"t0808"	"20220116"
389	16	313	"t0809"	"20220116"
272	7	243	"t0810"	"20220116"
507	18	420	"t0811"	"20220116"
537	22	428	"t0812"	"20220116"
537	37	422	"t0861"	"20220116"
440	58	328	"t0862"	"20220116"
565	19	503	"t1001"	"20220116"
404	11	338	"t1002"	"20220116"
104	1	97	"t1004"	"20220116"
139	2	123	"t1005"	"20220116"
251	4	225	"t1006"	"20220116"
241	14	189	"t1007"	"20220116"
306	8	284	"t1008"	"20220116"
786	55	653	"t1009"	"20220116"
877	37	731	"t1010"	"20220116"
418	14	357	"t1012"	"20220116"
30	0	2	"t1013"	"20220116"
681	17	576	"t1014"	"20220116"
85	4	72	"t1015"	"20220116"
383	27	295	"t1016"	"20220116"
290	14	245	"t1017"	"20220116"
65	1	55	"t1018"	"20220116"
412	18	365	"t1019"	"20220116"
324	15	291	"t1020"	"20220116"
198	0	184	"t1021"	"20220116"
3464	387	2399	"t1061"	"20220116"
446	6	360	"t1062"	"20220116"
501	13	375	"t1063"	"20220116"
537	26	449	"t1201"	"20220116"
367	19	283	"t1202"	"20220116"
631	49	511	"t1203"	"20220116"
329	11	279	"t1205"	"20220116"
985	31	782	"t1206"	"20220116"
280	11	228	"t1207"	"20220116"
166	5	131	"t1208"	"20220116"
467	18	342	"t1209"	"20220116"
319	8	290	"t1210"	"20220116"
746	29	633	"t1211"	"20220116"
889	31	723	"t1212"	"20220116"
1001	55	769	"t1213"	"20220116"
32	4	26	"t1215"	"20220116"
385	12	307	"t1216"	"20220116"
214	11	158	"t1217"	"20220116"
1017	36	865	"t1218"	"20220116"
769	70	532	"t1219"	"20220116"
5524	486	4015	"t1261"	"20220116"
694	27	589	"t1262"	"20220116"
