"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
226	60	132	"t0201"	"20220204"
240	27	178	"t0202"	"20220204"
225	29	169	"t0203"	"20220204"
72	4	58	"t0204"	"20220204"
87	18	52	"t0205"	"20220204"
83	22	52	"t0206"	"20220204"
84	5	62	"t0207"	"20220204"
361	87	215	"t0208"	"20220204"
113	9	91	"t0209"	"20220204"
169	7	128	"t0210"	"20220204"
333	66	219	"t0211"	"20220204"
160	40	104	"t0212"	"20220204"
75	23	45	"t0213"	"20220204"
438	104	282	"t0214"	"20220204"
143	25	97	"t0215"	"20220204"
128	23	90	"t0216"	"20220204"
117	15	86	"t0217"	"20220204"
51	8	42	"t0218"	"20220204"
390	59	250	"t0219"	"20220204"
265	40	196	"t0220"	"20220204"
164	23	124	"t0221"	"20220204"
101	17	72	"t0222"	"20220204"
347	71	236	"t0223"	"20220204"
298	53	204	"t0224"	"20220204"
408	53	317	"t0225"	"20220204"
69	8	50	"t0226"	"20220204"
287	46	209	"t0261"	"20220204"
201	49	138	"t0262"	"20220204"
1943	419	1313	"t0264"	"20220204"
167	38	106	"t0265"	"20220204"
251	75	150	"t0401"	"20220204"
191	65	69	"t0402"	"20220204"
241	47	171	"t0403"	"20220204"
111	43	50	"t0404"	"20220204"
241	20	197	"t0405"	"20220204"
33	1	31	"t0406"	"20220204"
200	30	141	"t0407"	"20220204"
66	0	62	"t0408"	"20220204"
184	77	75	"t0409"	"20220204"
135	43	60	"t0410"	"20220204"
175	28	121	"t0411"	"20220204"
90	28	47	"t0412"	"20220204"
118	22	64	"t0413"	"20220204"
137	11	113	"t0414"	"20220204"
213	71	121	"t0415"	"20220204"
65	23	32	"t0416"	"20220204"
217	69	127	"t0417"	"20220204"
279	38	218	"t0418"	"20220204"
83	29	35	"t0419"	"20220204"
1076	189	804	"t0461"	"20220204"
383	121	215	"t0462"	"20220204"
617	132	403	"t0463"	"20220204"
305	67	176	"t0464"	"20220204"
172	40	116	"t0601"	"20220204"
168	42	105	"t0602"	"20220204"
236	34	166	"t0603"	"20220204"
203	21	129	"t0604"	"20220204"
105	20	75	"t0605"	"20220204"
110	21	75	"t0606"	"20220204"
219	40	147	"t0607"	"20220204"
159	18	127	"t0608"	"20220204"
281	82	164	"t0609"	"20220204"
129	19	96	"t0610"	"20220204"
202	47	142	"t0611"	"20220204"
141	19	103	"t0612"	"20220204"
35	2	30	"t0613"	"20220204"
357	95	230	"t0614"	"20220204"
146	16	123	"t0615"	"20220204"
127	12	104	"t0616"	"20220204"
145	18	109	"t0617"	"20220204"
250	16	214	"t0618"	"20220204"
89	24	61	"t0619"	"20220204"
192	43	135	"t0620"	"20220204"
122	24	81	"t0661"	"20220204"
266	76	171	"t0662"	"20220204"
871	194	556	"t0663"	"20220204"
254	105	117	"t0664"	"20220204"
108	11	61	"t0801"	"20220204"
155	63	65	"t0802"	"20220204"
52	10	38	"t0803"	"20220204"
213	71	122	"t0804"	"20220204"
199	56	116	"t0805"	"20220204"
135	45	75	"t0806"	"20220204"
69	9	15	"t0807"	"20220204"
219	18	180	"t0808"	"20220204"
241	51	164	"t0809"	"20220204"
244	66	136	"t0810"	"20220204"
263	70	181	"t0811"	"20220204"
