"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
14	1	12	"t0201"	"20220625"
7	0	6	"t0203"	"20220625"
1	1	0	"t0205"	"20220625"
9	0	8	"t0206"	"20220625"
1	0	1	"t0207"	"20220625"
7	4	3	"t0208"	"20220625"
10	0	10	"t0209"	"20220625"
5	0	5	"t0210"	"20220625"
31	13	16	"t0211"	"20220625"
7	2	2	"t0212"	"20220625"
3	0	2	"t0213"	"20220625"
4	0	4	"t0214"	"20220625"
13	1	11	"t0217"	"20220625"
6	1	5	"t0218"	"20220625"
17	3	12	"t0219"	"20220625"
1	0	1	"t0221"	"20220625"
14	5	7	"t0223"	"20220625"
1	1	0	"t0226"	"20220625"
14	3	9	"t0261"	"20220625"
17	9	8	"t0262"	"20220625"
243	45	169	"t0264"	"20220625"
8	3	4	"t0265"	"20220625"
10	4	6	"t0402"	"20220625"
3	0	2	"t0403"	"20220625"
1	0	1	"t0404"	"20220625"
22	3	19	"t0407"	"20220625"
7	0	6	"t0408"	"20220625"
5	0	5	"t0410"	"20220625"
5	0	5	"t0412"	"20220625"
5	1	1	"t0414"	"20220625"
1	0	1	"t0415"	"20220625"
12	1	9	"t0416"	"20220625"
54	12	36	"t0461"	"20220625"
12	5	5	"t0462"	"20220625"
31	6	22	"t0463"	"20220625"
21	3	16	"t0464"	"20220625"
2	1	1	"t0602"	"20220625"
6	0	6	"t0604"	"20220625"
6	2	4	"t0607"	"20220625"
10	1	8	"t0608"	"20220625"
3	0	0	"t0611"	"20220625"
6	4	2	"t0612"	"20220625"
13	0	10	"t0616"	"20220625"
10	3	7	"t0617"	"20220625"
7	1	4	"t0661"	"20220625"
3	0	2	"t0662"	"20220625"
72	14	47	"t0663"	"20220625"
4	1	3	"t0664"	"20220625"
5	4	1	"t0803"	"20220625"
8	4	3	"t0804"	"20220625"
7	2	3	"t0808"	"20220625"
1	0	1	"t0809"	"20220625"
8	1	7	"t0810"	"20220625"
1	0	1	"t0811"	"20220625"
18	5	11	"t0861"	"20220625"
37	9	26	"t0862"	"20220625"
5	0	4	"t1001"	"20220625"
15	7	8	"t1002"	"20220625"
6	0	6	"t1004"	"20220625"
10	0	7	"t1005"	"20220625"
24	3	15	"t1008"	"20220625"
1	0	1	"t1011"	"20220625"
3	0	2	"t1014"	"20220625"
11	0	10	"t1016"	"20220625"
1	0	1	"t1017"	"20220625"
4	0	3	"t1018"	"20220625"
10	0	9	"t1020"	"20220625"
153	23	111	"t1061"	"20220625"
15	2	12	"t1062"	"20220625"
16	5	7	"t1063"	"20220625"
17	3	10	"t1201"	"20220625"
13	2	9	"t1202"	"20220625"
19	3	15	"t1203"	"20220625"
16	3	11	"t1205"	"20220625"
6	1	5	"t1206"	"20220625"
2	1	1	"t1207"	"20220625"
17	2	15	"t1209"	"20220625"
12	0	11	"t1210"	"20220625"
17	4	8	"t1211"	"20220625"
6	0	6	"t1212"	"20220625"
18	4	11	"t1213"	"20220625"
1	0	1	"t1215"	"20220625"
13	4	9	"t1218"	"20220625"
18	4	12	"t1219"	"20220625"
168	20	134	"t1261"	"20220625"
12	2	9	"t1262"	"20220625"
21	8	8	"t1263"	"20220625"
1	0	1	"t1402"	"20220625"
2	0	1	"t1403"	"20220625"
9	0	4	"t1405"	"20220625"
5	0	2	"t1406"	"20220625"
6	1	3	"t1407"	"20220625"
20	2	9	"t1408"	"20220625"
6	0	2	"t1411"	"20220625"
10	3	4	"t1412"	"20220625"
4	1	3	"t1413"	"20220625"
4	1	3	"t1414"	"20220625"
1	0	0	"t1415"	"20220625"
6	0	6	"t1417"	"20220625"
25	0	22	"t1418"	"20220625"
5	1	4	"t1419"	"20220625"
16	2	14	"t1420"	"20220625"
15	1	13	"t1421"	"20220625"
1	0	1	"t1424"	"20220625"
1	0	0	"t1427"	"20220625"
5	0	4	"t1428"	"20220625"
6	0	6	"t1432"	"20220625"
25	3	21	"t1434"	"20220625"
7	2	5	"t1435"	"20220625"
4	3	1	"t1436"	"20220625"
16	4	12	"t1438"	"20220625"
4	0	0	"t1461"	"20220625"
14	7	7	"t1462"	"20220625"
18	3	12	"t1463"	"20220625"
20	4	11	"t1464"	"20220625"
446	51	333	"t1465"	"20220625"
9	0	6	"t1601"	"20220625"
7	0	7	"t1602"	"20220625"
4	0	4	"t1603"	"20220625"
16	8	8	"t1605"	"20220625"
7	0	7	"t1607"	"20220625"
8	1	7	"t1608"	"20220625"
9	2	7	"t1609"	"20220625"
15	1	10	"t1610"	"20220625"
7	2	5	"t1611"	"20220625"
27	4	18	"t1661"	"20220625"
5	0	4	"t1801"	"20220625"
8	0	8	"t1802"	"20220625"
6	1	2	"t1803"	"20220625"
17	1	12	"t1804"	"20220625"
6	3	3	"t1805"	"20220625"
14	1	11	"t1806"	"20220625"
7	3	2	"t1808"	"20220625"
2	1	1	"t1809"	"20220625"
11	2	8	"t1810"	"20220625"
4	2	0	"t1814"	"20220625"
3	0	3	"t1817"	"20220625"
15	3	8	"t1818"	"20220625"
2	0	0	"t1820"	"20220625"
5	1	3	"t1861"	"20220625"
7	1	6	"t1862"	"20220625"
4	0	2	"t1863"	"20220625"
3	2	1	"t1864"	"20220625"
13	3	6	"t2002"	"20220625"
1	0	0	"t2004"	"20220625"
2	0	2	"t2005"	"20220625"
1	0	1	"t2011"	"20220625"
1	1	0	"t2013"	"20220625"
48	13	25	"t2061"	"20220625"
16	4	6	"t2062"	"20220625"
3	0	3	"t2063"	"20220625"
6	2	2	"t2201"	"20220625"
7	0	6	"t2202"	"20220625"
7	0	7	"t2204"	"20220625"
19	1	17	"t2205"	"20220625"
4	1	2	"t2208"	"20220625"
4	1	3	"t2209"	"20220625"
2	0	1	"t2211"	"20220625"
8	1	5	"t2212"	"20220625"
14	1	13	"t2213"	"20220625"
8	1	6	"t2214"	"20220625"
17	1	11	"t2215"	"20220625"
5	1	1	"t2216"	"20220625"
116	10	89	"t2261"	"20220625"
40	1	36	"t2262"	"20220625"
17	1	16	"t2263"	"20220625"
1	0	1	"t2264"	"20220625"
6	0	5	"t2401"	"20220625"
13	1	11	"t2402"	"20220625"
6	2	4	"t2403"	"20220625"
7	0	7	"t2404"	"20220625"
8	0	7	"t2405"	"20220625"
1	0	1	"t2407"	"20220625"
13	2	11	"t2408"	"20220625"
3	0	2	"t2409"	"20220625"
7	3	1	"t2410"	"20220625"
8	0	7	"t2411"	"20220625"
4	0	4	"t2412"	"20220625"
1	0	1	"t2414"	"20220625"
23	1	20	"t2415"	"20220625"
11	0	7	"t2416"	"20220625"
8	2	6	"t2417"	"20220625"
33	13	15	"t2461"	"20220625"
32	8	18	"t2462"	"20220625"
11	0	11	"t2463"	"20220625"
29	2	25	"t2464"	"20220625"
33	8	19	"t2465"	"20220625"
39	8	29	"t2466"	"20220625"
11	1	9	"t2467"	"20220625"
13	4	6	"t2468"	"20220625"
76	14	59	"t2469"	"20220625"
7	0	6	"t2470"	"20220625"
2	0	2	"t2471"	"20220625"
23	2	21	"t2472"	"20220625"
9	1	7	"t2473"	"20220625"
3	0	3	"t2474"	"20220625"
19	3	15	"t2475"	"20220625"
13	1	10	"t2476"	"20220625"
15	4	9	"t2477"	"20220625"
6	0	6	"t2478"	"20220625"
16	4	10	"t2479"	"20220625"
15	3	11	"t2602"	"20220625"
5	2	2	"t2604"	"20220625"
3	1	1	"t2605"	"20220625"
7	1	5	"t2607"	"20220625"
4	0	4	"t2609"	"20220625"
15	3	11	"t2610"	"20220625"
28	3	22	"t2661"	"20220625"
3	0	2	"t2801"	"20220625"
