"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
55	2	0	"t0203"	"20210816"
15	0	0	"t0207"	"20210816"
23	0	0	"t0208"	"20210816"
61	13	0	"t0209"	"20210816"
27	0	0	"t0212"	"20210816"
54	4	0	"t0213"	"20210816"
168	30	0	"t0214"	"20210816"
35	0	0	"t0215"	"20210816"
123	0	0	"t0219"	"20210816"
73	0	0	"t0220"	"20210816"
2	0	0	"t0222"	"20210816"
100	0	0	"t0223"	"20210816"
115	0	0	"t0225"	"20210816"
27	0	0	"t0226"	"20210816"
20	0	0	"t0261"	"20210816"
241	85	0	"t0264"	"20210816"
27	0	0	"t0265"	"20210816"
18	0	0	"t0401"	"20210816"
31	0	0	"t0406"	"20210816"
54	0	0	"t0407"	"20210816"
153	43	0	"t0410"	"20210816"
70	0	0	"t0413"	"20210816"
37	1	0	"t0415"	"20210816"
64	0	0	"t0416"	"20210816"
12	0	0	"t0418"	"20210816"
329	147	0	"t0461"	"20210816"
195	42	0	"t0463"	"20210816"
37	21	0	"t0464"	"20210816"
40	2	0	"t0605"	"20210816"
30	0	0	"t0606"	"20210816"
24	2	0	"t0607"	"20210816"
140	70	0	"t0608"	"20210816"
15	0	0	"t0610"	"20210816"
21	0	0	"t0614"	"20210816"
5	0	0	"t0615"	"20210816"
33	0	0	"t0616"	"20210816"
29	0	0	"t0617"	"20210816"
49	0	0	"t0618"	"20210816"
73	7	0	"t0620"	"20210816"
90	0	0	"t0661"	"20210816"
34	0	0	"t0662"	"20210816"
126	25	0	"t0663"	"20210816"
19	0	0	"t0664"	"20210816"
1	0	0	"t0802"	"20210816"
2	0	0	"t0803"	"20210816"
101	8	0	"t0804"	"20210816"
21	0	0	"t0806"	"20210816"
136	2	0	"t0807"	"20210816"
37	0	0	"t0809"	"20210816"
58	14	0	"t0811"	"20210816"
92	0	0	"t0861"	"20210816"
69	61	0	"t1004"	"20210816"
71	24	0	"t1007"	"20210816"
15	13	0	"t1008"	"20210816"
19	3	0	"t1011"	"20210816"
62	62	0	"t1012"	"20210816"
109	49	0	"t1013"	"20210816"
70	28	0	"t1014"	"20210816"
103	4	0	"t1015"	"20210816"
17	0	0	"t1017"	"20210816"
44	2	0	"t1018"	"20210816"
46	0	0	"t1019"	"20210816"
357	16	0	"t1061"	"20210816"
13	0	0	"t1062"	"20210816"
26	0	0	"t1063"	"20210816"
101	0	0	"t1201"	"20210816"
50	1	0	"t1204"	"20210816"
62	1	0	"t1205"	"20210816"
233	4	0	"t1206"	"20210816"
169	46	0	"t1207"	"20210816"
80	2	0	"t1208"	"20210816"
53	26	0	"t1209"	"20210816"
116	46	0	"t1210"	"20210816"
58	2	0	"t1211"	"20210816"
71	49	0	"t1212"	"20210816"
120	52	0	"t1213"	"20210816"
33	0	0	"t1214"	"20210816"
187	0	0	"t1216"	"20210816"
77	0	0	"t1217"	"20210816"
122	10	0	"t1218"	"20210816"
57	15	0	"t1219"	"20210816"
402	124	0	"t1261"	"20210816"
182	78	0	"t1263"	"20210816"
50	25	0	"t1401"	"20210816"
15	0	0	"t1403"	"20210816"
57	0	0	"t1409"	"20210816"
65	22	0	"t1412"	"20210816"
5	0	0	"t1413"	"20210816"
40	0	0	"t1415"	"20210816"
54	2	0	"t1416"	"20210816"
44	0	0	"t1419"	"20210816"
13	0	0	"t1421"	"20210816"
19	2	0	"t1422"	"20210816"
67	36	0	"t1423"	"20210816"
87	0	0	"t1425"	"20210816"
30	0	0	"t1426"	"20210816"
26	2	0	"t1427"	"20210816"
10	1	0	"t1428"	"20210816"
5	1	0	"t1429"	"20210816"
69	49	0	"t1430"	"20210816"
355	23	0	"t1434"	"20210816"
163	56	0	"t1436"	"20210816"
140	20	0	"t1463"	"20210816"
49	30	0	"t1464"	"20210816"
1051	306	0	"t1465"	"20210816"
4	0	0	"t1602"	"20210816"
24	2	0	"t1604"	"20210816"
59	2	0	"t1605"	"20210816"
2	0	0	"t1608"	"20210816"
60	18	0	"t1609"	"20210816"
1	1	0	"t1610"	"20210816"
52	20	0	"t1611"	"20210816"
49	9	0	"t1661"	"20210816"
31	8	0	"t1801"	"20210816"
1	0	0	"t1802"	"20210816"
127	31	0	"t1804"	"20210816"
263	0	0	"t1805"	"20210816"
70	0	0	"t1807"	"20210816"
20	0	0	"t1808"	"20210816"
13	0	0	"t1811"	"20210816"
18	0	0	"t1812"	"20210816"
33	22	0	"t1815"	"20210816"
33	0	0	"t1819"	"20210816"
12	3	0	"t1861"	"20210816"
170	7	0	"t1863"	"20210816"
17	0	0	"t2001"	"20210816"
5	0	0	"t2002"	"20210816"
3	0	0	"t2005"	"20210816"
17	0	0	"t2008"	"20210816"
35	0	0	"t2009"	"20210816"
45	1	0	"t2010"	"20210816"
120	0	0	"t2013"	"20210816"
9	0	0	"t2014"	"20210816"
137	20	0	"t2061"	"20210816"
32	2	0	"t2062"	"20210816"
76	2	0	"t2063"	"20210816"
111	0	0	"t2208"	"20210816"
7	0	0	"t2211"	"20210816"
250	11	0	"t2215"	"20210816"
1	0	0	"t2216"	"20210816"
477	42	0	"t2261"	"20210816"
152	105	0	"t2262"	"20210816"
164	86	0	"t2263"	"20210816"
81	44	0	"t2264"	"20210816"
91	1	0	"t2401"	"20210816"
17	0	0	"t2402"	"20210816"
103	4	0	"t2403"	"20210816"
43	3	0	"t2404"	"20210816"
123	7	0	"t2405"	"20210816"
75	7	0	"t2406"	"20210816"
5	0	0	"t2407"	"20210816"
167	12	0	"t2408"	"20210816"
26	0	0	"t2409"	"20210816"
242	11	0	"t2410"	"20210816"
95	10	0	"t2411"	"20210816"
69	2	0	"t2412"	"20210816"
164	5	0	"t2413"	"20210816"
50	0	0	"t2414"	"20210816"
213	0	0	"t2415"	"20210816"
73	22	0	"t2416"	"20210816"
57	6	0	"t2417"	"20210816"
232	117	0	"t2461"	"20210816"
151	66	0	"t2463"	"20210816"
31	0	0	"t2464"	"20210816"
1	0	0	"t2465"	"20210816"
229	6	0	"t2466"	"20210816"
251	152	0	"t2467"	"20210816"
34	4	0	"t2468"	"20210816"
31	0	0	"t2469"	"20210816"
1	0	0	"t2470"	"20210816"
36	0	0	"t2471"	"20210816"
152	3	0	"t2472"	"20210816"
10	0	0	"t2474"	"20210816"
37	5	0	"t2475"	"20210816"
83	1	0	"t2477"	"20210816"
43	0	0	"t2478"	"20210816"
6	2	0	"t2479"	"20210816"
43	2	0	"t2601"	"20210816"
129	10	0	"t2604"	"20210816"
514	255	0	"t2605"	"20210816"
52	10	0	"t2607"	"20210816"
1	0	0	"t2608"	"20210816"
42	3	0	"t2609"	"20210816"
14	14	0	"t2612"	"20210816"
31	18	0	"t2613"	"20210816"
216	55	0	"t2661"	"20210816"
168	14	0	"t2805"	"20210816"
163	74	0	"t2807"	"20210816"
72	0	0	"t2811"	"20210816"
55	2	0	"t2813"	"20210816"
35	3	0	"t2814"	"20210816"
40	0	0	"t2862"	"20210816"
125	7	0	"t3003"	"20210816"
45	0	0	"t3007"	"20210816"
5	0	0	"t3008"	"20210816"
220	59	0	"t3009"	"20210816"
185	0	0	"t3011"	"20210816"
15	0	0	"t3012"	"20210816"
65	0	0	"t3015"	"20210816"
67	25	0	"t3016"	"20210816"
94	1	0	"t3017"	"20210816"
31	1	0	"t3018"	"20210816"
1	0	0	"t3019"	"20210816"
20	5	0	"t3021"	"20210816"
26	0	0	"t3022"	"20210816"
76	0	0	"t3027"	"20210816"
27	4	0	"t3062"	"20210816"
130	0	0	"t3063"	"20210816"
583	270	0	"t3064"	"20210816"
28	12	0	"t3206"	"20210816"
43	15	0	"t3207"	"20210816"
37	0	0	"t3208"	"20210816"
18	0	0	"t3211"	"20210816"
80	23	0	"t3212"	"20210816"
11	0	0	"t3213"	"20210816"
34	5	0	"t3214"	"20210816"
131	129	0	"t3216"	"20210816"
108	37	0	"t3262"	"20210816"
