"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
137	52	0	"t0202"	"20210808"
150	11	0	"t0203"	"20210808"
28	10	0	"t0209"	"20210808"
197	137	0	"t0211"	"20210808"
202	43	0	"t0212"	"20210808"
336	193	0	"t0214"	"20210808"
87	0	0	"t0215"	"20210808"
54	0	0	"t0217"	"20210808"
221	153	0	"t0219"	"20210808"
135	88	0	"t0220"	"20210808"
16	4	0	"t0222"	"20210808"
249	156	0	"t0223"	"20210808"
34	1	0	"t0225"	"20210808"
23	0	0	"t0226"	"20210808"
68	46	0	"t0261"	"20210808"
192	98	0	"t0262"	"20210808"
889	422	0	"t0264"	"20210808"
308	199	0	"t0265"	"20210808"
149	15	0	"t0401"	"20210808"
47	0	0	"t0402"	"20210808"
295	226	0	"t0403"	"20210808"
92	7	0	"t0404"	"20210808"
57	56	0	"t0405"	"20210808"
66	55	0	"t0406"	"20210808"
93	24	0	"t0407"	"20210808"
158	92	0	"t0408"	"20210808"
116	30	0	"t0409"	"20210808"
475	159	0	"t0410"	"20210808"
87	29	0	"t0411"	"20210808"
53	49	0	"t0412"	"20210808"
122	0	0	"t0413"	"20210808"
324	152	0	"t0414"	"20210808"
237	217	0	"t0416"	"20210808"
60	57	0	"t0417"	"20210808"
112	50	0	"t0418"	"20210808"
366	281	0	"t0419"	"20210808"
853	353	0	"t0461"	"20210808"
25	2	0	"t0462"	"20210808"
508	197	0	"t0463"	"20210808"
168	61	0	"t0464"	"20210808"
46	17	0	"t0603"	"20210808"
56	10	0	"t0604"	"20210808"
41	23	0	"t0605"	"20210808"
43	14	0	"t0606"	"20210808"
243	143	0	"t0608"	"20210808"
128	39	0	"t0609"	"20210808"
222	135	0	"t0611"	"20210808"
51	31	0	"t0612"	"20210808"
175	5	0	"t0614"	"20210808"
109	51	0	"t0616"	"20210808"
35	14	0	"t0617"	"20210808"
158	113	0	"t0618"	"20210808"
6	0	0	"t0620"	"20210808"
52	8	0	"t0661"	"20210808"
160	77	0	"t0662"	"20210808"
536	156	0	"t0663"	"20210808"
59	14	0	"t0664"	"20210808"
89	17	0	"t0802"	"20210808"
181	68	0	"t0803"	"20210808"
182	22	0	"t0804"	"20210808"
162	87	0	"t0805"	"20210808"
172	26	0	"t0806"	"20210808"
91	3	0	"t0807"	"20210808"
344	232	0	"t0808"	"20210808"
97	89	0	"t0810"	"20210808"
63	0	0	"t0811"	"20210808"
290	168	0	"t0812"	"20210808"
470	211	0	"t0861"	"20210808"
127	56	0	"t0862"	"20210808"
259	188	0	"t1001"	"20210808"
94	47	0	"t1002"	"20210808"
43	10	0	"t1003"	"20210808"
86	71	0	"t1004"	"20210808"
56	56	0	"t1006"	"20210808"
57	31	0	"t1007"	"20210808"
75	51	0	"t1008"	"20210808"
517	229	0	"t1010"	"20210808"
474	221	0	"t1012"	"20210808"
240	149	0	"t1014"	"20210808"
74	10	0	"t1015"	"20210808"
13	10	0	"t1016"	"20210808"
82	45	0	"t1017"	"20210808"
295	146	0	"t1019"	"20210808"
1316	630	0	"t1061"	"20210808"
1	1	0	"t1062"	"20210808"
7	5	0	"t1063"	"20210808"
75	30	0	"t1201"	"20210808"
359	193	0	"t1202"	"20210808"
89	59	0	"t1203"	"20210808"
84	0	0	"t1205"	"20210808"
474	368	0	"t1206"	"20210808"
196	60	0	"t1207"	"20210808"
308	245	0	"t1209"	"20210808"
577	333	0	"t1210"	"20210808"
294	122	0	"t1211"	"20210808"
292	118	0	"t1212"	"20210808"
312	133	0	"t1213"	"20210808"
82	18	0	"t1215"	"20210808"
143	13	0	"t1216"	"20210808"
430	289	0	"t1218"	"20210808"
280	116	0	"t1219"	"20210808"
1375	720	0	"t1261"	"20210808"
64	43	0	"t1262"	"20210808"
175	67	0	"t1263"	"20210808"
96	56	0	"t1401"	"20210808"
99	41	0	"t1402"	"20210808"
171	60	0	"t1403"	"20210808"
472	194	0	"t1404"	"20210808"
2	0	0	"t1405"	"20210808"
300	176	0	"t1406"	"20210808"
64	38	0	"t1407"	"20210808"
147	62	0	"t1408"	"20210808"
97	35	0	"t1409"	"20210808"
6	1	0	"t1411"	"20210808"
151	110	0	"t1412"	"20210808"
27	9	0	"t1413"	"20210808"
17	16	0	"t1414"	"20210808"
