"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
2	0	2	"t0208"	"20230606"
2	0	2	"t0262"	"20230606"
4	0	4	"t0264"	"20230606"
4	2	0	"t0463"	"20230606"
2	0	2	"t0609"	"20230606"
1	0	1	"t0618"	"20230606"
2	0	2	"t0806"	"20230606"
1	0	1	"t0810"	"20230606"
1	0	1	"t0862"	"20230606"
1	0	1	"t1017"	"20230606"
2	0	2	"t1061"	"20230606"
1	0	1	"t1213"	"20230606"
5	0	5	"t1216"	"20230606"
7	1	6	"t1261"	"20230606"
1	0	1	"t1262"	"20230606"
2	0	2	"t1263"	"20230606"
1	0	1	"t1402"	"20230606"
1	0	1	"t1408"	"20230606"
1	0	1	"t1417"	"20230606"
2	0	2	"t1418"	"20230606"
1	0	0	"t1421"	"20230606"
1	0	1	"t1432"	"20230606"
1	0	1	"t1461"	"20230606"
32	0	26	"t1465"	"20230606"
2	0	0	"t1601"	"20230606"
1	0	1	"t1863"	"20230606"
1	0	1	"t2213"	"20230606"
2	0	2	"t2261"	"20230606"
2	1	1	"t2262"	"20230606"
2	0	2	"t2401"	"20230606"
2	0	2	"t2413"	"20230606"
1	0	1	"t2415"	"20230606"
2	0	2	"t2466"	"20230606"
5	0	5	"t2467"	"20230606"
1	0	1	"t2469"	"20230606"
1	0	1	"t2472"	"20230606"
1	0	1	"t2474"	"20230606"
1	0	1	"t2478"	"20230606"
2	0	2	"t2808"	"20230606"
1	0	1	"t3015"	"20230606"
1	0	1	"t3024"	"20230606"
28	0	28	"t3064"	"20230606"
4	0	3	"t3262"	"20230606"
