"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
69	0	69	"t0201"	"20220906"
60	0	59	"t0202"	"20220906"
28	0	28	"t0203"	"20220906"
6	1	5	"t0205"	"20220906"
1	0	1	"t0206"	"20220906"
40	0	39	"t0207"	"20220906"
12	0	12	"t0208"	"20220906"
17	0	17	"t0209"	"20220906"
6	0	6	"t0211"	"20220906"
23	0	23	"t0212"	"20220906"
8	0	8	"t0213"	"20220906"
36	0	35	"t0214"	"20220906"
5	1	4	"t0215"	"20220906"
7	0	7	"t0216"	"20220906"
11	0	11	"t0218"	"20220906"
67	0	66	"t0219"	"20220906"
3	0	3	"t0220"	"20220906"
32	0	32	"t0221"	"20220906"
11	0	11	"t0222"	"20220906"
77	8	67	"t0223"	"20220906"
8	0	8	"t0224"	"20220906"
7	0	6	"t0225"	"20220906"
12	0	12	"t0226"	"20220906"
27	0	25	"t0261"	"20220906"
47	1	42	"t0262"	"20220906"
385	2	370	"t0264"	"20220906"
59	0	58	"t0265"	"20220906"
12	0	12	"t0401"	"20220906"
6	0	6	"t0402"	"20220906"
65	1	64	"t0403"	"20220906"
10	0	10	"t0404"	"20220906"
60	0	60	"t0405"	"20220906"
4	0	4	"t0406"	"20220906"
34	0	33	"t0407"	"20220906"
3	0	3	"t0408"	"20220906"
7	0	7	"t0409"	"20220906"
1	0	1	"t0411"	"20220906"
11	0	11	"t0412"	"20220906"
67	0	67	"t0414"	"20220906"
48	0	48	"t0416"	"20220906"
14	3	11	"t0417"	"20220906"
32	1	31	"t0418"	"20220906"
42	1	41	"t0419"	"20220906"
235	4	229	"t0461"	"20220906"
78	0	77	"t0462"	"20220906"
128	2	123	"t0463"	"20220906"
32	0	32	"t0464"	"20220906"
24	0	23	"t0602"	"20220906"
12	0	12	"t0603"	"20220906"
2	0	2	"t0604"	"20220906"
15	1	14	"t0606"	"20220906"
2	0	2	"t0607"	"20220906"
32	0	32	"t0608"	"20220906"
38	0	37	"t0609"	"20220906"
2	0	2	"t0610"	"20220906"
13	0	13	"t0611"	"20220906"
6	0	6	"t0613"	"20220906"
9	0	9	"t0614"	"20220906"
8	0	8	"t0615"	"20220906"
2	0	2	"t0616"	"20220906"
9	0	9	"t0617"	"20220906"
21	0	21	"t0618"	"20220906"
9	0	7	"t0619"	"20220906"
25	1	24	"t0661"	"20220906"
7	0	7	"t0662"	"20220906"
106	1	103	"t0663"	"20220906"
26	1	24	"t0664"	"20220906"
2	0	2	"t0801"	"20220906"
12	0	11	"t0802"	"20220906"
19	0	19	"t0803"	"20220906"
19	0	19	"t0804"	"20220906"
2	0	2	"t0805"	"20220906"
18	2	15	"t0808"	"20220906"
4	0	4	"t0809"	"20220906"
36	0	35	"t0810"	"20220906"
22	1	21	"t0811"	"20220906"
64	1	55	"t0861"	"20220906"
104	0	102	"t0862"	"20220906"
32	2	28	"t1002"	"20220906"
58	0	58	"t1004"	"20220906"
12	0	12	"t1006"	"20220906"
8	0	8	"t1007"	"20220906"
10	0	10	"t1008"	"20220906"
2	0	2	"t1010"	"20220906"
48	0	48	"t1011"	"20220906"
3	0	1	"t1012"	"20220906"
36	0	36	"t1014"	"20220906"
1	0	1	"t1015"	"20220906"
27	0	27	"t1016"	"20220906"
56	1	54	"t1017"	"20220906"
68	1	66	"t1019"	"20220906"
21	0	21	"t1020"	"20220906"
261	8	243	"t1061"	"20220906"
71	0	67	"t1062"	"20220906"
11	1	8	"t1063"	"20220906"
40	0	40	"t1201"	"20220906"
9	0	9	"t1202"	"20220906"
