"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
45	0	44	"t0201"	"20220902"
48	1	47	"t0202"	"20220902"
127	2	119	"t0203"	"20220902"
7	1	6	"t0205"	"20220902"
23	0	23	"t0206"	"20220902"
36	0	36	"t0207"	"20220902"
96	0	95	"t0208"	"20220902"
16	0	15	"t0209"	"20220902"
4	0	4	"t0210"	"20220902"
112	2	110	"t0211"	"20220902"
35	0	35	"t0212"	"20220902"
21	0	21	"t0213"	"20220902"
44	4	40	"t0214"	"20220902"
3	0	3	"t0215"	"20220902"
8	0	7	"t0216"	"20220902"
6	0	6	"t0217"	"20220902"
42	0	41	"t0218"	"20220902"
100	1	99	"t0219"	"20220902"
41	1	40	"t0220"	"20220902"
5	0	5	"t0221"	"20220902"
59	3	56	"t0223"	"20220902"
33	3	30	"t0224"	"20220902"
47	0	47	"t0225"	"20220902"
12	0	12	"t0226"	"20220902"
91	0	88	"t0261"	"20220902"
70	2	68	"t0262"	"20220902"
452	23	417	"t0264"	"20220902"
151	2	148	"t0265"	"20220902"
17	2	15	"t0401"	"20220902"
55	0	55	"t0402"	"20220902"
20	0	20	"t0403"	"20220902"
29	0	29	"t0404"	"20220902"
39	0	39	"t0405"	"20220902"
6	0	6	"t0406"	"20220902"
55	1	54	"t0407"	"20220902"
13	0	13	"t0408"	"20220902"
14	0	14	"t0409"	"20220902"
2	0	2	"t0410"	"20220902"
12	0	12	"t0412"	"20220902"
2	0	2	"t0413"	"20220902"
55	0	55	"t0414"	"20220902"
5	0	5	"t0415"	"20220902"
71	1	70	"t0416"	"20220902"
39	0	39	"t0417"	"20220902"
12	0	12	"t0418"	"20220902"
1	0	1	"t0419"	"20220902"
432	7	411	"t0461"	"20220902"
13	5	8	"t0462"	"20220902"
139	1	138	"t0463"	"20220902"
50	3	44	"t0464"	"20220902"
22	0	22	"t0601"	"20220902"
41	1	40	"t0602"	"20220902"
29	0	29	"t0603"	"20220902"
9	0	9	"t0606"	"20220902"
17	0	17	"t0608"	"20220902"
14	0	14	"t0609"	"20220902"
30	0	30	"t0610"	"20220902"
16	0	16	"t0611"	"20220902"
13	0	13	"t0612"	"20220902"
96	0	94	"t0614"	"20220902"
22	0	22	"t0615"	"20220902"
73	0	72	"t0616"	"20220902"
51	0	50	"t0617"	"20220902"
61	0	59	"t0618"	"20220902"
73	0	71	"t0620"	"20220902"
38	7	29	"t0661"	"20220902"
33	1	32	"t0662"	"20220902"
153	5	143	"t0663"	"20220902"
23	0	22	"t0664"	"20220902"
15	1	14	"t0802"	"20220902"
33	0	33	"t0803"	"20220902"
78	0	78	"t0804"	"20220902"
3	0	2	"t0805"	"20220902"
31	2	28	"t0806"	"20220902"
12	0	12	"t0807"	"20220902"
4	0	4	"t0808"	"20220902"
21	1	19	"t0809"	"20220902"
16	0	15	"t0810"	"20220902"
13	0	13	"t0811"	"20220902"
114	5	97	"t0861"	"20220902"
101	3	98	"t0862"	"20220902"
39	0	39	"t1001"	"20220902"
38	0	38	"t1002"	"20220902"
116	0	116	"t1003"	"20220902"
20	0	20	"t1004"	"20220902"
99	1	98	"t1005"	"20220902"
49	1	48	"t1006"	"20220902"
11	0	10	"t1007"	"20220902"
67	2	60	"t1008"	"20220902"
94	0	94	"t1010"	"20220902"
31	0	31	"t1012"	"20220902"
108	0	108	"t1013"	"20220902"
47	2	45	"t1014"	"20220902"
2	0	2	"t1016"	"20220902"
7	0	7	"t1017"	"20220902"
12	0	12	"t1018"	"20220902"
29	0	29	"t1019"	"20220902"
73	1	72	"t1020"	"20220902"
4	0	4	"t1021"	"20220902"
473	11	440	"t1061"	"20220902"
25	1	24	"t1062"	"20220902"
54	1	53	"t1063"	"20220902"
28	0	28	"t1201"	"20220902"
1	0	1	"t1202"	"20220902"
69	0	69	"t1203"	"20220902"
38	1	37	"t1205"	"20220902"
153	0	150	"t1206"	"20220902"
90	0	88	"t1207"	"20220902"
1	0	1	"t1208"	"20220902"
11	0	10	"t1209"	"20220902"
20	0	20	"t1210"	"20220902"
59	0	58	"t1211"	"20220902"
27	0	26	"t1212"	"20220902"
87	1	86	"t1213"	"20220902"
50	7	40	"t1214"	"20220902"
34	1	33	"t1215"	"20220902"
8	0	8	"t1216"	"20220902"
16	0	16	"t1217"	"20220902"
61	0	60	"t1218"	"20220902"
39	0	39	"t1219"	"20220902"
663	23	611	"t1261"	"20220902"
19	0	19	"t1262"	"20220902"
35	0	35	"t1263"	"20220902"
21	1	20	"t1401"	"20220902"
36	3	33	"t1402"	"20220902"
63	0	63	"t1403"	"20220902"
62	0	62	"t1405"	"20220902"
6	0	6	"t1406"	"20220902"
2	0	2	"t1407"	"20220902"
86	1	82	"t1408"	"20220902"
18	0	18	"t1409"	"20220902"
4	0	4	"t1410"	"20220902"
13	3	10	"t1411"	"20220902"
80	1	78	"t1412"	"20220902"
11	0	11	"t1413"	"20220902"
15	0	12	"t1414"	"20220902"
12	0	12	"t1415"	"20220902"
11	0	11	"t1416"	"20220902"
148	2	146	"t1417"	"20220902"
77	7	60	"t1418"	"20220902"
15	0	15	"t1419"	"20220902"
1	0	1	"t1420"	"20220902"
85	5	77	"t1421"	"20220902"
6	0	6	"t1422"	"20220902"
13	2	11	"t1423"	"20220902"
23	0	23	"t1424"	"20220902"
11	0	11	"t1425"	"20220902"
27	0	27	"t1427"	"20220902"
31	1	30	"t1428"	"20220902"
12	3	7	"t1429"	"20220902"
5	0	5	"t1430"	"20220902"
75	6	61	"t1432"	"20220902"
1	1	0	"t1433"	"20220902"
66	0	60	"t1434"	"20220902"
12	0	12	"t1435"	"20220902"
11	0	11	"t1437"	"20220902"
11	0	11	"t1438"	"20220902"
19	0	17	"t1461"	"20220902"
111	1	110	"t1462"	"20220902"
85	1	83	"t1463"	"20220902"
47	1	45	"t1464"	"20220902"
1372	50	1236	"t1465"	"20220902"
4	0	4	"t1601"	"20220902"
24	0	22	"t1602"	"20220902"
11	0	11	"t1603"	"20220902"
43	0	42	"t1604"	"20220902"
38	0	38	"t1606"	"20220902"
75	1	74	"t1607"	"20220902"
18	0	17	"t1608"	"20220902"
15	1	14	"t1609"	"20220902"
33	0	33	"t1610"	"20220902"
37	0	36	"t1611"	"20220902"
135	0	135	"t1661"	"20220902"
5	0	4	"t1801"	"20220902"
15	0	15	"t1802"	"20220902"
23	0	22	"t1803"	"20220902"
1	0	1	"t1804"	"20220902"
5	0	5	"t1805"	"20220902"
8	0	7	"t1807"	"20220902"
12	0	12	"t1809"	"20220902"
4	0	4	"t1810"	"20220902"
23	1	20	"t1811"	"20220902"
13	1	12	"t1812"	"20220902"
6	0	6	"t1815"	"20220902"
5	0	5	"t1816"	"20220902"
15	2	11	"t1817"	"20220902"
41	0	38	"t1818"	"20220902"
