"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
6	0	5	"t0201"	"20220327"
11	1	10	"t0203"	"20220327"
5	3	1	"t0205"	"20220327"
112	30	69	"t0214"	"20220327"
9	0	8	"t0215"	"20220327"
15	0	15	"t0218"	"20220327"
83	25	45	"t0219"	"20220327"
28	6	20	"t0220"	"20220327"
1	0	1	"t0221"	"20220327"
96	19	69	"t0223"	"20220327"
18	9	9	"t0225"	"20220327"
11	0	11	"t0261"	"20220327"
18	0	17	"t0262"	"20220327"
314	49	227	"t0264"	"20220327"
24	2	21	"t0265"	"20220327"
1	0	0	"t0403"	"20220327"
51	18	29	"t0410"	"20220327"
57	10	44	"t0414"	"20220327"
9	2	7	"t0415"	"20220327"
4	4	0	"t0416"	"20220327"
10	4	0	"t0417"	"20220327"
2	0	1	"t0418"	"20220327"
4	0	4	"t0419"	"20220327"
185	48	119	"t0461"	"20220327"
2	0	2	"t0462"	"20220327"
128	32	77	"t0463"	"20220327"
47	6	34	"t0464"	"20220327"
5	0	3	"t0602"	"20220327"
8	3	5	"t0608"	"20220327"
22	7	10	"t0609"	"20220327"
4	0	4	"t0612"	"20220327"
2	0	1	"t0614"	"20220327"
4	0	4	"t0615"	"20220327"
3	2	1	"t0617"	"20220327"
10	3	6	"t0618"	"20220327"
22	11	11	"t0661"	"20220327"
53	8	40	"t0663"	"20220327"
1	0	1	"t0664"	"20220327"
15	0	15	"t0801"	"20220327"
10	3	7	"t0802"	"20220327"
31	5	19	"t0803"	"20220327"
65	10	52	"t0804"	"20220327"
14	1	13	"t0805"	"20220327"
18	2	16	"t0806"	"20220327"
11	1	8	"t0807"	"20220327"
52	8	43	"t0808"	"20220327"
2	0	2	"t0810"	"20220327"
25	4	20	"t0811"	"20220327"
47	7	34	"t0861"	"20220327"
49	9	38	"t0862"	"20220327"
28	2	24	"t1001"	"20220327"
3	0	3	"t1002"	"20220327"
4	0	4	"t1005"	"20220327"
6	0	6	"t1007"	"20220327"
4	3	1	"t1008"	"20220327"
8	4	4	"t1010"	"20220327"
8	0	8	"t1012"	"20220327"
20	7	11	"t1014"	"20220327"
6	5	1	"t1016"	"20220327"
16	2	14	"t1017"	"20220327"
7	1	5	"t1018"	"20220327"
34	11	18	"t1020"	"20220327"
163	28	128	"t1061"	"20220327"
3	1	2	"t1201"	"20220327"
33	8	21	"t1202"	"20220327"
24	9	10	"t1203"	"20220327"
53	8	40	"t1206"	"20220327"
7	1	5	"t1207"	"20220327"
50	23	25	"t1209"	"20220327"
4	1	3	"t1210"	"20220327"
21	3	17	"t1211"	"20220327"
21	3	15	"t1212"	"20220327"
36	3	33	"t1213"	"20220327"
11	5	6	"t1214"	"20220327"
3	1	2	"t1216"	"20220327"
12	3	9	"t1217"	"20220327"
61	4	54	"t1218"	"20220327"
63	12	47	"t1219"	"20220327"
