"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
30	0	30	"t0201"	"20220306"
89	31	48	"t0203"	"20220306"
39	18	20	"t0204"	"20220306"
8	1	5	"t0205"	"20220306"
24	5	18	"t0209"	"20220306"
2	0	1	"t0210"	"20220306"
167	53	89	"t0214"	"20220306"
97	48	35	"t0219"	"20220306"
47	18	25	"t0220"	"20220306"
116	29	80	"t0223"	"20220306"
24	7	15	"t0224"	"20220306"
42	9	25	"t0225"	"20220306"
10	2	8	"t0261"	"20220306"
541	98	393	"t0264"	"20220306"
35	2	28	"t0265"	"20220306"
2	1	1	"t0402"	"20220306"
8	2	6	"t0404"	"20220306"
16	1	14	"t0408"	"20220306"
100	42	45	"t0410"	"20220306"
11	4	7	"t0414"	"20220306"
9	0	8	"t0415"	"20220306"
41	20	20	"t0416"	"20220306"
19	15	0	"t0417"	"20220306"
8	2	6	"t0418"	"20220306"
104	18	85	"t0419"	"20220306"
305	107	174	"t0461"	"20220306"
13	0	13	"t0462"	"20220306"
189	58	111	"t0463"	"20220306"
37	6	26	"t0464"	"20220306"
2	1	1	"t0608"	"20220306"
21	13	7	"t0609"	"20220306"
1	0	1	"t0610"	"20220306"
5	0	4	"t0611"	"20220306"
8	3	3	"t0613"	"20220306"
51	14	33	"t0614"	"20220306"
13	2	6	"t0615"	"20220306"
18	7	11	"t0616"	"20220306"
6	2	4	"t0617"	"20220306"
11	1	6	"t0618"	"20220306"
33	17	10	"t0661"	"20220306"
90	25	57	"t0663"	"20220306"
21	16	4	"t0664"	"20220306"
9	0	8	"t0802"	"20220306"
30	6	24	"t0803"	"20220306"
70	28	34	"t0804"	"20220306"
9	2	6	"t0805"	"20220306"
7	3	4	"t0806"	"20220306"
67	25	30	"t0808"	"20220306"
31	7	16	"t0809"	"20220306"
6	0	5	"t0810"	"20220306"
2	1	1	"t0811"	"20220306"
43	17	23	"t0812"	"20220306"
74	9	62	"t0861"	"20220306"
49	15	31	"t0862"	"20220306"
26	7	16	"t1001"	"20220306"
24	9	12	"t1002"	"20220306"
16	2	13	"t1004"	"20220306"
8	0	5	"t1006"	"20220306"
36	9	25	"t1008"	"20220306"
23	6	17	"t1012"	"20220306"
43	22	15	"t1014"	"20220306"
3	0	3	"t1015"	"20220306"
13	5	2	"t1016"	"20220306"
29	12	14	"t1017"	"20220306"
8	0	7	"t1018"	"20220306"
51	16	32	"t1019"	"20220306"
65	12	37	"t1020"	"20220306"
352	123	206	"t1061"	"20220306"
7	0	7	"t1062"	"20220306"
17	2	15	"t1201"	"20220306"
33	14	12	"t1202"	"20220306"
42	16	24	"t1203"	"20220306"
58	8	43	"t1206"	"20220306"
37	12	19	"t1207"	"20220306"
42	18	18	"t1209"	"20220306"
32	13	17	"t1210"	"20220306"
119	24	81	"t1211"	"20220306"
75	33	34	"t1212"	"20220306"
67	6	60	"t1213"	"20220306"
13	6	6	"t1214"	"20220306"
3	0	3	"t1215"	"20220306"
103	31	65	"t1218"	"20220306"
81	11	65	"t1219"	"20220306"
767	178	514	"t1261"	"20220306"
113	28	69	"t1262"	"20220306"
78	21	40	"t1263"	"20220306"
10	4	6	"t1401"	"20220306"
3	0	3	"t1402"	"20220306"
44	30	11	"t1403"	"20220306"
41	25	15	"t1404"	"20220306"
13	0	12	"t1405"	"20220306"
18	5	11	"t1406"	"20220306"
33	17	14	"t1407"	"20220306"
138	41	81	"t1408"	"20220306"
15	5	10	"t1409"	"20220306"
90	35	41	"t1412"	"20220306"
25	0	24	"t1414"	"20220306"
20	3	17	"t1417"	"20220306"
110	52	47	"t1418"	"20220306"
23	13	10	"t1419"	"20220306"
29	17	9	"t1420"	"20220306"
59	19	34	"t1421"	"20220306"
12	5	7	"t1423"	"20220306"
7	1	6	"t1427"	"20220306"
83	36	35	"t1432"	"20220306"
22	9	12	"t1433"	"20220306"
268	105	130	"t1434"	"20220306"
11	3	7	"t1461"	"20220306"
83	23	48	"t1462"	"20220306"
40	11	21	"t1463"	"20220306"
34	16	11	"t1464"	"20220306"
1611	428	997	"t1465"	"20220306"
14	5	7	"t1602"	"20220306"
22	1	20	"t1603"	"20220306"
65	24	36	"t1605"	"20220306"
6	1	4	"t1607"	"20220306"
48	29	10	"t1608"	"20220306"
6	1	5	"t1609"	"20220306"
10	2	8	"t1610"	"20220306"
21	6	13	"t1611"	"20220306"
110	44	57	"t1661"	"20220306"
2	0	2	"t1802"	"20220306"
4	0	2	"t1803"	"20220306"
3	0	2	"t1804"	"20220306"
53	10	37	"t1805"	"20220306"
21	9	10	"t1806"	"20220306"
4	1	3	"t1808"	"20220306"
2	0	2	"t1809"	"20220306"
6	5	0	"t1810"	"20220306"
41	19	12	"t1811"	"20220306"
1	1	0	"t1814"	"20220306"
5	5	0	"t1815"	"20220306"
22	8	12	"t1817"	"20220306"
4	0	0	"t1820"	"20220306"
23	8	13	"t1821"	"20220306"
12	1	10	"t1861"	"20220306"
31	14	13	"t1862"	"20220306"
357	111	204	"t1863"	"20220306"
2	0	1	"t1864"	"20220306"
4	0	4	"t2001"	"20220306"
32	7	19	"t2002"	"20220306"
9	5	4	"t2003"	"20220306"
23	3	20	"t2005"	"20220306"
3	2	1	"t2006"	"20220306"
2	0	2	"t2011"	"20220306"
3	2	0	"t2013"	"20220306"
28	4	20	"t2014"	"20220306"
92	24	51	"t2061"	"20220306"
16	11	3	"t2062"	"20220306"
63	3	51	"t2202"	"20220306"
113	44	47	"t2204"	"20220306"
66	20	39	"t2205"	"20220306"
8	2	5	"t2206"	"20220306"
46	24	21	"t2210"	"20220306"
43	33	8	"t2211"	"20220306"
42	21	19	"t2212"	"20220306"
28	14	13	"t2213"	"20220306"
83	42	36	"t2214"	"20220306"
221	90	108	"t2215"	"20220306"
544	184	310	"t2261"	"20220306"
268	65	171	"t2262"	"20220306"
92	49	30	"t2263"	"20220306"
17	1	15	"t2264"	"20220306"
5	1	4	"t2401"	"20220306"
43	3	36	"t2402"	"20220306"
10	0	7	"t2403"	"20220306"
16	3	13	"t2404"	"20220306"
59	28	29	"t2405"	"20220306"
87	13	66	"t2406"	"20220306"
58	28	26	"t2407"	"20220306"
129	21	89	"t2408"	"20220306"
33	5	26	"t2409"	"20220306"
138	36	88	"t2410"	"20220306"
56	23	27	"t2411"	"20220306"
51	8	37	"t2412"	"20220306"
63	30	20	"t2413"	"20220306"
62	24	34	"t2415"	"20220306"
28	7	15	"t2416"	"20220306"
96	24	65	"t2417"	"20220306"
61	5	51	"t2461"	"20220306"
181	74	96	"t2462"	"20220306"
29	2	25	"t2463"	"20220306"
208	47	142	"t2464"	"20220306"
28	2	26	"t2465"	"20220306"
101	25	60	"t2466"	"20220306"
68	36	21	"t2467"	"20220306"
34	18	12	"t2468"	"20220306"
195	87	85	"t2469"	"20220306"
12	2	8	"t2470"	"20220306"
10	0	10	"t2471"	"20220306"
81	35	35	"t2472"	"20220306"
33	5	27	"t2473"	"20220306"
28	7	21	"t2474"	"20220306"
104	19	72	"t2475"	"20220306"
47	12	34	"t2476"	"20220306"
162	94	58	"t2477"	"20220306"
92	53	28	"t2478"	"20220306"
21	6	12	"t2479"	"20220306"
57	21	32	"t2602"	"20220306"
53	20	28	"t2604"	"20220306"
20	0	14	"t2605"	"20220306"
31	7	21	"t2607"	"20220306"
15	1	12	"t2609"	"20220306"
25	15	9	"t2612"	"20220306"
97	20	64	"t2661"	"20220306"
27	17	6	"t2803"	"20220306"
55	28	26	"t2804"	"20220306"
4	1	3	"t2805"	"20220306"
11	4	7	"t2807"	"20220306"
25	6	19	"t2812"	"20220306"
6	1	3	"t2814"	"20220306"
44	10	30	"t2817"	"20220306"
8	1	2	"t2818"	"20220306"
97	42	47	"t2862"	"20220306"
3	0	3	"t3002"	"20220306"
1	0	1	"t3003"	"20220306"
56	27	25	"t3004"	"20220306"
38	21	13	"t3005"	"20220306"
102	20	75	"t3006"	"20220306"
37	9	26	"t3008"	"20220306"
70	23	37	"t3011"	"20220306"
46	22	19	"t3012"	"20220306"
1	1	0	"t3014"	"20220306"
36	7	22	"t3015"	"20220306"
24	1	22	"t3016"	"20220306"
9	0	8	"t3017"	"20220306"
84	23	48	"t3019"	"20220306"
6	2	4	"t3020"	"20220306"
164	69	77	"t3021"	"20220306"
6	4	2	"t3022"	"20220306"
3	1	2	"t3023"	"20220306"
8	0	8	"t3024"	"20220306"
20	10	4	"t3025"	"20220306"
12	3	9	"t3026"	"20220306"
20	5	15	"t3027"	"20220306"
11	2	9	"t3029"	"20220306"
13	3	9	"t3030"	"20220306"
55	29	24	"t3061"	"20220306"
32	5	24	"t3062"	"20220306"
47	14	30	"t3063"	"20220306"
536	130	347	"t3064"	"20220306"
5	0	5	"t3204"	"20220306"
18	10	4	"t3206"	"20220306"
3	0	3	"t3207"	"20220306"
5	0	5	"t3208"	"20220306"
37	13	24	"t3209"	"20220306"
50	24	18	"t3210"	"20220306"
12	4	6	"t3213"	"20220306"
74	35	32	"t3214"	"20220306"
45	17	23	"t3215"	"20220306"
7	0	7	"t3216"	"20220306"
44	20	23	"t3217"	"20220306"
110	53	40	"t3261"	"20220306"
360	77	256	"t3262"	"20220306"
11	6	2	"t3263"	"20220306"
