"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
2	0	2	"t0215"	"20221114"
4	0	4	"t0219"	"20221114"
15	0	15	"t0264"	"20221114"
1	0	1	"t0419"	"20221114"
5	0	5	"t0461"	"20221114"
10	0	10	"t0662"	"20221114"
1	0	1	"t0861"	"20221114"
8	0	8	"t1006"	"20221114"
25	0	25	"t1061"	"20221114"
1	0	1	"t1201"	"20221114"
10	0	10	"t1207"	"20221114"
34	2	29	"t1261"	"20221114"
1	0	0	"t1434"	"20221114"
80	1	76	"t1465"	"20221114"
2	0	2	"t2063"	"20221114"
2	0	0	"t2215"	"20221114"
12	0	12	"t2261"	"20221114"
7	0	7	"t2262"	"20221114"
1	0	1	"t2403"	"20221114"
4	0	4	"t2407"	"20221114"
1	0	1	"t2461"	"20221114"
1	0	1	"t2464"	"20221114"
6	0	6	"t2469"	"20221114"
1	0	1	"t2475"	"20221114"
10	0	10	"t2477"	"20221114"
3	0	3	"t2478"	"20221114"
2	0	2	"t3004"	"20221114"
4	0	4	"t3021"	"20221114"
4	0	4	"t3024"	"20221114"
27	0	26	"t3064"	"20221114"
4	0	3	"t3216"	"20221114"
