"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
6	1	5	"t0264"	"20230818"
2	0	2	"t0461"	"20230818"
1	0	1	"t0463"	"20230818"
1	0	1	"t0663"	"20230818"
12	3	6	"t1261"	"20230818"
1	0	1	"t1461"	"20230818"
1	0	1	"t1462"	"20230818"
6	0	5	"t1465"	"20230818"
1	0	1	"t1661"	"20230818"
2	0	2	"t2061"	"20230818"
3	0	3	"t2261"	"20230818"
1	0	1	"t2262"	"20230818"
2	0	2	"t2402"	"20230818"
5	1	1	"t2463"	"20230818"
1	0	1	"t2469"	"20230818"
1	0	1	"t2862"	"20230818"
1	0	1	"t3004"	"20230818"
1	0	1	"t3202"	"20230818"
3	0	0	"t3262"	"20230818"
