"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
1	0	1	"t0205"	"20220717"
2	0	2	"t0211"	"20220717"
6	0	6	"t0223"	"20220717"
2	1	1	"t0225"	"20220717"
4	0	4	"t0261"	"20220717"
46	1	37	"t0264"	"20220717"
2	0	2	"t0265"	"20220717"
5	0	4	"t0461"	"20220717"
36	6	18	"t0463"	"20220717"
1	0	1	"t0464"	"20220717"
14	1	7	"t0618"	"20220717"
6	0	6	"t0663"	"20220717"
1	0	1	"t0801"	"20220717"
1	0	1	"t0807"	"20220717"
1	0	1	"t0810"	"20220717"
12	1	8	"t0861"	"20220717"
4	0	4	"t0862"	"20220717"
1	0	1	"t1008"	"20220717"
1	0	1	"t1012"	"20220717"
1	0	1	"t1019"	"20220717"
13	0	10	"t1061"	"20220717"
3	0	2	"t1203"	"20220717"
2	1	0	"t1207"	"20220717"
5	1	4	"t1208"	"20220717"
1	0	1	"t1209"	"20220717"
13	0	12	"t1211"	"20220717"
16	1	14	"t1213"	"20220717"
3	0	3	"t1214"	"20220717"
1	0	1	"t1219"	"20220717"
50	1	44	"t1261"	"20220717"
2	0	2	"t1262"	"20220717"
2	2	0	"t1263"	"20220717"
9	4	2	"t1405"	"20220717"
4	0	4	"t1408"	"20220717"
2	0	2	"t1421"	"20220717"
5	0	5	"t1433"	"20220717"
3	0	3	"t1434"	"20220717"
2	0	2	"t1461"	"20220717"
1	0	1	"t1462"	"20220717"
2	0	1	"t1464"	"20220717"
115	5	99	"t1465"	"20220717"
3	0	3	"t1607"	"20220717"
5	0	5	"t1862"	"20220717"
2	0	2	"t2004"	"20220717"
1	0	1	"t2061"	"20220717"
2	0	1	"t2202"	"20220717"
9	0	8	"t2215"	"20220717"
9	0	9	"t2261"	"20220717"
2	0	1	"t2262"	"20220717"
6	0	6	"t2402"	"20220717"
1	0	1	"t2405"	"20220717"
1	0	1	"t2407"	"20220717"
6	0	6	"t2408"	"20220717"
4	0	4	"t2409"	"20220717"
9	0	9	"t2410"	"20220717"
2	0	2	"t2411"	"20220717"
2	0	2	"t2413"	"20220717"
3	0	3	"t2416"	"20220717"
2	0	2	"t2417"	"20220717"
3	0	3	"t2463"	"20220717"
19	1	17	"t2464"	"20220717"
4	2	2	"t2467"	"20220717"
1	0	1	"t2468"	"20220717"
6	0	5	"t2469"	"20220717"
1	0	1	"t2472"	"20220717"
1	0	1	"t2474"	"20220717"
5	0	5	"t2475"	"20220717"
3	0	3	"t2478"	"20220717"
2	0	2	"t2604"	"20220717"
1	0	1	"t2661"	"20220717"
5	0	5	"t2814"	"20220717"
2	0	1	"t2818"	"20220717"
1	1	0	"t3003"	"20220717"
7	0	7	"t3015"	"20220717"
2	0	2	"t3017"	"20220717"
7	0	7	"t3021"	"20220717"
1	0	1	"t3029"	"20220717"
1	0	1	"t3061"	"20220717"
1	0	1	"t3062"	"20220717"
28	0	26	"t3064"	"20220717"
1	0	1	"t3207"	"20220717"
3	0	3	"t3217"	"20220717"
18	2	16	"t3262"	"20220717"
