"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
10	0	10	"t0208"	"20220722"
14	0	14	"t0209"	"20220722"
3	0	2	"t0210"	"20220722"
5	0	5	"t0212"	"20220722"
2	0	2	"t0214"	"20220722"
13	0	12	"t0216"	"20220722"
11	1	10	"t0219"	"20220722"
4	0	4	"t0220"	"20220722"
16	0	16	"t0222"	"20220722"
6	0	6	"t0223"	"20220722"
12	2	8	"t0224"	"20220722"
1	1	0	"t0226"	"20220722"
6	0	6	"t0261"	"20220722"
38	0	35	"t0262"	"20220722"
108	4	92	"t0264"	"20220722"
3	1	1	"t0265"	"20220722"
14	0	14	"t0401"	"20220722"
18	2	15	"t0402"	"20220722"
1	0	1	"t0403"	"20220722"
4	0	4	"t0404"	"20220722"
4	0	3	"t0407"	"20220722"
2	0	2	"t0410"	"20220722"
11	0	11	"t0414"	"20220722"
7	0	1	"t0415"	"20220722"
9	2	5	"t0417"	"20220722"
3	0	2	"t0419"	"20220722"
66	2	51	"t0461"	"20220722"
1	0	0	"t0462"	"20220722"
42	2	38	"t0463"	"20220722"
1	0	1	"t0464"	"20220722"
2	0	2	"t0602"	"20220722"
6	2	1	"t0606"	"20220722"
8	0	7	"t0607"	"20220722"
1	0	1	"t0608"	"20220722"
20	1	18	"t0614"	"20220722"
12	0	11	"t0616"	"20220722"
1	0	1	"t0619"	"20220722"
7	1	5	"t0661"	"20220722"
6	0	4	"t0662"	"20220722"
42	4	33	"t0663"	"20220722"
6	0	6	"t0664"	"20220722"
8	0	6	"t0802"	"20220722"
12	0	11	"t0803"	"20220722"
1	1	0	"t0804"	"20220722"
6	0	5	"t0808"	"20220722"
9	0	8	"t0810"	"20220722"
4	0	4	"t0811"	"20220722"
26	4	18	"t0861"	"20220722"
5	0	5	"t0862"	"20220722"
1	1	0	"t1001"	"20220722"
11	0	8	"t1002"	"20220722"
1	0	0	"t1006"	"20220722"
1	0	1	"t1007"	"20220722"
3	1	2	"t1008"	"20220722"
4	0	3	"t1010"	"20220722"
4	0	4	"t1011"	"20220722"
2	0	2	"t1012"	"20220722"
3	0	3	"t1015"	"20220722"
10	0	10	"t1016"	"20220722"
3	0	3	"t1017"	"20220722"
3	0	3	"t1019"	"20220722"
11	1	9	"t1020"	"20220722"
124	10	96	"t1061"	"20220722"
12	4	8	"t1062"	"20220722"
2	0	2	"t1201"	"20220722"
1	0	1	"t1202"	"20220722"
6	0	5	"t1203"	"20220722"
1	0	0	"t1205"	"20220722"
5	0	3	"t1206"	"20220722"
21	1	19	"t1207"	"20220722"
14	0	12	"t1209"	"20220722"
5	0	2	"t1210"	"20220722"
2	0	2	"t1211"	"20220722"
1	0	1	"t1212"	"20220722"
14	1	13	"t1213"	"20220722"
4	0	4	"t1214"	"20220722"
3	0	3	"t1215"	"20220722"
6	1	4	"t1216"	"20220722"
2	0	2	"t1217"	"20220722"
6	1	5	"t1218"	"20220722"
4	0	4	"t1219"	"20220722"
241	17	198	"t1261"	"20220722"
1	0	1	"t1262"	"20220722"
3	0	2	"t1263"	"20220722"
3	0	2	"t1401"	"20220722"
4	0	3	"t1402"	"20220722"
8	1	6	"t1403"	"20220722"
9	0	9	"t1405"	"20220722"
10	0	7	"t1406"	"20220722"
15	3	11	"t1408"	"20220722"
13	1	11	"t1411"	"20220722"
8	1	5	"t1412"	"20220722"
21	2	18	"t1417"	"20220722"
17	1	11	"t1418"	"20220722"
58	0	57	"t1419"	"20220722"
27	1	25	"t1421"	"20220722"
12	0	10	"t1422"	"20220722"
3	0	3	"t1426"	"20220722"
1	0	1	"t1428"	"20220722"
1	0	0	"t1429"	"20220722"
15	1	13	"t1432"	"20220722"
19	0	18	"t1434"	"20220722"
8	0	7	"t1435"	"20220722"
2	0	2	"t1438"	"20220722"
1	0	1	"t1461"	"20220722"
16	1	12	"t1462"	"20220722"
16	0	16	"t1463"	"20220722"
1	1	0	"t1464"	"20220722"
666	87	459	"t1465"	"20220722"
18	3	13	"t1601"	"20220722"
9	0	9	"t1603"	"20220722"
13	0	13	"t1604"	"20220722"
20	0	11	"t1607"	"20220722"
5	1	4	"t1608"	"20220722"
5	0	4	"t1609"	"20220722"
3	0	3	"t1611"	"20220722"
6	0	6	"t1661"	"20220722"
2	0	2	"t1804"	"20220722"
6	0	6	"t1807"	"20220722"
1	0	1	"t1812"	"20220722"
2	2	0	"t1815"	"20220722"
4	0	4	"t1816"	"20220722"
9	3	4	"t1817"	"20220722"
5	2	2	"t1820"	"20220722"
13	1	10	"t1861"	"20220722"
2	0	2	"t1862"	"20220722"
99	2	90	"t1863"	"20220722"
5	0	5	"t2001"	"20220722"
1	0	1	"t2002"	"20220722"
1	0	1	"t2004"	"20220722"
30	2	28	"t2061"	"20220722"
3	0	3	"t2201"	"20220722"
6	1	4	"t2202"	"20220722"
8	1	6	"t2203"	"20220722"
32	1	27	"t2204"	"20220722"
15	4	7	"t2205"	"20220722"
26	0	24	"t2207"	"20220722"
1	0	1	"t2208"	"20220722"
12	0	12	"t2210"	"20220722"
20	1	17	"t2211"	"20220722"
7	0	7	"t2212"	"20220722"
1	0	1	"t2213"	"20220722"
1	0	1	"t2214"	"20220722"
10	0	10	"t2215"	"20220722"
62	8	51	"t2261"	"20220722"
96	11	70	"t2262"	"20220722"
9	0	9	"t2263"	"20220722"
3	0	3	"t2264"	"20220722"
23	0	23	"t2401"	"20220722"
41	2	36	"t2403"	"20220722"
6	3	3	"t2404"	"20220722"
12	0	12	"t2405"	"20220722"
7	3	4	"t2406"	"20220722"
9	1	6	"t2408"	"20220722"
6	0	6	"t2410"	"20220722"
13	0	12	"t2411"	"20220722"
22	4	15	"t2413"	"20220722"
10	1	9	"t2414"	"20220722"
3	0	3	"t2415"	"20220722"
14	0	9	"t2416"	"20220722"
8	2	6	"t2417"	"20220722"
21	1	20	"t2461"	"20220722"
5	0	5	"t2462"	"20220722"
40	5	25	"t2463"	"20220722"
48	4	35	"t2464"	"20220722"
18	1	17	"t2465"	"20220722"
