"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
2	0	2	"t0219"	"20220703"
2	1	1	"t0261"	"20220703"
1	0	1	"t0262"	"20220703"
34	5	27	"t0264"	"20220703"
5	0	3	"t0265"	"20220703"
3	0	2	"t0407"	"20220703"
2	0	2	"t0461"	"20220703"
9	2	5	"t0463"	"20220703"
1	0	1	"t0618"	"20220703"
1	0	0	"t0663"	"20220703"
1	0	0	"t0812"	"20220703"
2	0	2	"t0861"	"20220703"
2	0	1	"t0862"	"20220703"
2	0	2	"t1008"	"20220703"
9	0	9	"t1061"	"20220703"
1	0	1	"t1207"	"20220703"
2	0	2	"t1208"	"20220703"
4	0	3	"t1209"	"20220703"
2	0	2	"t1211"	"20220703"
9	1	6	"t1213"	"20220703"
33	2	30	"t1261"	"20220703"
3	0	3	"t1262"	"20220703"
3	1	2	"t1263"	"20220703"
11	0	10	"t1417"	"20220703"
4	1	1	"t1418"	"20220703"
4	0	3	"t1421"	"20220703"
7	3	4	"t1433"	"20220703"
12	2	8	"t1434"	"20220703"
5	0	3	"t1462"	"20220703"
81	11	52	"t1465"	"20220703"
1	0	0	"t1609"	"20220703"
6	0	6	"t1863"	"20220703"
1	0	1	"t2005"	"20220703"
1	1	0	"t2061"	"20220703"
3	0	3	"t2202"	"20220703"
1	0	1	"t2205"	"20220703"
13	0	11	"t2215"	"20220703"
9	1	6	"t2261"	"20220703"
13	1	10	"t2263"	"20220703"
3	0	3	"t2402"	"20220703"
2	0	2	"t2407"	"20220703"
2	0	2	"t2408"	"20220703"
2	0	1	"t2409"	"20220703"
10	0	10	"t2410"	"20220703"
1	0	1	"t2413"	"20220703"
1	0	1	"t2415"	"20220703"
6	0	6	"t2464"	"20220703"
6	0	6	"t2467"	"20220703"
1	1	0	"t2472"	"20220703"
3	0	0	"t2475"	"20220703"
1	1	0	"t2478"	"20220703"
2	0	2	"t2604"	"20220703"
3	0	2	"t2610"	"20220703"
5	3	1	"t2810"	"20220703"
1	0	1	"t3015"	"20220703"
4	0	3	"t3021"	"20220703"
1	0	1	"t3022"	"20220703"
1	0	1	"t3061"	"20220703"
20	2	17	"t3064"	"20220703"
3	0	3	"t3208"	"20220703"
15	3	8	"t3262"	"20220703"
1	0	0	"t3263"	"20220703"
