"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
23	1	20	"t0201"	"20220403"
4	0	4	"t0203"	"20220403"
4	1	3	"t0210"	"20220403"
51	14	35	"t0214"	"20220403"
22	3	16	"t0218"	"20220403"
17	7	7	"t0220"	"20220403"
28	2	24	"t0223"	"20220403"
1	0	1	"t0225"	"20220403"
12	0	12	"t0261"	"20220403"
5	0	5	"t0262"	"20220403"
333	34	263	"t0264"	"20220403"
20	2	17	"t0265"	"20220403"
1	0	1	"t0403"	"20220403"
12	2	10	"t0407"	"20220403"
5	2	3	"t0408"	"20220403"
19	0	19	"t0409"	"20220403"
44	12	27	"t0410"	"20220403"
8	2	6	"t0415"	"20220403"
2	0	0	"t0418"	"20220403"
1	0	1	"t0419"	"20220403"
66	11	40	"t0461"	"20220403"
12	0	12	"t0462"	"20220403"
124	28	81	"t0463"	"20220403"
7	2	5	"t0464"	"20220403"
4	1	3	"t0611"	"20220403"
4	3	1	"t0615"	"20220403"
1	0	0	"t0616"	"20220403"
4	0	4	"t0617"	"20220403"
16	3	11	"t0618"	"20220403"
10	3	7	"t0661"	"20220403"
44	4	40	"t0663"	"20220403"
16	2	13	"t0803"	"20220403"
10	1	9	"t0804"	"20220403"
7	1	6	"t0805"	"20220403"
4	0	4	"t0806"	"20220403"
8	1	5	"t0807"	"20220403"
15	3	9	"t0808"	"20220403"
3	0	3	"t0809"	"20220403"
5	0	5	"t0810"	"20220403"
69	8	50	"t0861"	"20220403"
28	3	23	"t0862"	"20220403"
18	3	12	"t1001"	"20220403"
4	0	2	"t1002"	"20220403"
3	0	3	"t1006"	"20220403"
4	0	1	"t1007"	"20220403"
8	1	7	"t1008"	"20220403"
3	0	3	"t1012"	"20220403"
1	0	1	"t1016"	"20220403"
22	5	9	"t1017"	"20220403"
4	0	3	"t1018"	"20220403"
17	2	13	"t1020"	"20220403"
165	38	102	"t1061"	"20220403"
2	0	2	"t1201"	"20220403"
21	6	14	"t1202"	"20220403"
14	4	10	"t1203"	"20220403"
10	2	8	"t1206"	"20220403"
7	3	4	"t1207"	"20220403"
10	0	5	"t1208"	"20220403"
32	1	24	"t1210"	"20220403"
14	5	9	"t1211"	"20220403"
25	3	20	"t1212"	"20220403"
31	7	21	"t1213"	"20220403"
4	2	2	"t1214"	"20220403"
18	1	16	"t1215"	"20220403"
10	0	10	"t1218"	"20220403"
35	1	31	"t1219"	"20220403"
465	68	363	"t1261"	"20220403"
33	6	27	"t1262"	"20220403"
62	13	39	"t1263"	"20220403"
2	0	2	"t1402"	"20220403"
1	0	1	"t1403"	"20220403"
23	2	19	"t1405"	"20220403"
1	0	0	"t1407"	"20220403"
54	13	39	"t1408"	"20220403"
7	1	5	"t1409"	"20220403"
19	8	10	"t1412"	"20220403"
37	8	28	"t1414"	"20220403"
19	2	16	"t1417"	"20220403"
95	10	55	"t1418"	"20220403"
10	0	9	"t1421"	"20220403"
38	5	27	"t1432"	"20220403"
15	4	6	"t1433"	"20220403"
92	28	56	"t1434"	"20220403"
7	0	7	"t1461"	"20220403"
