"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
33	0	32	"t0201"	"20220817"
72	1	71	"t0202"	"20220817"
51	0	46	"t0203"	"20220817"
23	0	23	"t0205"	"20220817"
34	0	33	"t0206"	"20220817"
279	0	274	"t0208"	"20220817"
77	0	77	"t0209"	"20220817"
35	1	34	"t0210"	"20220817"
126	1	125	"t0211"	"20220817"
12	0	12	"t0212"	"20220817"
40	0	40	"t0213"	"20220817"
128	0	126	"t0214"	"20220817"
10	0	10	"t0215"	"20220817"
10	0	10	"t0216"	"20220817"
80	1	78	"t0217"	"20220817"
14	0	13	"t0218"	"20220817"
220	1	219	"t0219"	"20220817"
155	0	154	"t0220"	"20220817"
24	0	24	"t0221"	"20220817"
28	0	28	"t0223"	"20220817"
19	0	19	"t0224"	"20220817"
131	0	130	"t0225"	"20220817"
16	0	16	"t0226"	"20220817"
89	1	88	"t0261"	"20220817"
177	2	172	"t0262"	"20220817"
875	8	855	"t0264"	"20220817"
267	4	261	"t0265"	"20220817"
2	0	2	"t0401"	"20220817"
42	1	41	"t0402"	"20220817"
76	0	76	"t0403"	"20220817"
57	0	57	"t0404"	"20220817"
76	0	76	"t0405"	"20220817"
10	0	10	"t0406"	"20220817"
145	0	144	"t0407"	"20220817"
51	0	50	"t0408"	"20220817"
5	0	5	"t0409"	"20220817"
93	0	93	"t0410"	"20220817"
77	0	77	"t0411"	"20220817"
14	0	14	"t0412"	"20220817"
17	1	16	"t0413"	"20220817"
89	0	89	"t0414"	"20220817"
12	0	12	"t0415"	"20220817"
6	0	6	"t0416"	"20220817"
12	0	12	"t0417"	"20220817"
18	1	17	"t0418"	"20220817"
53	0	53	"t0419"	"20220817"
544	5	537	"t0461"	"20220817"
159	2	155	"t0462"	"20220817"
312	3	307	"t0463"	"20220817"
97	3	91	"t0464"	"20220817"
29	0	29	"t0601"	"20220817"
72	1	67	"t0602"	"20220817"
6	0	6	"t0603"	"20220817"
12	1	11	"t0604"	"20220817"
37	0	37	"t0605"	"20220817"
57	2	54	"t0606"	"20220817"
25	3	21	"t0607"	"20220817"
33	0	32	"t0608"	"20220817"
22	1	21	"t0609"	"20220817"
14	1	13	"t0610"	"20220817"
91	2	86	"t0611"	"20220817"
9	0	8	"t0612"	"20220817"
6	0	6	"t0613"	"20220817"
143	0	142	"t0614"	"20220817"
93	0	93	"t0616"	"20220817"
110	0	110	"t0617"	"20220817"
28	0	28	"t0618"	"20220817"
38	0	37	"t0619"	"20220817"
16	0	16	"t0620"	"20220817"
56	0	52	"t0661"	"20220817"
75	1	74	"t0662"	"20220817"
383	2	380	"t0663"	"20220817"
98	2	96	"t0664"	"20220817"
1	0	1	"t0801"	"20220817"
91	0	91	"t0802"	"20220817"
13	0	13	"t0803"	"20220817"
70	0	70	"t0804"	"20220817"
69	0	69	"t0805"	"20220817"
41	0	40	"t0806"	"20220817"
46	0	46	"t0807"	"20220817"
8	0	8	"t0808"	"20220817"
42	0	42	"t0809"	"20220817"
41	0	41	"t0810"	"20220817"
150	0	150	"t0811"	"20220817"
195	2	190	"t0861"	"20220817"
214	1	204	"t0862"	"20220817"
38	0	38	"t1001"	"20220817"
67	1	64	"t1002"	"20220817"
57	1	56	"t1004"	"20220817"
7	0	7	"t1005"	"20220817"
55	0	55	"t1006"	"20220817"
42	0	41	"t1007"	"20220817"
220	0	216	"t1008"	"20220817"
6	0	6	"t1010"	"20220817"
119	0	119	"t1012"	"20220817"
16	0	16	"t1013"	"20220817"
82	1	81	"t1014"	"20220817"
35	0	34	"t1016"	"20220817"
55	0	55	"t1017"	"20220817"
19	0	18	"t1018"	"20220817"
91	1	90	"t1019"	"20220817"
114	4	107	"t1020"	"20220817"
891	11	865	"t1061"	"20220817"
153	2	150	"t1062"	"20220817"
