"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
4	0	4	"t0201"	"20220807"
14	0	14	"t0202"	"20220807"
37	0	37	"t0203"	"20220807"
48	0	48	"t0204"	"20220807"
29	0	29	"t0209"	"20220807"
8	0	8	"t0210"	"20220807"
23	0	23	"t0213"	"20220807"
131	0	130	"t0214"	"20220807"
148	0	147	"t0219"	"20220807"
22	0	22	"t0220"	"20220807"
18	1	17	"t0221"	"20220807"
85	0	85	"t0223"	"20220807"
34	0	33	"t0261"	"20220807"
13	0	13	"t0262"	"20220807"
358	4	345	"t0264"	"20220807"
205	1	204	"t0265"	"20220807"
2	0	2	"t0403"	"20220807"
19	0	19	"t0404"	"20220807"
283	0	282	"t0407"	"20220807"
41	0	41	"t0410"	"20220807"
13	0	13	"t0415"	"20220807"
12	0	12	"t0417"	"20220807"
25	0	25	"t0418"	"20220807"
72	0	72	"t0419"	"20220807"
447	1	443	"t0461"	"20220807"
95	0	94	"t0462"	"20220807"
93	8	78	"t0463"	"20220807"
21	0	21	"t0464"	"20220807"
4	0	4	"t0607"	"20220807"
110	0	109	"t0609"	"20220807"
1	0	1	"t0612"	"20220807"
76	0	76	"t0614"	"20220807"
33	4	29	"t0618"	"20220807"
6	2	0	"t0620"	"20220807"
35	0	35	"t0663"	"20220807"
26	0	26	"t0801"	"20220807"
3	0	3	"t0802"	"20220807"
79	0	79	"t0803"	"20220807"
35	0	35	"t0804"	"20220807"
25	0	25	"t0807"	"20220807"
168	1	166	"t0808"	"20220807"
17	0	17	"t0810"	"20220807"
5	0	5	"t0811"	"20220807"
23	0	23	"t0812"	"20220807"
30	0	29	"t0861"	"20220807"
56	0	56	"t0862"	"20220807"
36	0	36	"t1001"	"20220807"
23	0	22	"t1002"	"20220807"
51	0	51	"t1005"	"20220807"
118	0	118	"t1006"	"20220807"
5	0	5	"t1008"	"20220807"
28	0	27	"t1010"	"20220807"
93	0	93	"t1012"	"20220807"
3	0	0	"t1015"	"20220807"
2	0	2	"t1017"	"20220807"
6	0	6	"t1019"	"20220807"
16	0	13	"t1020"	"20220807"
30	0	30	"t1021"	"20220807"
332	2	330	"t1061"	"20220807"
73	0	73	"t1063"	"20220807"
110	1	109	"t1201"	"20220807"
26	0	26	"t1202"	"20220807"
12	1	11	"t1203"	"20220807"
22	0	22	"t1206"	"20220807"
2	1	1	"t1207"	"20220807"
37	2	35	"t1209"	"20220807"
9	0	9	"t1210"	"20220807"
73	2	68	"t1211"	"20220807"
100	0	99	"t1212"	"20220807"
190	4	183	"t1213"	"20220807"
11	0	11	"t1214"	"20220807"
12	0	12	"t1215"	"20220807"
76	0	76	"t1218"	"20220807"
57	0	57	"t1219"	"20220807"
313	7	302	"t1261"	"20220807"
26	0	26	"t1262"	"20220807"
67	0	67	"t1263"	"20220807"
5	0	5	"t1402"	"20220807"
45	1	44	"t1403"	"20220807"
60	0	59	"t1405"	"20220807"
33	0	33	"t1406"	"20220807"
54	0	54	"t1407"	"20220807"
8	0	8	"t1408"	"20220807"
2	0	2	"t1409"	"20220807"
2	0	2	"t1412"	"20220807"
5	0	5	"t1413"	"20220807"
37	1	35	"t1414"	"20220807"
10	0	10	"t1416"	"20220807"
13	0	12	"t1417"	"20220807"
308	9	295	"t1418"	"20220807"
46	0	46	"t1420"	"20220807"
22	0	22	"t1421"	"20220807"
5	0	5	"t1422"	"20220807"
87	0	87	"t1425"	"20220807"
93	0	92	"t1432"	"20220807"
64	4	55	"t1433"	"20220807"
135	0	135	"t1434"	"20220807"
13	0	13	"t1435"	"20220807"
3	0	3	"t1438"	"20220807"
72	0	72	"t1462"	"20220807"
71	0	71	"t1463"	"20220807"
81	1	78	"t1464"	"20220807"
758	7	736	"t1465"	"20220807"
4	0	4	"t1602"	"20220807"
20	0	20	"t1603"	"20220807"
37	0	37	"t1605"	"20220807"
32	0	32	"t1606"	"20220807"
2	0	2	"t1608"	"20220807"
1	0	1	"t1609"	"20220807"
145	0	145	"t1661"	"20220807"
41	0	40	"t1804"	"20220807"
41	0	41	"t1805"	"20220807"
40	1	39	"t1811"	"20220807"
1	0	1	"t1818"	"20220807"
18	0	18	"t1819"	"20220807"
61	0	61	"t1821"	"20220807"
116	0	115	"t1861"	"20220807"
19	0	19	"t1862"	"20220807"
210	1	205	"t1863"	"20220807"
16	0	16	"t2002"	"20220807"
5	0	5	"t2003"	"20220807"
2	0	2	"t2004"	"20220807"
4	0	4	"t2005"	"20220807"
8	0	8	"t2011"	"20220807"
77	0	77	"t2061"	"20220807"
3	0	3	"t2063"	"20220807"
15	1	14	"t2202"	"20220807"
18	0	18	"t2204"	"20220807"
35	0	35	"t2205"	"20220807"
13	0	12	"t2206"	"20220807"
2	0	2	"t2208"	"20220807"
32	0	32	"t2209"	"20220807"
81	0	81	"t2212"	"20220807"
3	0	3	"t2214"	"20220807"
164	6	155	"t2215"	"20220807"
383	1	377	"t2261"	"20220807"
134	0	134	"t2262"	"20220807"
364	0	364	"t2263"	"20220807"
173	0	173	"t2401"	"20220807"
53	0	53	"t2402"	"20220807"
66	0	66	"t2403"	"20220807"
26	0	26	"t2404"	"20220807"
1	0	1	"t2405"	"20220807"
