"new_cases"	"deaths"	"teryt"	"date"
1	0	"t0201"	"20210915"
5	0	"t0204"	"20210915"
1	0	"t0206"	"20210915"
1	0	"t0209"	"20210915"
3	0	"t0214"	"20210915"
1	0	"t0215"	"20210915"
2	0	"t0218"	"20210915"
3	0	"t0220"	"20210915"
3	0	"t0223"	"20210915"
2	0	"t0226"	"20210915"
1	0	"t0262"	"20210915"
14	0	"t0264"	"20210915"
1	0	"t0401"	"20210915"
1	0	"t0402"	"20210915"
5	0	"t0403"	"20210915"
1	0	"t0404"	"20210915"
1	0	"t0406"	"20210915"
1	0	"t0411"	"20210915"
2	0	"t0414"	"20210915"
1	0	"t0415"	"20210915"
1	0	"t0419"	"20210915"
6	0	"t0461"	"20210915"
2	0	"t0462"	"20210915"
5	0	"t0601"	"20210915"
8	0	"t0602"	"20210915"
2	0	"t0603"	"20210915"
1	0	"t0604"	"20210915"
10	0	"t0605"	"20210915"
5	3	"t0606"	"20210915"
9	0	"t0607"	"20210915"
3	0	"t0608"	"20210915"
15	0	"t0609"	"20210915"
10	0	"t0610"	"20210915"
6	4	"t0613"	"20210915"
7	0	"t0614"	"20210915"
5	0	"t0615"	"20210915"
3	0	"t0616"	"20210915"
6	0	"t0617"	"20210915"
3	1	"t0619"	"20210915"
1	0	"t0620"	"20210915"
3	0	"t0661"	"20210915"
5	0	"t0662"	"20210915"
36	0	"t0663"	"20210915"
1	0	"t0664"	"20210915"
1	0	"t0802"	"20210915"
4	0	"t0810"	"20210915"
2	0	"t0861"	"20210915"
1	0	"t0862"	"20210915"
1	0	"t1001"	"20210915"
1	0	"t1002"	"20210915"
1	0	"t1006"	"20210915"
1	0	"t1008"	"20210915"
1	0	"t1010"	"20210915"
1	0	"t1011"	"20210915"
2	0	"t1012"	"20210915"
3	0	"t1013"	"20210915"
4	0	"t1014"	"20210915"
3	0	"t1015"	"20210915"
2	0	"t1016"	"20210915"
4	0	"t1019"	"20210915"
6	0	"t1020"	"20210915"
23	0	"t1061"	"20210915"
1	0	"t1063"	"20210915"
3	0	"t1202"	"20210915"
1	0	"t1203"	"20210915"
2	0	"t1204"	"20210915"
4	0	"t1205"	"20210915"
6	0	"t1206"	"20210915"
2	0	"t1207"	"20210915"
2	0	"t1208"	"20210915"
4	0	"t1210"	"20210915"
6	0	"t1211"	"20210915"
1	0	"t1212"	"20210915"
1	0	"t1214"	"20210915"
1	0	"t1215"	"20210915"
2	0	"t1217"	"20210915"
3	0	"t1218"	"20210915"
2	0	"t1219"	"20210915"
24	3	"t1261"	"20210915"
6	0	"t1262"	"20210915"
2	0	"t1263"	"20210915"
1	0	"t1402"	"20210915"
4	0	"t1406"	"20210915"
1	0	"t1407"	"20210915"
2	0	"t1408"	"20210915"
1	0	"t1410"	"20210915"
1	0	"t1411"	"20210915"
1	0	"t1416"	"20210915"
6	0	"t1418"	"20210915"
1	0	"t1419"	"20210915"
4	0	"t1421"	"20210915"
5	0	"t1425"	"20210915"
2	0	"t1426"	"20210915"
3	0	"t1427"	"20210915"
1	0	"t1428"	"20210915"
2	0	"t1432"	"20210915"
