"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
83	21	0	"t0201"	"20210902"
171	124	0	"t0202"	"20210902"
230	173	0	"t0203"	"20210902"
17	14	0	"t0204"	"20210902"
93	41	0	"t0205"	"20210902"
45	18	0	"t0206"	"20210902"
43	19	0	"t0207"	"20210902"
99	37	0	"t0208"	"20210902"
47	29	0	"t0209"	"20210902"
112	73	0	"t0211"	"20210902"
85	42	0	"t0212"	"20210902"
61	34	0	"t0213"	"20210902"
197	92	0	"t0214"	"20210902"
24	3	0	"t0215"	"20210902"
202	115	0	"t0216"	"20210902"
27	14	0	"t0217"	"20210902"
6	5	0	"t0218"	"20210902"
175	90	0	"t0219"	"20210902"
36	18	0	"t0220"	"20210902"
6	3	0	"t0221"	"20210902"
81	33	0	"t0222"	"20210902"
45	14	0	"t0223"	"20210902"
68	46	0	"t0224"	"20210902"
120	89	0	"t0225"	"20210902"
57	42	0	"t0226"	"20210902"
84	37	0	"t0261"	"20210902"
139	63	0	"t0262"	"20210902"
886	424	0	"t0264"	"20210902"
42	13	0	"t0265"	"20210902"
69	57	0	"t0401"	"20210902"
111	54	0	"t0402"	"20210902"
91	50	0	"t0403"	"20210902"
33	25	0	"t0404"	"20210902"
1	1	0	"t0405"	"20210902"
59	18	0	"t0406"	"20210902"
136	80	0	"t0407"	"20210902"
80	69	0	"t0408"	"20210902"
82	20	0	"t0409"	"20210902"
26	9	0	"t0410"	"20210902"
67	66	0	"t0411"	"20210902"
65	34	0	"t0412"	"20210902"
20	0	0	"t0413"	"20210902"
86	37	0	"t0414"	"20210902"
69	33	0	"t0415"	"20210902"
63	45	0	"t0416"	"20210902"
67	1	0	"t0417"	"20210902"
90	56	0	"t0418"	"20210902"
36	18	0	"t0419"	"20210902"
324	147	0	"t0461"	"20210902"
144	91	0	"t0462"	"20210902"
345	178	0	"t0463"	"20210902"
177	97	0	"t0464"	"20210902"
47	32	0	"t0601"	"20210902"
36	18	0	"t0602"	"20210902"
38	31	0	"t0603"	"20210902"
97	68	0	"t0604"	"20210902"
49	29	0	"t0605"	"20210902"
81	53	0	"t0606"	"20210902"
151	107	0	"t0607"	"20210902"
84	45	0	"t0608"	"20210902"
120	83	0	"t0609"	"20210902"
47	35	0	"t0610"	"20210902"
192	90	0	"t0611"	"20210902"
121	89	0	"t0612"	"20210902"
139	77	0	"t0613"	"20210902"
131	99	0	"t0614"	"20210902"
47	27	0	"t0615"	"20210902"
33	26	0	"t0616"	"20210902"
113	78	0	"t0617"	"20210902"
77	48	0	"t0618"	"20210902"
13	3	0	"t0619"	"20210902"
32	9	0	"t0620"	"20210902"
107	68	0	"t0661"	"20210902"
121	56	0	"t0662"	"20210902"
511	250	0	"t0663"	"20210902"
155	94	0	"t0664"	"20210902"
18	4	0	"t0801"	"20210902"
37	35	0	"t0802"	"20210902"
62	37	0	"t0803"	"20210902"
121	65	0	"t0804"	"20210902"
70	16	0	"t0805"	"20210902"
85	51	0	"t0806"	"20210902"
53	22	0	"t0807"	"20210902"
34	21	0	"t0808"	"20210902"
137	75	0	"t0809"	"20210902"
98	58	0	"t0810"	"20210902"
72	30	0	"t0811"	"20210902"
82	64	0	"t0812"	"20210902"
148	53	0	"t0861"	"20210902"
20	0	0	"t0862"	"20210902"
142	104	0	"t1001"	"20210902"
141	102	0	"t1002"	"20210902"
44	44	0	"t1003"	"20210902"
57	26	0	"t1004"	"20210902"
68	38	0	"t1005"	"20210902"
68	6	0	"t1006"	"20210902"
105	74	0	"t1007"	"20210902"
177	112	0	"t1008"	"20210902"
34	25	0	"t1009"	"20210902"
28	12	0	"t1010"	"20210902"
133	104	0	"t1011"	"20210902"
180	176	0	"t1012"	"20210902"
91	35	0	"t1013"	"20210902"
198	132	0	"t1014"	"20210902"
55	14	0	"t1015"	"20210902"
69	34	0	"t1016"	"20210902"
116	40	0	"t1017"	"20210902"
72	39	0	"t1018"	"20210902"
153	67	0	"t1020"	"20210902"
6	6	0	"t1021"	"20210902"
870	539	0	"t1061"	"20210902"
139	41	0	"t1062"	"20210902"
84	69	0	"t1063"	"20210902"
60	35	0	"t1201"	"20210902"
90	65	0	"t1202"	"20210902"
163	94	0	"t1203"	"20210902"
122	85	0	"t1204"	"20210902"
157	62	0	"t1205"	"20210902"
237	160	0	"t1206"	"20210902"
127	66	0	"t1207"	"20210902"
5	1	0	"t1208"	"20210902"
157	68	0	"t1209"	"20210902"
178	95	0	"t1210"	"20210902"
88	73	0	"t1211"	"20210902"
127	63	0	"t1212"	"20210902"
132	75	0	"t1213"	"20210902"
71	71	0	"t1214"	"20210902"
119	51	0	"t1215"	"20210902"
175	118	0	"t1216"	"20210902"
