"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
6	3	3	"t0203"	"20230316"
2	0	2	"t0206"	"20230316"
2	0	2	"t0208"	"20230316"
3	0	3	"t0211"	"20230316"
1	0	0	"t0215"	"20230316"
2	0	2	"t0216"	"20230316"
4	0	4	"t0219"	"20230316"
3	0	3	"t0220"	"20230316"
2	0	2	"t0223"	"20230316"
4	0	3	"t0261"	"20230316"
2	0	2	"t0262"	"20230316"
55	0	44	"t0264"	"20230316"
2	0	2	"t0409"	"20230316"
1	0	1	"t0410"	"20230316"
2	0	2	"t0415"	"20230316"
1	0	1	"t0419"	"20230316"
6	0	6	"t0461"	"20230316"
3	0	3	"t0462"	"20230316"
4	0	4	"t0463"	"20230316"
1	0	1	"t0464"	"20230316"
1	1	0	"t0602"	"20230316"
1	0	1	"t0607"	"20230316"
2	0	2	"t0614"	"20230316"
5	0	5	"t0661"	"20230316"
4	0	4	"t0663"	"20230316"
2	0	2	"t0807"	"20230316"
2	0	2	"t0811"	"20230316"
6	0	6	"t0861"	"20230316"
4	0	4	"t0862"	"20230316"
6	0	6	"t1001"	"20230316"
1	0	1	"t1004"	"20230316"
1	0	1	"t1008"	"20230316"
5	0	3	"t1016"	"20230316"
2	0	2	"t1019"	"20230316"
3	0	3	"t1020"	"20230316"
30	0	28	"t1061"	"20230316"
2	0	2	"t1062"	"20230316"
2	0	2	"t1063"	"20230316"
5	0	3	"t1201"	"20230316"
2	0	2	"t1203"	"20230316"
2	0	1	"t1206"	"20230316"
2	0	2	"t1207"	"20230316"
1	0	0	"t1209"	"20230316"
2	0	2	"t1210"	"20230316"
2	0	2	"t1211"	"20230316"
2	0	2	"t1213"	"20230316"
4	0	4	"t1215"	"20230316"
4	0	4	"t1218"	"20230316"
1	0	1	"t1219"	"20230316"
30	0	29	"t1261"	"20230316"
2	0	0	"t1262"	"20230316"
9	0	7	"t1263"	"20230316"
1	0	1	"t1402"	"20230316"
4	0	4	"t1403"	"20230316"
2	0	2	"t1405"	"20230316"
6	3	2	"t1407"	"20230316"
13	2	11	"t1408"	"20230316"
1	0	1	"t1414"	"20230316"
1	0	1	"t1417"	"20230316"
2	0	2	"t1418"	"20230316"
2	0	2	"t1421"	"20230316"
4	0	4	"t1432"	"20230316"
3	0	3	"t1434"	"20230316"
2	0	1	"t1435"	"20230316"
1	0	1	"t1438"	"20230316"
1	0	1	"t1462"	"20230316"
2	0	2	"t1463"	"20230316"
2	0	2	"t1464"	"20230316"
209	9	122	"t1465"	"20230316"
6	0	5	"t1601"	"20230316"
2	0	2	"t1611"	"20230316"
2	0	2	"t1661"	"20230316"
19	0	19	"t1805"	"20230316"
3	0	2	"t1820"	"20230316"
9	0	8	"t1863"	"20230316"
1	0	0	"t1864"	"20230316"
12	0	12	"t2061"	"20230316"
1	0	1	"t2063"	"20230316"
8	0	8	"t2204"	"20230316"
2	0	2	"t2212"	"20230316"
2	0	2	"t2213"	"20230316"
1	0	1	"t2214"	"20230316"
48	1	38	"t2261"	"20230316"
8	0	7	"t2262"	"20230316"
18	2	11	"t2263"	"20230316"
2	0	2	"t2264"	"20230316"
4	0	4	"t2401"	"20230316"
1	0	1	"t2402"	"20230316"
1	0	1	"t2405"	"20230316"
1	0	1	"t2407"	"20230316"
5	0	1	"t2408"	"20230316"
1	0	1	"t2413"	"20230316"
7	0	7	"t2415"	"20230316"
3	0	3	"t2461"	"20230316"
4	0	4	"t2462"	"20230316"
3	0	3	"t2463"	"20230316"
7	1	4	"t2464"	"20230316"
2	0	2	"t2465"	"20230316"
4	0	4	"t2466"	"20230316"
2	0	2	"t2468"	"20230316"
10	0	10	"t2469"	"20230316"
1	0	1	"t2471"	"20230316"
2	0	0	"t2473"	"20230316"
2	0	2	"t2474"	"20230316"
5	0	5	"t2475"	"20230316"
3	0	3	"t2476"	"20230316"
2	0	2	"t2477"	"20230316"
4	0	4	"t2478"	"20230316"
1	0	1	"t2607"	"20230316"
9	0	8	"t2661"	"20230316"
12	0	12	"t2803"	"20230316"
1	0	1	"t2812"	"20230316"
1	0	1	"t2813"	"20230316"
1	0	1	"t2816"	"20230316"
6	0	6	"t2861"	"20230316"
2	0	2	"t2862"	"20230316"
1	0	1	"t3011"	"20230316"
2	0	2	"t3012"	"20230316"
2	0	2	"t3017"	"20230316"
2	1	1	"t3019"	"20230316"
10	0	10	"t3021"	"20230316"
1	0	1	"t3024"	"20230316"
3	0	3	"t3026"	"20230316"
1	0	1	"t3027"	"20230316"
1	0	1	"t3028"	"20230316"
1	0	1	"t3030"	"20230316"
2	0	2	"t3061"	"20230316"
2	0	2	"t3062"	"20230316"
3	0	3	"t3063"	"20230316"
145	0	144	"t3064"	"20230316"
1	0	1	"t3202"	"20230316"
4	0	4	"t3207"	"20230316"
4	2	0	"t3211"	"20230316"
11	0	10	"t3262"	"20230316"
