"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
1	0	1	"t0224"	"20230714"
2	0	2	"t0264"	"20230714"
1	0	1	"t0461"	"20230714"
1	0	1	"t1020"	"20230714"
2	0	2	"t1215"	"20230714"
14	3	8	"t1261"	"20230714"
12	2	7	"t1465"	"20230714"
2	0	2	"t1815"	"20230714"
1	0	0	"t2004"	"20230714"
1	0	1	"t2203"	"20230714"
1	0	0	"t2214"	"20230714"
4	0	3	"t2261"	"20230714"
1	0	0	"t2262"	"20230714"
2	0	1	"t2403"	"20230714"
2	0	2	"t2404"	"20230714"
4	0	2	"t2463"	"20230714"
5	0	5	"t2464"	"20230714"
2	0	2	"t2469"	"20230714"
2	0	2	"t2862"	"20230714"
1	0	0	"t3009"	"20230714"
1	0	1	"t3021"	"20230714"
2	0	2	"t3064"	"20230714"
2	1	0	"t3262"	"20230714"
