"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
8	0	8	"t0203"	"20230120"
34	0	34	"t0208"	"20230120"
13	0	13	"t0211"	"20230120"
3	0	3	"t0212"	"20230120"
4	0	2	"t0214"	"20230120"
3	0	2	"t0215"	"20230120"
1	0	1	"t0218"	"20230120"
7	0	7	"t0219"	"20230120"
3	0	3	"t0220"	"20230120"
8	0	8	"t0223"	"20230120"
4	0	4	"t0224"	"20230120"
1	0	1	"t0225"	"20230120"
3	0	3	"t0261"	"20230120"
5	0	5	"t0262"	"20230120"
100	4	92	"t0264"	"20230120"
2	0	2	"t0265"	"20230120"
3	0	3	"t0402"	"20230120"
1	0	1	"t0405"	"20230120"
2	0	2	"t0407"	"20230120"
3	0	3	"t0414"	"20230120"
32	0	32	"t0461"	"20230120"
10	0	7	"t0462"	"20230120"
16	0	16	"t0463"	"20230120"
1	0	1	"t0464"	"20230120"
1	0	1	"t0608"	"20230120"
6	0	6	"t0614"	"20230120"
1	0	0	"t0617"	"20230120"
2	0	2	"t0661"	"20230120"
2	0	2	"t0662"	"20230120"
35	0	34	"t0663"	"20230120"
3	0	3	"t0664"	"20230120"
11	0	11	"t0801"	"20230120"
10	0	10	"t0804"	"20230120"
1	0	1	"t0809"	"20230120"
2	0	2	"t0811"	"20230120"
8	0	6	"t0861"	"20230120"
5	0	5	"t0862"	"20230120"
5	1	3	"t1002"	"20230120"
9	0	9	"t1003"	"20230120"
4	0	4	"t1004"	"20230120"
1	0	1	"t1005"	"20230120"
1	0	1	"t1012"	"20230120"
11	0	11	"t1013"	"20230120"
1	0	1	"t1016"	"20230120"
1	0	0	"t1017"	"20230120"
17	0	16	"t1020"	"20230120"
73	0	73	"t1061"	"20230120"
6	0	6	"t1062"	"20230120"
2	0	2	"t1201"	"20230120"
1	0	1	"t1202"	"20230120"
18	3	15	"t1206"	"20230120"
10	0	10	"t1207"	"20230120"
2	0	2	"t1210"	"20230120"
6	0	6	"t1212"	"20230120"
2	0	2	"t1213"	"20230120"
5	1	3	"t1214"	"20230120"
3	0	3	"t1215"	"20230120"
1	0	1	"t1216"	"20230120"
1	0	1	"t1217"	"20230120"
2	0	2	"t1218"	"20230120"
146	1	142	"t1261"	"20230120"
5	0	5	"t1262"	"20230120"
6	0	6	"t1263"	"20230120"
4	0	4	"t1401"	"20230120"
1	0	1	"t1403"	"20230120"
16	0	14	"t1405"	"20230120"
27	5	21	"t1406"	"20230120"
1	0	1	"t1407"	"20230120"
7	0	7	"t1408"	"20230120"
5	0	5	"t1410"	"20230120"
9	0	9	"t1412"	"20230120"
3	0	3	"t1414"	"20230120"
1	0	1	"t1415"	"20230120"
3	0	3	"t1417"	"20230120"
24	0	24	"t1418"	"20230120"
5	0	5	"t1419"	"20230120"
16	0	16	"t1421"	"20230120"
3	0	3	"t1422"	"20230120"
5	0	5	"t1424"	"20230120"
3	0	3	"t1428"	"20230120"
1	0	1	"t1429"	"20230120"
4	0	4	"t1432"	"20230120"
3	0	1	"t1433"	"20230120"
73	0	72	"t1434"	"20230120"
9	1	8	"t1438"	"20230120"
3	0	2	"t1461"	"20230120"
4	0	4	"t1462"	"20230120"
2	0	2	"t1463"	"20230120"
515	44	405	"t1465"	"20230120"
4	0	4	"t1603"	"20230120"
2	0	2	"t1604"	"20230120"
4	0	4	"t1607"	"20230120"
2	0	2	"t1609"	"20230120"
2	0	2	"t1611"	"20230120"
13	0	13	"t1661"	"20230120"
3	0	2	"t1804"	"20230120"
1	0	1	"t1812"	"20230120"
10	0	6	"t1818"	"20230120"
3	0	2	"t1820"	"20230120"
6	0	6	"t1862"	"20230120"
4	0	4	"t1863"	"20230120"
1	0	1	"t2001"	"20230120"
3	0	3	"t2005"	"20230120"
6	0	6	"t2008"	"20230120"
1	0	1	"t2011"	"20230120"
9	0	9	"t2061"	"20230120"
2	0	1	"t2062"	"20230120"
2	0	2	"t2201"	"20230120"
4	0	4	"t2202"	"20230120"
5	0	5	"t2203"	"20230120"
4	0	4	"t2204"	"20230120"
2	0	2	"t2205"	"20230120"
3	0	3	"t2206"	"20230120"
3	0	2	"t2208"	"20230120"
1	0	1	"t2209"	"20230120"
1	0	1	"t2212"	"20230120"
4	0	4	"t2213"	"20230120"
20	0	20	"t2214"	"20230120"
9	0	9	"t2215"	"20230120"
93	2	91	"t2261"	"20230120"
18	0	18	"t2262"	"20230120"
