"vax_first"	"vax_full"	"vax_booster"	"teryt"	"date"
3	0	3	"t0201"	"20241206"
2	0	2	"t0202"	"20241206"
8	0	8	"t0203"	"20241206"
1	0	1	"t0204"	"20241206"
5	0	5	"t0206"	"20241206"
2	0	2	"t0207"	"20241206"
7	0	7	"t0208"	"20241206"
8	0	8	"t0210"	"20241206"
45	0	45	"t0211"	"20241206"
1	0	1	"t0212"	"20241206"
3	0	3	"t0213"	"20241206"
25	0	25	"t0214"	"20241206"
2	0	2	"t0215"	"20241206"
10	0	10	"t0216"	"20241206"
6	0	6	"t0217"	"20241206"
3	0	3	"t0219"	"20241206"
6	0	6	"t0220"	"20241206"
5	0	5	"t0221"	"20241206"
5	0	5	"t0223"	"20241206"
6	0	6	"t0261"	"20241206"
2	0	2	"t0262"	"20241206"
157	0	156	"t0264"	"20241206"
13	0	13	"t0265"	"20241206"
2	0	2	"t0402"	"20241206"
3	0	3	"t0403"	"20241206"
3	0	3	"t0404"	"20241206"
1	0	1	"t0406"	"20241206"
8	0	8	"t0407"	"20241206"
3	0	3	"t0408"	"20241206"
3	0	3	"t0410"	"20241206"
7	0	7	"t0411"	"20241206"
2	0	2	"t0413"	"20241206"
7	0	7	"t0414"	"20241206"
2	0	2	"t0415"	"20241206"
5	0	4	"t0416"	"20241206"
4	0	4	"t0418"	"20241206"
2	0	2	"t0419"	"20241206"
30	0	30	"t0461"	"20241206"
5	0	5	"t0462"	"20241206"
14	0	14	"t0463"	"20241206"
5	0	5	"t0464"	"20241206"
2	0	2	"t0602"	"20241206"
12	0	12	"t0607"	"20241206"
1	0	1	"t0608"	"20241206"
3	0	3	"t0609"	"20241206"
29	0	29	"t0614"	"20241206"
1	0	1	"t0616"	"20241206"
26	0	26	"t0617"	"20241206"
5	0	5	"t0661"	"20241206"
4	0	4	"t0662"	"20241206"
94	0	93	"t0663"	"20241206"
6	0	6	"t0664"	"20241206"
14	0	14	"t0802"	"20241206"
37	0	37	"t0803"	"20241206"
19	0	19	"t0805"	"20241206"
5	0	5	"t0807"	"20241206"
3	0	3	"t0808"	"20241206"
1	0	1	"t0809"	"20241206"
1	0	1	"t0810"	"20241206"
1	0	1	"t0811"	"20241206"
7	0	7	"t0861"	"20241206"
26	0	26	"t0862"	"20241206"
3	0	3	"t1002"	"20241206"
3	0	3	"t1004"	"20241206"
6	0	6	"t1006"	"20241206"
3	0	3	"t1007"	"20241206"
17	0	17	"t1008"	"20241206"
1	0	1	"t1009"	"20241206"
8	0	8	"t1012"	"20241206"
5	0	5	"t1013"	"20241206"
2	0	2	"t1014"	"20241206"
2	0	2	"t1016"	"20241206"
2	0	2	"t1019"	"20241206"
9	0	9	"t1020"	"20241206"
126	0	126	"t1061"	"20241206"
1	0	1	"t1062"	"20241206"
47	0	47	"t1063"	"20241206"
3	0	3	"t1201"	"20241206"
1	0	1	"t1202"	"20241206"
11	0	11	"t1203"	"20241206"
2	0	1	"t1204"	"20241206"
3	0	3	"t1205"	"20241206"
16	0	16	"t1206"	"20241206"
1	0	1	"t1207"	"20241206"
8	0	8	"t1209"	"20241206"
16	0	16	"t1210"	"20241206"
1	0	1	"t1211"	"20241206"
10	0	10	"t1212"	"20241206"
11	0	11	"t1213"	"20241206"
4	0	4	"t1217"	"20241206"
1	0	1	"t1218"	"20241206"
21	0	21	"t1219"	"20241206"
121	0	119	"t1261"	"20241206"
7	0	7	"t1262"	"20241206"
17	0	17	"t1263"	"20241206"
1	0	1	"t1402"	"20241206"
11	0	11	"t1403"	"20241206"
51	0	49	"t1405"	"20241206"
1	0	1	"t1406"	"20241206"
29	0	28	"t1408"	"20241206"
2	0	2	"t1409"	"20241206"
4	0	4	"t1411"	"20241206"
16	0	16	"t1412"	"20241206"
1	0	1	"t1413"	"20241206"
12	0	11	"t1417"	"20241206"
19	0	13	"t1418"	"20241206"
28	0	25	"t1421"	"20241206"
1	0	1	"t1425"	"20241206"
1	0	1	"t1427"	"20241206"
10	0	10	"t1428"	"20241206"
7	0	7	"t1432"	"20241206"
1	0	1	"t1433"	"20241206"
18	0	18	"t1434"	"20241206"
4	0	4	"t1435"	"20241206"
5	0	5	"t1437"	"20241206"
5	0	5	"t1438"	"20241206"
15	0	15	"t1462"	"20241206"
8	0	8	"t1463"	"20241206"
4	0	4	"t1464"	"20241206"
619	0	609	"t1465"	"20241206"
12	0	12	"t1601"	"20241206"
6	0	6	"t1602"	"20241206"
3	0	3	"t1603"	"20241206"
3	0	3	"t1606"	"20241206"
3	0	3	"t1607"	"20241206"
4	0	4	"t1608"	"20241206"
14	0	14	"t1609"	"20241206"
4	0	4	"t1611"	"20241206"
19	0	19	"t1661"	"20241206"
5	0	5	"t1803"	"20241206"
4	0	4	"t1804"	"20241206"
5	0	5	"t1805"	"20241206"
2	0	2	"t1808"	"20241206"
2	0	2	"t1810"	"20241206"
3	0	3	"t1811"	"20241206"
4	0	4	"t1817"	"20241206"
7	0	7	"t1818"	"20241206"
1	0	1	"t1819"	"20241206"
2	0	2	"t1820"	"20241206"
14	0	14	"t1861"	"20241206"
6	0	6	"t1862"	"20241206"
56	0	56	"t1863"	"20241206"
6	0	6	"t1864"	"20241206"
1	0	1	"t2001"	"20241206"
1	0	1	"t2003"	"20241206"
1	0	1	"t2004"	"20241206"
4	0	4	"t2008"	"20241206"
2	0	2	"t2011"	"20241206"
45	0	45	"t2061"	"20241206"
13	0	13	"t2062"	"20241206"
6	0	6	"t2063"	"20241206"
8	0	8	"t2201"	"20241206"
10	0	8	"t2204"	"20241206"
18	0	18	"t2205"	"20241206"
3	0	3	"t2206"	"20241206"
5	0	5	"t2208"	"20241206"
26	0	26	"t2210"	"20241206"
9	0	9	"t2212"	"20241206"
7	0	7	"t2213"	"20241206"
18	0	18	"t2214"	"20241206"
8	0	8	"t2215"	"20241206"
93	0	93	"t2261"	"20241206"
36	0	36	"t2262"	"20241206"
30	0	30	"t2263"	"20241206"
9	0	9	"t2264"	"20241206"
11	0	11	"t2401"	"20241206"
13	0	13	"t2402"	"20241206"
19	0	19	"t2403"	"20241206"
1	0	1	"t2404"	"20241206"
8	0	8	"t2405"	"20241206"
7	0	7	"t2406"	"20241206"
1	0	1	"t2407"	"20241206"
3	0	3	"t2408"	"20241206"
2	0	2	"t2409"	"20241206"
